voltage_architecture,D,load,load_scale,C_F,ESR_Ohm,AFE_component_tolerance,AFE_highpass_Hz,AFE_lowpass_Hz,kR_raw,kR_after_once_calibration,raw_deviation_percent,calibrated_deviation_percent,one_time_calibration_within_1_percent
V2,0.4,high,2,8e-05,0.1,-0.05,5000,1200000,0.912754285714286,1.00082706766917,-8.72457142857144,0.0827067669172843,1
V2,0.4,high,2,8e-05,0.1,-0.01,5000,1200000,0.951154285714286,1.00079365079365,-4.88457142857144,0.0793650793650791,1
V2,0.4,high,2,8e-05,0.1,0.01,5000,1200000,0.970354285714286,1.00077793493635,-2.96457142857142,0.077793493635081,1
V2,0.4,high,2,8e-05,0.1,0.05,5000,1200000,1.00875428571429,1.00074829931973,0.875428571428571,0.0748299319727863,1
V2,0.4,high,2,9e-05,0.05,-0.05,5000,1200000,0.912274285714286,1.0003007518797,-8.77257142857143,0.0300751879699357,1
V2,0.4,high,2,9e-05,0.05,-0.01,5000,1200000,0.950674285714286,1.0002886002886,-4.93257142857143,0.0288600288600449,1
V2,0.4,high,2,9e-05,0.05,0.01,5000,1200000,0.969874285714286,1.0002828854314,-3.01257142857144,0.0282885431400093,1
V2,0.4,high,2,9e-05,0.05,0.05,5000,1200000,1.00827428571429,1.00027210884354,0.827428571428568,0.0272108843537344,1
V2,0.4,high,2,9e-05,0.075,-0.05,5000,1200000,0.912994285714286,1.00109022556391,-8.70057142857144,0.109022556390981,1
V2,0.4,high,2,9e-05,0.075,-0.01,5000,1200000,0.951394285714286,1.00104617604618,-4.86057142857144,0.104617604617596,1
V2,0.4,high,2,9e-05,0.075,0.01,5000,1200000,0.970594285714286,1.00102545968883,-2.94057142857144,0.102545968882595,1
V2,0.4,high,2,9e-05,0.075,0.05,5000,1200000,1.00899428571429,1.00098639455782,0.899428571428573,0.0986394557823234,1
V2,0.4,high,2,9e-05,0.1,-0.05,5000,1200000,0.913714285714286,1.00187969924812,-8.62857142857144,0.187969924812026,1
V2,0.4,high,2,9e-05,0.1,-0.01,5000,1200000,0.952114285714286,1.00180375180375,-4.78857142857143,0.180375180375192,1
V2,0.4,high,2,9e-05,0.1,0.01,5000,1200000,0.971314285714286,1.00176803394625,-2.86857142857143,0.17680339462518,1
V2,0.4,high,2,9e-05,0.1,0.05,5000,1200000,1.00971428571429,1.00170068027211,0.971428571428579,0.17006802721089,1
V2,0.4,high,2,0.0001,0.05,-0.05,5000,1200000,0.913234285714286,1.00135338345865,-8.67657142857143,0.135338345864655,1
V2,0.4,high,2,0.0001,0.05,-0.01,5000,1200000,0.951634285714286,1.0012987012987,-4.83657142857142,0.129870129870135,1
V2,0.4,high,2,0.0001,0.05,0.01,5000,1200000,0.970834285714286,1.0012729844413,-2.91657142857142,0.127298444130131,1
V2,0.4,high,2,0.0001,0.05,0.05,5000,1200000,1.00923428571429,1.00122448979592,0.923428571428575,0.122448979591838,1
V2,0.4,high,2,0.0001,0.075,-0.05,5000,1200000,0.913954285714286,1.00214285714286,-8.60457142857144,0.2142857142857,1
V2,0.4,high,2,0.0001,0.075,-0.01,5000,1200000,0.952354285714286,1.00205627705628,-4.76457142857144,0.205627705627709,1
V2,0.4,high,2,0.0001,0.075,0.01,5000,1200000,0.971554285714286,1.00201555869873,-2.84457142857142,0.201555869872716,1
V2,0.4,high,2,0.0001,0.075,0.05,5000,1200000,1.00995428571429,1.0019387755102,0.99542857142858,0.193877551020427,1
V2,0.4,high,2,0.0001,0.1,-0.05,5000,1200000,0.914674285714286,1.00293233082707,-8.53257142857143,0.293233082706768,1
V2,0.4,high,2,0.0001,0.1,-0.01,5000,1200000,0.953074285714286,1.00281385281385,-4.69257142857144,0.281385281385282,1
V2,0.4,high,2,0.0001,0.1,0.01,5000,1200000,0.972274285714286,1.00275813295615,-2.77257142857142,0.275813295615279,1
V2,0.4,high,2,0.0001,0.1,0.05,5000,1200000,1.01067428571429,1.00265306122449,1.06742857142859,0.265306122448994,1
V2,0.55,low_CCM,0.5,8e-05,0.05,-0.05,5000,1200000,0.911725714285714,0.999699248120301,-8.82742857142859,-0.0300751879699357,1
V2,0.55,low_CCM,0.5,8e-05,0.05,-0.01,5000,1200000,0.950125714285714,0.9997113997114,-4.98742857142858,-0.0288600288600227,1
V2,0.55,low_CCM,0.5,8e-05,0.05,0.01,5000,1200000,0.969325714285714,0.9997171145686,-3.06742857142857,-0.0282885431400204,1
V2,0.55,low_CCM,0.5,8e-05,0.05,0.05,5000,1200000,1.00772571428571,0.999727891156463,0.772571428571434,-0.0272108843537344,1
V2,0.55,low_CCM,0.5,8e-05,0.075,-0.05,5000,1200000,0.912445714285714,1.00048872180451,-8.75542857142858,0.0488721804511316,1
V2,0.55,low_CCM,0.5,8e-05,0.075,-0.01,5000,1200000,0.950845714285714,1.00046897546898,-4.91542857142858,0.0468975468975508,1
V2,0.55,low_CCM,0.5,8e-05,0.075,0.01,5000,1200000,0.970045714285714,1.00045968882603,-2.99542857142856,0.0459688826025539,1
V2,0.55,low_CCM,0.5,8e-05,0.075,0.05,5000,1200000,1.00844571428571,1.00044217687075,0.844571428571439,0.0442176870748323,1
V2,0.55,low_CCM,0.5,8e-05,0.1,-0.05,5000,1200000,0.913165714285714,1.00127819548872,-8.68342857142857,0.127819548872177,1
V2,0.55,low_CCM,0.5,8e-05,0.1,-0.01,5000,1200000,0.951565714285714,1.00122655122655,-4.84342857142858,0.122655122655124,1
V2,0.55,low_CCM,0.5,8e-05,0.1,0.01,5000,1200000,0.970765714285714,1.00120226308345,-2.92342857142859,0.120226308345095,1
V2,0.55,low_CCM,0.5,8e-05,0.1,0.05,5000,1200000,1.00916571428571,1.00115646258503,0.916571428571422,0.115646258503399,1
V2,0.55,low_CCM,0.5,9e-05,0.05,-0.05,5000,1200000,0.912685714285714,1.00075187969925,-8.73142857142858,0.0751879699248059,1
V2,0.55,low_CCM,0.5,9e-05,0.05,-0.01,5000,1200000,0.951085714285714,1.0007215007215,-4.89142857142858,0.0721500721500679,1
V2,0.55,low_CCM,0.5,9e-05,0.05,0.01,5000,1200000,0.970285714285714,1.0007072135785,-2.97142857142858,0.0707213578500676,1
V2,0.55,low_CCM,0.5,9e-05,0.05,0.05,5000,1200000,1.00868571428571,1.00068027210884,0.868571428571419,0.0680272108843472,1
V2,0.55,low_CCM,0.5,9e-05,0.075,-0.05,5000,1200000,0.913405714285714,1.00154135338346,-8.65942857142858,0.154135338345851,1
V2,0.55,low_CCM,0.5,9e-05,0.075,-0.01,5000,1200000,0.951805714285714,1.00147907647908,-4.81942857142857,0.147907647907664,1
V2,0.55,low_CCM,0.5,9e-05,0.075,0.01,5000,1200000,0.971005714285714,1.00144978783593,-2.89942857142858,0.144978783592631,1
V2,0.55,low_CCM,0.5,9e-05,0.075,0.05,5000,1200000,1.00940571428571,1.00139455782313,0.940571428571424,0.139455782312914,1
V2,0.55,low_CCM,0.5,9e-05,0.1,-0.05,5000,1200000,0.914125714285714,1.00233082706767,-8.58742857142858,0.233082706766918,1
V2,0.55,low_CCM,0.5,9e-05,0.1,-0.01,5000,1200000,0.952525714285714,1.00223665223665,-4.74742857142858,0.223665223665215,1
V2,0.55,low_CCM,0.5,9e-05,0.1,0.01,5000,1200000,0.971725714285714,1.00219236209335,-2.82742857142857,0.219236209335216,1
V2,0.55,low_CCM,0.5,9e-05,0.1,0.05,5000,1200000,1.01012571428571,1.00210884353742,1.01257142857143,0.210884353741503,1
V2,0.55,low_CCM,0.5,0.0001,0.05,-0.05,5000,1200000,0.913645714285714,1.0018045112782,-8.63542857142858,0.180451127819548,1
V2,0.55,low_CCM,0.5,0.0001,0.05,-0.01,5000,1200000,0.952045714285714,1.0017316017316,-4.79542857142858,0.173160173160158,1
V2,0.55,low_CCM,0.5,0.0001,0.05,0.01,5000,1200000,0.971245714285714,1.0016973125884,-2.87542857142857,0.169731258840167,1
V2,0.55,low_CCM,0.5,0.0001,0.05,0.05,5000,1200000,1.00964571428571,1.00163265306122,0.964571428571426,0.163265306122451,1
V2,0.55,low_CCM,0.5,0.0001,0.075,-0.05,5000,1200000,0.914365714285714,1.00259398496241,-8.56342857142858,0.259398496240593,1
V2,0.55,low_CCM,0.5,0.0001,0.075,-0.01,5000,1200000,0.952765714285714,1.00248917748918,-4.72342857142858,0.248917748917754,1
V2,0.55,low_CCM,0.5,0.0001,0.075,0.01,5000,1200000,0.971965714285714,1.00243988684583,-2.80342857142857,0.243988684582752,1
V2,0.55,low_CCM,0.5,0.0001,0.075,0.05,5000,1200000,1.01036571428571,1.00234693877551,1.03657142857143,0.234693877551018,1
V2,0.55,low_CCM,0.5,0.0001,0.1,-0.05,5000,1200000,0.915085714285714,1.00338345864662,-8.49142857142858,0.33834586466166,1
V2,0.55,low_CCM,0.5,0.0001,0.1,-0.01,5000,1200000,0.953485714285714,1.00324675324675,-4.65142857142857,0.324675324675328,1
V2,0.55,low_CCM,0.5,0.0001,0.1,0.01,5000,1200000,0.972685714285714,1.00318246110325,-2.73142857142858,0.318246110325293,1
V2,0.55,low_CCM,0.5,0.0001,0.1,0.05,5000,1200000,1.01108571428571,1.0030612244898,1.10857142857141,0.306122448979584,1
V2,0.55,nominal,1,8e-05,0.05,-0.05,5000,1200000,0.912685714285714,1.00075187969925,-8.73142857142858,0.0751879699248059,1
V2,0.55,nominal,1,8e-05,0.05,-0.01,5000,1200000,0.951085714285714,1.0007215007215,-4.89142857142858,0.0721500721500679,1
V2,0.55,nominal,1,8e-05,0.05,0.01,5000,1200000,0.970285714285714,1.0007072135785,-2.97142857142858,0.0707213578500676,1
V2,0.55,nominal,1,8e-05,0.05,0.05,5000,1200000,1.00868571428571,1.00068027210884,0.868571428571419,0.0680272108843472,1
V2,0.55,nominal,1,8e-05,0.075,-0.05,5000,1200000,0.913405714285714,1.00154135338346,-8.65942857142858,0.154135338345851,1
V2,0.55,nominal,1,8e-05,0.075,-0.01,5000,1200000,0.951805714285714,1.00147907647908,-4.81942857142857,0.147907647907664,1
V2,0.55,nominal,1,8e-05,0.075,0.01,5000,1200000,0.971005714285714,1.00144978783593,-2.89942857142858,0.144978783592631,1
V2,0.55,nominal,1,8e-05,0.075,0.05,5000,1200000,1.00940571428571,1.00139455782313,0.940571428571424,0.139455782312914,1
V2,0.55,nominal,1,8e-05,0.1,-0.05,5000,1200000,0.914125714285714,1.00233082706767,-8.58742857142858,0.233082706766918,1
V2,0.55,nominal,1,8e-05,0.1,-0.01,5000,1200000,0.952525714285714,1.00223665223665,-4.74742857142858,0.223665223665215,1
V2,0.55,nominal,1,8e-05,0.1,0.01,5000,1200000,0.971725714285714,1.00219236209335,-2.82742857142857,0.219236209335216,1
V2,0.55,nominal,1,8e-05,0.1,0.05,5000,1200000,1.01012571428571,1.00210884353742,1.01257142857143,0.210884353741503,1
V2,0.55,nominal,1,9e-05,0.05,-0.05,5000,1200000,0.913645714285714,1.0018045112782,-8.63542857142858,0.180451127819548,1
V2,0.55,nominal,1,9e-05,0.05,-0.01,5000,1200000,0.952045714285714,1.0017316017316,-4.79542857142858,0.173160173160158,1
V2,0.55,nominal,1,9e-05,0.05,0.01,5000,1200000,0.971245714285714,1.0016973125884,-2.87542857142857,0.169731258840167,1
V2,0.55,nominal,1,9e-05,0.05,0.05,5000,1200000,1.00964571428571,1.00163265306122,0.964571428571426,0.163265306122451,1
V2,0.55,nominal,1,9e-05,0.075,-0.05,5000,1200000,0.914365714285714,1.00259398496241,-8.56342857142858,0.259398496240593,1
V2,0.55,nominal,1,9e-05,0.075,-0.01,5000,1200000,0.952765714285714,1.00248917748918,-4.72342857142858,0.248917748917754,1
V2,0.55,nominal,1,9e-05,0.075,0.01,5000,1200000,0.971965714285714,1.00243988684583,-2.80342857142857,0.243988684582752,1
V2,0.55,nominal,1,9e-05,0.075,0.05,5000,1200000,1.01036571428571,1.00234693877551,1.03657142857143,0.234693877551018,1
V2,0.55,nominal,1,9e-05,0.1,-0.05,5000,1200000,0.915085714285714,1.00338345864662,-8.49142857142858,0.33834586466166,1
V2,0.55,nominal,1,9e-05,0.1,-0.01,5000,1200000,0.953485714285714,1.00324675324675,-4.65142857142857,0.324675324675328,1
V2,0.55,nominal,1,9e-05,0.1,0.01,5000,1200000,0.972685714285714,1.00318246110325,-2.73142857142858,0.318246110325293,1
V2,0.55,nominal,1,9e-05,0.1,0.05,5000,1200000,1.01108571428571,1.0030612244898,1.10857142857141,0.306122448979584,1
V2,0.55,nominal,1,0.0001,0.05,-0.05,5000,1200000,0.914605714285714,1.00285714285714,-8.53942857142859,0.285714285714267,1
V2,0.55,nominal,1,0.0001,0.05,-0.01,5000,1200000,0.953005714285714,1.0027417027417,-4.69942857142858,0.274170274170271,1
V2,0.55,nominal,1,0.0001,0.05,0.01,5000,1200000,0.972205714285714,1.0026874115983,-2.77942857142858,0.268741159830266,1
V2,0.55,nominal,1,0.0001,0.05,0.05,5000,1200000,1.01060571428571,1.00258503401361,1.06057142857143,0.258503401360555,1
V2,0.55,nominal,1,0.0001,0.075,-0.05,5000,1200000,0.915325714285714,1.00364661654135,-8.46742857142858,0.364661654135334,1
V2,0.55,nominal,1,0.0001,0.075,-0.01,5000,1200000,0.953725714285714,1.00349927849928,-4.62742857142858,0.349927849927845,1
V2,0.55,nominal,1,0.0001,0.075,0.01,5000,1200000,0.972925714285714,1.00342998585573,-2.70742857142857,0.342998585572851,1
V2,0.55,nominal,1,0.0001,0.075,0.05,5000,1200000,1.01132571428571,1.00329931972789,1.13257142857144,0.329931972789121,1
V2,0.55,nominal,1,0.0001,0.1,-0.05,5000,1200000,0.916045714285714,1.00443609022556,-8.39542857142858,0.443609022556402,1
V2,0.55,nominal,1,0.0001,0.1,-0.01,5000,1200000,0.954445714285714,1.00425685425685,-4.55542857142858,0.42568542568544,1
V2,0.55,nominal,1,0.0001,0.1,0.01,5000,1200000,0.973645714285714,1.00417256011315,-2.63542857142858,0.417256011315414,1
V2,0.55,nominal,1,0.0001,0.1,0.05,5000,1200000,1.01204571428571,1.00401360544218,1.20457142857142,0.401360544217688,1
V2,0.55,high,2,8e-05,0.05,-0.05,5000,1200000,0.914605714285714,1.00285714285714,-8.53942857142859,0.285714285714267,1
V2,0.55,high,2,8e-05,0.05,-0.01,5000,1200000,0.953005714285714,1.0027417027417,-4.69942857142858,0.274170274170271,1
V2,0.55,high,2,8e-05,0.05,0.01,5000,1200000,0.972205714285714,1.0026874115983,-2.77942857142858,0.268741159830266,1
V2,0.55,high,2,8e-05,0.05,0.05,5000,1200000,1.01060571428571,1.00258503401361,1.06057142857143,0.258503401360555,1
V2,0.55,high,2,8e-05,0.075,-0.05,5000,1200000,0.915325714285714,1.00364661654135,-8.46742857142858,0.364661654135334,1
V2,0.55,high,2,8e-05,0.075,-0.01,5000,1200000,0.953725714285714,1.00349927849928,-4.62742857142858,0.349927849927845,1
V2,0.55,high,2,8e-05,0.075,0.01,5000,1200000,0.972925714285714,1.00342998585573,-2.70742857142857,0.342998585572851,1
V2,0.55,high,2,8e-05,0.075,0.05,5000,1200000,1.01132571428571,1.00329931972789,1.13257142857144,0.329931972789121,1
V2,0.55,high,2,8e-05,0.1,-0.05,5000,1200000,0.916045714285714,1.00443609022556,-8.39542857142858,0.443609022556402,1
V2,0.55,high,2,8e-05,0.1,-0.01,5000,1200000,0.954445714285714,1.00425685425685,-4.55542857142858,0.42568542568544,1
V2,0.55,high,2,8e-05,0.1,0.01,5000,1200000,0.973645714285714,1.00417256011315,-2.63542857142858,0.417256011315414,1
V2,0.55,high,2,8e-05,0.1,0.05,5000,1200000,1.01204571428571,1.00401360544218,1.20457142857142,0.401360544217688,1
V2,0.55,high,2,9e-05,0.05,-0.05,5000,1200000,0.915565714285714,1.00390977443609,-8.44342857142858,0.390977443609031,1
V2,0.55,high,2,9e-05,0.05,-0.01,5000,1200000,0.953965714285714,1.0037518037518,-4.60342857142858,0.375180375180384,1
V2,0.55,high,2,9e-05,0.05,0.01,5000,1200000,0.973165714285714,1.0036775106082,-2.68342857142857,0.367751060820365,1
V2,0.55,high,2,9e-05,0.05,0.05,5000,1200000,1.01156571428571,1.00353741496599,1.15657142857144,0.353741496598659,1
V2,0.55,high,2,9e-05,0.075,-0.05,5000,1200000,0.916285714285714,1.0046992481203,-8.37142857142858,0.469924812030076,1
V2,0.55,high,2,9e-05,0.075,-0.01,5000,1200000,0.954685714285714,1.00450937950938,-4.53142857142858,0.450937950937957,1
V2,0.55,high,2,9e-05,0.075,0.01,5000,1200000,0.973885714285714,1.00442008486563,-2.61142857142856,0.44200848656295,1
V2,0.55,high,2,9e-05,0.075,0.05,5000,1200000,1.01228571428571,1.00425170068027,1.22857142857145,0.425170068027225,1
V2,0.55,high,2,9e-05,0.1,-0.05,5000,1200000,0.917005714285714,1.00548872180451,-8.29942857142858,0.548872180451121,1
V2,0.55,high,2,9e-05,0.1,-0.01,5000,1200000,0.955405714285714,1.00526695526696,-4.45942857142857,0.526695526695531,1
V2,0.55,high,2,9e-05,0.1,0.01,5000,1200000,0.974605714285714,1.00516265912306,-2.53942857142858,0.516265912305514,1
V2,0.55,high,2,9e-05,0.1,0.05,5000,1200000,1.01300571428571,1.00496598639456,1.30057142857143,0.496598639455792,1
V2,0.55,high,2,0.0001,0.05,-0.05,5000,1200000,0.916525714285714,1.00496240601504,-8.34742857142858,0.49624060150375,1
V2,0.55,high,2,0.0001,0.05,-0.01,5000,1200000,0.954925714285714,1.0047619047619,-4.50742857142858,0.476190476190474,1
V2,0.55,high,2,0.0001,0.05,0.01,5000,1200000,0.974125714285714,1.0046676096181,-2.58742857142857,0.466760961810464,1
V2,0.55,high,2,0.0001,0.05,0.05,5000,1200000,1.01252571428571,1.00448979591837,1.25257142857143,0.44897959183674,1
V2,0.55,high,2,0.0001,0.075,-0.05,5000,1200000,0.917245714285714,1.00575187969925,-8.27542857142858,0.575187969924817,1
V2,0.55,high,2,0.0001,0.075,-0.01,5000,1200000,0.955645714285714,1.00551948051948,-4.43542857142858,0.551948051948048,1
V2,0.55,high,2,0.0001,0.075,0.01,5000,1200000,0.974845714285714,1.00541018387553,-2.51542857142858,0.541018387553027,1
V2,0.55,high,2,0.0001,0.075,0.05,5000,1200000,1.01324571428571,1.00520408163265,1.32457142857143,0.520408163265307,1
V2,0.55,high,2,0.0001,0.1,-0.05,5000,1200000,0.917965714285714,1.00654135338346,-8.20342857142857,0.654135338345863,1
V2,0.55,high,2,0.0001,0.1,-0.01,5000,1200000,0.956365714285714,1.00627705627706,-4.36342857142857,0.627705627705644,1
V2,0.55,high,2,0.0001,0.1,0.01,5000,1200000,0.975565714285714,1.00615275813296,-2.44342857142857,0.615275813295613,1
V2,0.55,high,2,0.0001,0.1,0.05,5000,1200000,1.01396571428571,1.00591836734694,1.39657142857144,0.591836734693874,1
V2,0.65,low_CCM,0.5,8e-05,0.05,-0.05,5000,1200000,0.91392,1.00210526315789,-8.608,0.210526315789483,1
V2,0.65,low_CCM,0.5,8e-05,0.05,-0.01,5000,1200000,0.95232,1.0020202020202,-4.76800000000001,0.202020202020203,1
V2,0.65,low_CCM,0.5,8e-05,0.05,0.01,5000,1200000,0.97152,1.0019801980198,-2.84800000000001,0.198019801980198,1
V2,0.65,low_CCM,0.5,8e-05,0.05,0.05,5000,1200000,1.00992,1.00190476190476,0.991999999999993,0.190476190476185,1
V2,0.65,low_CCM,0.5,8e-05,0.075,-0.05,5000,1200000,0.91464,1.00289473684211,-8.53600000000001,0.289473684210528,1
V2,0.65,low_CCM,0.5,8e-05,0.075,-0.01,5000,1200000,0.95304,1.00277777777778,-4.696,0.277777777777777,1
V2,0.65,low_CCM,0.5,8e-05,0.075,0.01,5000,1200000,0.97224,1.00272277227723,-2.776,0.272277227722761,1
V2,0.65,low_CCM,0.5,8e-05,0.075,0.05,5000,1200000,1.01064,1.00261904761905,1.064,0.261904761904752,1
V2,0.65,low_CCM,0.5,8e-05,0.1,-0.05,5000,1200000,0.91536,1.00368421052632,-8.46400000000002,0.368421052631573,1
V2,0.65,low_CCM,0.5,8e-05,0.1,-0.01,5000,1200000,0.95376,1.00353535353535,-4.62400000000001,0.35353535353535,1
V2,0.65,low_CCM,0.5,8e-05,0.1,0.01,5000,1200000,0.97296,1.00346534653465,-2.704,0.346534653465347,1
V2,0.65,low_CCM,0.5,8e-05,0.1,0.05,5000,1200000,1.01136,1.00333333333333,1.136,0.333333333333341,1
V2,0.65,low_CCM,0.5,9e-05,0.05,-0.05,5000,1200000,0.91488,1.00315789473684,-8.51200000000001,0.315789473684203,1
V2,0.65,low_CCM,0.5,9e-05,0.05,-0.01,5000,1200000,0.95328,1.0030303030303,-4.67200000000001,0.303030303030294,1
V2,0.65,low_CCM,0.5,9e-05,0.05,0.01,5000,1200000,0.97248,1.0029702970297,-2.75200000000001,0.297029702970275,1
V2,0.65,low_CCM,0.5,9e-05,0.05,0.05,5000,1200000,1.01088,1.00285714285714,1.088,0.285714285714289,1
V2,0.65,low_CCM,0.5,9e-05,0.075,-0.05,5000,1200000,0.9156,1.00394736842105,-8.44,0.39473684210527,1
V2,0.65,low_CCM,0.5,9e-05,0.075,-0.01,5000,1200000,0.954,1.00378787878788,-4.6,0.37878787878789,1
V2,0.65,low_CCM,0.5,9e-05,0.075,0.01,5000,1200000,0.9732,1.00371287128713,-2.68000000000002,0.371287128712861,1
V2,0.65,low_CCM,0.5,9e-05,0.075,0.05,5000,1200000,1.0116,1.00357142857143,1.15999999999998,0.357142857142834,1
V2,0.65,low_CCM,0.5,9e-05,0.1,-0.05,5000,1200000,0.91632,1.00473684210526,-8.36800000000001,0.473684210526315,1
V2,0.65,low_CCM,0.5,9e-05,0.1,-0.01,5000,1200000,0.95472,1.00454545454545,-4.52800000000001,0.454545454545463,1
V2,0.65,low_CCM,0.5,9e-05,0.1,0.01,5000,1200000,0.97392,1.00445544554455,-2.60800000000001,0.445544554455424,1
V2,0.65,low_CCM,0.5,9e-05,0.1,0.05,5000,1200000,1.01232,1.00428571428571,1.23199999999999,0.428571428571423,1
V2,0.65,low_CCM,0.5,0.0001,0.05,-0.05,5000,1200000,0.91584,1.00421052631579,-8.41600000000001,0.421052631578944,1
V2,0.65,low_CCM,0.5,0.0001,0.05,-0.01,5000,1200000,0.95424,1.0040404040404,-4.576,0.404040404040407,1
V2,0.65,low_CCM,0.5,0.0001,0.05,0.01,5000,1200000,0.97344,1.0039603960396,-2.656,0.396039603960396,1
V2,0.65,low_CCM,0.5,0.0001,0.05,0.05,5000,1200000,1.01184,1.00380952380952,1.18400000000001,0.380952380952393,1
V2,0.65,low_CCM,0.5,0.0001,0.075,-0.05,5000,1200000,0.91656,1.005,-8.34400000000001,0.500000000000012,1
V2,0.65,low_CCM,0.5,0.0001,0.075,-0.01,5000,1200000,0.95496,1.00479797979798,-4.504,0.479797979798002,1
V2,0.65,low_CCM,0.5,0.0001,0.075,0.01,5000,1200000,0.97416,1.00470297029703,-2.584,0.470297029702982,1
V2,0.65,low_CCM,0.5,0.0001,0.075,0.05,5000,1200000,1.01256,1.00452380952381,1.25600000000001,0.45238095238096,1
V2,0.65,low_CCM,0.5,0.0001,0.1,-0.05,5000,1200000,0.91728,1.00578947368421,-8.27200000000001,0.578947368421057,1
V2,0.65,low_CCM,0.5,0.0001,0.1,-0.01,5000,1200000,0.95568,1.00555555555556,-4.43200000000001,0.555555555555554,1
V2,0.65,low_CCM,0.5,0.0001,0.1,0.01,5000,1200000,0.97488,1.00544554455446,-2.51199999999999,0.544554455445545,1
V2,0.65,low_CCM,0.5,0.0001,0.1,0.05,5000,1200000,1.01328,1.0052380952381,1.328,0.523809523809526,1
V2,0.65,nominal,1,8e-05,0.05,-0.05,5000,1200000,0.91488,1.00315789473684,-8.51200000000001,0.315789473684203,1
V2,0.65,nominal,1,8e-05,0.05,-0.01,5000,1200000,0.95328,1.0030303030303,-4.67200000000001,0.303030303030294,1
V2,0.65,nominal,1,8e-05,0.05,0.01,5000,1200000,0.97248,1.0029702970297,-2.75200000000001,0.297029702970275,1
V2,0.65,nominal,1,8e-05,0.05,0.05,5000,1200000,1.01088,1.00285714285714,1.088,0.285714285714289,1
V2,0.65,nominal,1,8e-05,0.075,-0.05,5000,1200000,0.9156,1.00394736842105,-8.44,0.39473684210527,1
V2,0.65,nominal,1,8e-05,0.075,-0.01,5000,1200000,0.954,1.00378787878788,-4.6,0.37878787878789,1
V2,0.65,nominal,1,8e-05,0.075,0.01,5000,1200000,0.9732,1.00371287128713,-2.68000000000002,0.371287128712861,1
V2,0.65,nominal,1,8e-05,0.075,0.05,5000,1200000,1.0116,1.00357142857143,1.15999999999998,0.357142857142834,1
V2,0.65,nominal,1,8e-05,0.1,-0.05,5000,1200000,0.91632,1.00473684210526,-8.36800000000001,0.473684210526315,1
V2,0.65,nominal,1,8e-05,0.1,-0.01,5000,1200000,0.95472,1.00454545454545,-4.52800000000001,0.454545454545463,1
V2,0.65,nominal,1,8e-05,0.1,0.01,5000,1200000,0.97392,1.00445544554455,-2.60800000000001,0.445544554455424,1
V2,0.65,nominal,1,8e-05,0.1,0.05,5000,1200000,1.01232,1.00428571428571,1.23199999999999,0.428571428571423,1
V2,0.65,nominal,1,9e-05,0.05,-0.05,5000,1200000,0.91584,1.00421052631579,-8.41600000000001,0.421052631578944,1
V2,0.65,nominal,1,9e-05,0.05,-0.01,5000,1200000,0.95424,1.0040404040404,-4.576,0.404040404040407,1
V2,0.65,nominal,1,9e-05,0.05,0.01,5000,1200000,0.97344,1.0039603960396,-2.656,0.396039603960396,1
V2,0.65,nominal,1,9e-05,0.05,0.05,5000,1200000,1.01184,1.00380952380952,1.18400000000001,0.380952380952393,1
V2,0.65,nominal,1,9e-05,0.075,-0.05,5000,1200000,0.91656,1.005,-8.34400000000001,0.500000000000012,1
V2,0.65,nominal,1,9e-05,0.075,-0.01,5000,1200000,0.95496,1.00479797979798,-4.504,0.479797979798002,1
V2,0.65,nominal,1,9e-05,0.075,0.01,5000,1200000,0.97416,1.00470297029703,-2.584,0.470297029702982,1
V2,0.65,nominal,1,9e-05,0.075,0.05,5000,1200000,1.01256,1.00452380952381,1.25600000000001,0.45238095238096,1
V2,0.65,nominal,1,9e-05,0.1,-0.05,5000,1200000,0.91728,1.00578947368421,-8.27200000000001,0.578947368421057,1
V2,0.65,nominal,1,9e-05,0.1,-0.01,5000,1200000,0.95568,1.00555555555556,-4.43200000000001,0.555555555555554,1
V2,0.65,nominal,1,9e-05,0.1,0.01,5000,1200000,0.97488,1.00544554455446,-2.51199999999999,0.544554455445545,1
V2,0.65,nominal,1,9e-05,0.1,0.05,5000,1200000,1.01328,1.0052380952381,1.328,0.523809523809526,1
V2,0.65,nominal,1,0.0001,0.05,-0.05,5000,1200000,0.9168,1.00526315789474,-8.32000000000001,0.526315789473686,1
V2,0.65,nominal,1,0.0001,0.05,-0.01,5000,1200000,0.9552,1.0050505050505,-4.48000000000001,0.505050505050497,1
V2,0.65,nominal,1,0.0001,0.05,0.01,5000,1200000,0.9744,1.0049504950495,-2.56000000000002,0.495049504950473,1
V2,0.65,nominal,1,0.0001,0.05,0.05,5000,1200000,1.0128,1.0047619047619,1.27999999999999,0.476190476190474,1
V2,0.65,nominal,1,0.0001,0.075,-0.05,5000,1200000,0.91752,1.00605263157895,-8.248,0.605263157894753,1
V2,0.65,nominal,1,0.0001,0.075,-0.01,5000,1200000,0.95592,1.00580808080808,-4.408,0.580808080808093,1
V2,0.65,nominal,1,0.0001,0.075,0.01,5000,1200000,0.97512,1.00569306930693,-2.48800000000001,0.569306930693059,1
V2,0.65,nominal,1,0.0001,0.075,0.05,5000,1200000,1.01352,1.00547619047619,1.352,0.547619047619041,1
V2,0.65,nominal,1,0.0001,0.1,-0.05,5000,1200000,0.91824,1.00684210526316,-8.17600000000002,0.684210526315776,1
