voltage_architecture,architecture_name,ADC_mode,nominal_bits,ENOB,fs_adc_Hz,operating_case,C_F,ESR_Ohm,LSB_edge_plant_V,LSB_C_plant_V,ESR_edge_codes,C_charge_window_codes,RMS_noise_codes,ESR_code_risk,C_code_risk,edge_plant_span_V,C_plant_span_V,vT_baseline_V,separate_edge_channel
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,high_load,0.0001,0.05,6.10360875867857e-05,0.00122072175173571,4200.15417916479,180.30480056671,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,high_load,0.0001,0.075,6.10360875867857e-05,0.00122072175173571,6300.23126874718,180.30480056671,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,high_load,0.0001,0.1,6.10360875867857e-05,0.00122072175173571,8400.30835832957,180.30480056671,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,high_D,8e-05,0.05,6.10360875867857e-05,0.00122072175173571,13152.6241877928,661.866038142107,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,high_D,8e-05,0.075,6.10360875867857e-05,0.00122072175173571,19728.9362816892,661.866038142107,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,high_D,8e-05,0.1,6.10360875867857e-05,0.00122072175173571,26305.2483755855,661.866038142107,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,high_D,9e-05,0.05,6.10360875867857e-05,0.00122072175173571,13152.6241877928,588.325367237429,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,high_D,9e-05,0.075,6.10360875867857e-05,0.00122072175173571,19728.9362816892,588.325367237429,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,high_D,9e-05,0.1,6.10360875867857e-05,0.00122072175173571,26305.2483755855,588.325367237429,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,high_D,0.0001,0.05,6.10360875867857e-05,0.00122072175173571,13152.6241877928,529.492830513686,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,high_D,0.0001,0.075,6.10360875867857e-05,0.00122072175173571,19728.9362816892,529.492830513686,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,high_D,0.0001,0.1,6.10360875867857e-05,0.00122072175173571,26305.2483755855,529.492830513686,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,low_CCM_margin,8e-05,0.05,0.000244155527070744,0.00488311054141488,130.832434948334,6.91249254300984,1.15470053837925,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,low_CCM_margin,8e-05,0.075,0.000244155527070744,0.00488311054141488,196.248652422502,6.91249254300984,1.15470053837925,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,low_CCM_margin,8e-05,0.1,0.000244155527070744,0.00488311054141488,261.664869896669,6.91249254300984,1.15470053837925,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,low_CCM_margin,9e-05,0.05,0.000244155527070744,0.00488311054141488,130.832434948334,6.14443781600875,1.15470053837925,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,low_CCM_margin,9e-05,0.075,0.000244155527070744,0.00488311054141488,196.248652422502,6.14443781600875,1.15470053837925,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,low_CCM_margin,9e-05,0.1,0.000244155527070744,0.00488311054141488,261.664869896669,6.14443781600875,1.15470053837925,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,low_CCM_margin,0.0001,0.05,0.000244155527070744,0.00488311054141488,130.832434948334,5.52999403440788,1.15470053837925,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,low_CCM_margin,0.0001,0.075,0.000244155527070744,0.00488311054141488,196.248652422502,5.52999403440788,1.15470053837925,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,low_CCM_margin,0.0001,0.1,0.000244155527070744,0.00488311054141488,261.664869896669,5.52999403440788,1.15470053837925,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,nominal,8e-05,0.05,0.000244155527070744,0.00488311054141488,501.421892771264,26.7447572536129,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,nominal,8e-05,0.075,0.000244155527070744,0.00488311054141488,752.132839156896,26.7447572536129,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,nominal,8e-05,0.1,0.000244155527070744,0.00488311054141488,1002.84378554253,26.7447572536129,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,nominal,9e-05,0.05,0.000244155527070744,0.00488311054141488,501.421892771264,23.773117558767,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,nominal,9e-05,0.075,0.000244155527070744,0.00488311054141488,752.132839156896,23.773117558767,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,nominal,9e-05,0.1,0.000244155527070744,0.00488311054141488,1002.84378554253,23.773117558767,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,nominal,0.0001,0.05,0.000244155527070744,0.00488311054141488,501.421892771264,21.3958058028903,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,nominal,0.0001,0.075,0.000244155527070744,0.00488311054141488,752.132839156896,21.3958058028903,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,nominal,0.0001,0.1,0.000244155527070744,0.00488311054141488,1002.84378554253,21.3958058028903,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,high_load,8e-05,0.05,0.000244155527070744,0.00488311054141488,1049.99047710775,56.3426708568783,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,high_load,8e-05,0.075,0.000244155527070744,0.00488311054141488,1574.98571566163,56.3426708568783,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,high_load,8e-05,0.1,0.000244155527070744,0.00488311054141488,2099.98095421551,56.3426708568783,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,high_load,9e-05,0.05,0.000244155527070744,0.00488311054141488,1049.99047710775,50.0823740950029,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,high_load,9e-05,0.075,0.000244155527070744,0.00488311054141488,1574.98571566163,50.0823740950029,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,high_load,9e-05,0.1,0.000244155527070744,0.00488311054141488,2099.98095421551,50.0823740950029,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,high_load,0.0001,0.05,0.000244155527070744,0.00488311054141488,1049.99047710775,45.0741366855027,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,high_load,0.0001,0.075,0.000244155527070744,0.00488311054141488,1574.98571566163,45.0741366855027,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,high_load,0.0001,0.1,0.000244155527070744,0.00488311054141488,2099.98095421551,45.0741366855027,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,high_D,8e-05,0.05,0.000244155527070744,0.00488311054141488,3288.00552481283,165.45893496425,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,high_D,8e-05,0.075,0.000244155527070744,0.00488311054141488,4932.00828721925,165.45893496425,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,high_D,8e-05,0.1,0.000244155527070744,0.00488311054141488,6576.01104962566,165.45893496425,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,high_D,9e-05,0.05,0.000244155527070744,0.00488311054141488,3288.00552481283,147.074608857111,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,high_D,9e-05,0.075,0.000244155527070744,0.00488311054141488,4932.00828721925,147.074608857111,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,high_D,9e-05,0.1,0.000244155527070744,0.00488311054141488,6576.01104962566,147.074608857111,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,high_D,0.0001,0.05,0.000244155527070744,0.00488311054141488,3288.00552481283,132.3671479714,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,high_D,0.0001,0.075,0.000244155527070744,0.00488311054141488,4932.00828721925,132.3671479714,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,external_14bit_reference,14,12,5000000,high_D,0.0001,0.1,0.000244155527070744,0.00488311054141488,6576.01104962566,132.3671479714,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,low_CCM_margin,8e-05,0.05,6.10360875867857e-05,0.00122072175173571,523.353697389922,27.6512359644845,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,low_CCM_margin,8e-05,0.075,6.10360875867857e-05,0.00122072175173571,785.030546084883,27.6512359644845,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,low_CCM_margin,8e-05,0.1,6.10360875867857e-05,0.00122072175173571,1046.70739477984,27.6512359644845,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,low_CCM_margin,9e-05,0.05,6.10360875867857e-05,0.00122072175173571,523.353697389922,24.5788764128751,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,low_CCM_margin,9e-05,0.075,6.10360875867857e-05,0.00122072175173571,785.030546084883,24.5788764128751,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,low_CCM_margin,9e-05,0.1,6.10360875867857e-05,0.00122072175173571,1046.70739477984,24.5788764128751,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,low_CCM_margin,0.0001,0.05,6.10360875867857e-05,0.00122072175173571,523.353697389922,22.1209887715876,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,low_CCM_margin,0.0001,0.075,6.10360875867857e-05,0.00122072175173571,785.030546084883,22.1209887715876,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,low_CCM_margin,0.0001,0.1,6.10360875867857e-05,0.00122072175173571,1046.70739477984,22.1209887715876,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,nominal,8e-05,0.05,6.10360875867857e-05,0.00122072175173571,2005.77938977994,106.983926424679,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,nominal,8e-05,0.075,6.10360875867857e-05,0.00122072175173571,3008.66908466991,106.983926424679,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,nominal,8e-05,0.1,6.10360875867857e-05,0.00122072175173571,4011.55877955988,106.983926424679,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,nominal,9e-05,0.05,6.10360875867857e-05,0.00122072175173571,2005.77938977994,95.0968234886038,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,nominal,9e-05,0.075,6.10360875867857e-05,0.00122072175173571,3008.66908466991,95.0968234886038,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,nominal,9e-05,0.1,6.10360875867857e-05,0.00122072175173571,4011.55877955988,95.0968234886038,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,nominal,0.0001,0.05,6.10360875867857e-05,0.00122072175173571,2005.77938977994,85.5871411397434,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,nominal,0.0001,0.075,6.10360875867857e-05,0.00122072175173571,3008.66908466991,85.5871411397434,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,nominal,0.0001,0.1,6.10360875867857e-05,0.00122072175173571,4011.55877955988,85.5871411397434,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,high_load,8e-05,0.05,6.10360875867857e-05,0.00122072175173571,4200.15417916479,225.381000708388,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,high_load,8e-05,0.075,6.10360875867857e-05,0.00122072175173571,6300.23126874718,225.381000708388,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,high_load,8e-05,0.1,6.10360875867857e-05,0.00122072175173571,8400.30835832957,225.381000708388,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,high_load,9e-05,0.05,6.10360875867857e-05,0.00122072175173571,4200.15417916479,200.338667296345,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,high_load,9e-05,0.075,6.10360875867857e-05,0.00122072175173571,6300.23126874718,200.338667296345,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,high_load,9e-05,0.1,6.10360875867857e-05,0.00122072175173571,8400.30835832957,200.338667296345,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,high_load,0.0001,0.05,6.10360875867857e-05,0.00122072175173571,4200.15417916479,180.30480056671,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,high_load,0.0001,0.075,6.10360875867857e-05,0.00122072175173571,6300.23126874718,180.30480056671,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,high_load,0.0001,0.1,6.10360875867857e-05,0.00122072175173571,8400.30835832957,180.30480056671,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,high_D,8e-05,0.05,6.10360875867857e-05,0.00122072175173571,13152.6241877928,661.866038142107,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,high_D,8e-05,0.075,6.10360875867857e-05,0.00122072175173571,19728.9362816892,661.866038142107,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,high_D,8e-05,0.1,6.10360875867857e-05,0.00122072175173571,26305.2483755855,661.866038142107,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,high_D,9e-05,0.05,6.10360875867857e-05,0.00122072175173571,13152.6241877928,588.325367237429,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,high_D,9e-05,0.075,6.10360875867857e-05,0.00122072175173571,19728.9362816892,588.325367237429,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,high_D,9e-05,0.1,6.10360875867857e-05,0.00122072175173571,26305.2483755855,588.325367237429,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,high_D,0.0001,0.05,6.10360875867857e-05,0.00122072175173571,13152.6241877928,529.492830513686,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,high_D,0.0001,0.075,6.10360875867857e-05,0.00122072175173571,19728.9362816892,529.492830513686,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,external_16bit_reference,16,13.5,5000000,high_D,0.0001,0.1,6.10360875867857e-05,0.00122072175173571,26305.2483755855,529.492830513686,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V3,level_shifted_precision_window,native_12bit_highspeed,12,10.5,4000000,low_CCM_margin,8e-05,0.05,0.010989010989011,0.010989010989011,2.90685505226111,3.0716563335843,0.816496580927726,HIGH_RISK_LT4,HIGH_RISK_LT4,45,45,39.8411703854547,0
V3,level_shifted_precision_window,native_12bit_highspeed,12,10.5,4000000,low_CCM_margin,8e-05,0.075,0.010989010989011,0.010989010989011,4.36028257839166,3.0716563335843,0.816496580927726,QUANTIZATION_SENSITIVE_4_TO_16,HIGH_RISK_LT4,45,45,39.8411703854547,0
V3,level_shifted_precision_window,native_12bit_highspeed,12,10.5,4000000,low_CCM_margin,8e-05,0.1,0.010989010989011,0.010989010989011,5.81371010452221,3.0716563335843,0.816496580927726,QUANTIZATION_SENSITIVE_4_TO_16,HIGH_RISK_LT4,45,45,39.8411703854547,0
V3,level_shifted_precision_window,native_12bit_highspeed,12,10.5,4000000,low_CCM_margin,9e-05,0.05,0.010989010989011,0.010989010989011,2.90685505226111,2.73036118540827,0.816496580927726,HIGH_RISK_LT4,HIGH_RISK_LT4,45,45,39.8411703854547,0
V3,level_shifted_precision_window,native_12bit_highspeed,12,10.5,4000000,low_CCM_margin,9e-05,0.075,0.010989010989011,0.010989010989011,4.36028257839166,2.73036118540827,0.816496580927726,QUANTIZATION_SENSITIVE_4_TO_16,HIGH_RISK_LT4,45,45,39.8411703854547,0
V3,level_shifted_precision_window,native_12bit_highspeed,12,10.5,4000000,low_CCM_margin,9e-05,0.1,0.010989010989011,0.010989010989011,5.81371010452221,2.73036118540827,0.816496580927726,QUANTIZATION_SENSITIVE_4_TO_16,HIGH_RISK_LT4,45,45,39.8411703854547,0
V3,level_shifted_precision_window,native_12bit_highspeed,12,10.5,4000000,low_CCM_margin,0.0001,0.05,0.010989010989011,0.010989010989011,2.90685505226111,2.45732506686744,0.816496580927726,HIGH_RISK_LT4,HIGH_RISK_LT4,45,45,39.8411703854547,0
V3,level_shifted_precision_window,native_12bit_highspeed,12,10.5,4000000,low_CCM_margin,0.0001,0.075,0.010989010989011,0.010989010989011,4.36028257839166,2.45732506686744,0.816496580927726,QUANTIZATION_SENSITIVE_4_TO_16,HIGH_RISK_LT4,45,45,39.8411703854547,0
V3,level_shifted_precision_window,native_12bit_highspeed,12,10.5,4000000,low_CCM_margin,0.0001,0.1,0.010989010989011,0.010989010989011,5.81371010452221,2.45732506686744,0.816496580927726,QUANTIZATION_SENSITIVE_4_TO_16,HIGH_RISK_LT4,45,45,39.8411703854547,0
V3,level_shifted_precision_window,native_12bit_highspeed,12,10.5,4000000,nominal,8e-05,0.05,0.010989010989011,0.010989010989011,11.1406683128084,11.8843821526156,0.816496580927726,QUANTIZATION_SENSITIVE_4_TO_16,QUANTIZATION_SENSITIVE_4_TO_16,45,45,39.8317385273166,0
V3,level_shifted_precision_window,native_12bit_highspeed,12,10.5,4000000,nominal,8e-05,0.075,0.010989010989011,0.010989010989011,16.7110024692126,11.8843821526156,0.816496580927726,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,45,45,39.8317385273166,0
V3,level_shifted_precision_window,native_12bit_highspeed,12,10.5,4000000,nominal,8e-05,0.1,0.010989010989011,0.010989010989011,22.2813366256168,11.8843821526156,0.816496580927726,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,45,45,39.8317385273166,0
V3,level_shifted_precision_window,native_12bit_highspeed,12,10.5,4000000,nominal,9e-05,0.05,0.010989010989011,0.010989010989011,11.1406683128084,10.5638952467694,0.816496580927726,QUANTIZATION_SENSITIVE_4_TO_16,QUANTIZATION_SENSITIVE_4_TO_16,45,45,39.8317385273166,0
V3,level_shifted_precision_window,native_12bit_highspeed,12,10.5,4000000,nominal,9e-05,0.075,0.010989010989011,0.010989010989011,16.7110024692126,10.5638952467694,0.816496580927726,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,45,45,39.8317385273166,0
V3,level_shifted_precision_window,native_12bit_highspeed,12,10.5,4000000,nominal,9e-05,0.1,0.010989010989011,0.010989010989011,22.2813366256168,10.5638952467694,0.816496580927726,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,45,45,39.8317385273166,0
V3,level_shifted_precision_window,native_12bit_highspeed,12,10.5,4000000,nominal,0.0001,0.05,0.010989010989011,0.010989010989011,11.1406683128084,9.5075057220925,0.816496580927726,QUANTIZATION_SENSITIVE_4_TO_16,QUANTIZATION_SENSITIVE_4_TO_16,45,45,39.8317385273166,0
V3,level_shifted_precision_window,native_12bit_highspeed,12,10.5,4000000,nominal,0.0001,0.075,0.010989010989011,0.010989010989011,16.7110024692126,9.5075057220925,0.816496580927726,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,45,45,39.8317385273166,0
V3,level_shifted_precision_window,native_12bit_highspeed,12,10.5,4000000,nominal,0.0001,0.1,0.010989010989011,0.010989010989011,22.2813366256168,9.5075057220925,0.816496580927726,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,45,45,39.8317385273166,0
V3,level_shifted_precision_window,native_12bit_highspeed,12,10.5,4000000,high_load,8e-05,0.05,0.010989010989011,0.010989010989011,23.328849030533,25.0366015893349,0.816496580927726,CANDIDATE_GE16,CANDIDATE_GE16,45,45,39.8106183400511,0
