path_id,ADC_mode,voltage_architecture,nominal_bits,ENOB,fs_adc_Hz,operating_case,Vin_V,D,load,C_true_F,ESR_true_Ohm,I_sum_A,edge_ESR_signal_mV,charge_C_signal_mV,current_full_scale_A,multi_cycle,calibration_level,locked_guard_us,locked_window_us,locked_points_per_side,sampling_geometry_feasible,C_est_F,ESR_est_Ohm,C_MAPE_percent,ESR_MAPE_percent,C_bias_percent,ESR_bias_percent,NEES,CI_C_95_coverage,CI_ESR_95_coverage,convergence_cycles,accepted_edge_updates,accuracy_pass
native_12_V2,native_12bit_highspeed,V2,12,10.5,4000000,high_D,24,0.65,high_D,0.0001,0.1,16.0556944384439,1605.56944384439,646.363415596168,20,1024,Cal3,0.2,1.5,6,1,9.99784316231421e-05,0.100027880692267,0.132362230824409,0.261178207271229,-0.0215683768578723,0.0278806922673791,0.084208289342527,1,1,6,1023.8,1
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,low_CCM_margin,24,0.4,low_CCM,8e-05,0.05,0.638869242255188,31.9434621127594,33.7544652042231,20,1024,Cal3,0.2,1.5,6,1,7.97994382630321e-05,0.0499815997116903,1.02140589903969,1.67608341530285,-0.250702171209827,-0.0368005766193669,1.65690689318,1,0.95,709,1023.45,1
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,low_CCM_margin,24,0.4,low_CCM,8e-05,0.075,0.638869242255188,47.9151931691391,33.7544652042231,20,1024,Cal3,0.2,1.5,6,1,7.98240432785871e-05,0.0753561116110972,0.837318723583787,1.81818316741091,-0.219945901766128,0.474815481462976,3.04181304557348,1,0.8,709,1021.475,1
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,low_CCM_margin,24,0.4,low_CCM,8e-05,0.1,0.638869242255188,63.8869242255188,33.7544652042231,20,1024,Cal3,0.2,1.5,6,1,8.02551330451698e-05,0.0984059533453841,0.957996737075879,5.1772894711078,0.31891630646228,-1.59404665461588,22.5636675226369,1,0.35,709,1023.2,0
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,low_CCM_margin,24,0.4,low_CCM,9e-05,0.05,0.638869242255188,31.9434621127594,30.0039690704206,20,1024,Cal3,0.2,1.5,6,1,9.00747736066056e-05,0.0499817482253861,1.01631212815545,1.47786521167504,0.0830817851172672,-0.0365035492278953,1.36885057626253,1,0.95,897,1023.45,1
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,low_CCM_margin,24,0.4,low_CCM,9e-05,0.075,0.638869242255188,47.9151931691391,30.0039690704206,20,1024,Cal3,0.2,1.5,6,1,9.01364867788704e-05,0.0746130351404593,1.21963045972206,1.68630688718985,0.151651976522649,-0.51595314605426,2.64286542136187,0.975,0.825,897,1023.1,1
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,low_CCM_margin,24,0.4,low_CCM,9e-05,0.1,0.638869242255188,63.8869242255188,30.0039690704206,20,1024,Cal3,0.2,1.5,6,1,8.985642389472e-05,0.0991478549846336,1.15836834311144,6.78425410530765,-0.159529005866677,-0.852145015366368,47.770210081882,1,0.3,897,1022.15,0
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,low_CCM_margin,24,0.4,low_CCM,0.0001,0.05,0.638869242255188,31.9434621127594,27.0035721633785,20,1024,Cal3,0.2,1.5,6,1,9.96539107191182e-05,0.0501035098164476,1.4325800379866,1.63942176254507,-0.346089280881856,0.207019632895156,2.07817885178169,0.975,0.925,1024,1023.575,1
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,low_CCM_margin,24,0.4,low_CCM,0.0001,0.075,0.638869242255188,47.9151931691391,27.0035721633785,20,1024,Cal3,0.2,1.5,6,1,0.00010007561815528,0.0748710068736304,1.2640104466126,1.37417197161954,0.075618155279833,-0.171990835159419,1.91997222723222,1,0.925,1024,1023.175,1
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,low_CCM_margin,24,0.4,low_CCM,0.0001,0.1,0.638869242255188,63.8869242255188,27.0035721633785,20,1024,Cal3,0.2,1.5,6,1,9.99115493701181e-05,0.0998525554235693,1.29100453261136,4.60870490939651,-0.0884506298819532,-0.147444576430666,21.4452829252681,0.95,0.375,1024,1021.85,1
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,nominal,24,0.4,nominal,8e-05,0.05,2.44849853028756,122.424926514378,130.597606072699,20,1024,Cal3,0.2,1.5,6,1,8.30014819552778e-05,0.0484012544476346,7.80140904829248,8.07495012709907,3.75185244409724,-3.1974911047308,125.82252789219,0.3,0.3,48,1022.975,0
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,nominal,24,0.4,nominal,8e-05,0.075,2.44849853028756,183.637389771567,130.597606072699,20,1024,Cal3,0.2,1.5,6,1,8.16571062086792e-05,0.0740563928469807,4.79748004030856,3.5135290689871,2.07138276084902,-1.25814287069242,55.4339001434123,0.575,0.575,48,1023.275,0
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,nominal,24,0.4,nominal,8e-05,0.1,2.44849853028756,244.849853028756,130.597606072699,20,1024,Cal3,0.2,1.5,6,1,7.97536061099271e-05,0.100515172669562,6.70344863461671,3.60822160634806,-0.30799236259117,0.515172669562181,51.3666055296049,0.25,0.25,48,1023.7,0
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,nominal,24,0.4,nominal,9e-05,0.05,2.44849853028756,122.424926514378,116.08676095351,20,1024,Cal3,0.2,1.5,6,1,8.92405647054859e-05,0.0507331173289897,5.21398033700956,5.23109650423441,-0.8438169939046,1.46623465797944,70.9328013553179,0.5,0.5,60,1022.925,0
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,nominal,24,0.4,nominal,9e-05,0.075,2.44849853028756,183.637389771567,116.08676095351,20,1024,Cal3,0.2,1.5,6,1,9.00278539876781e-05,0.0753791980531624,6.99924665864002,4.56895172798489,0.0309488751979003,0.505597404216496,67.0657948632051,0.325,0.325,60,1023.525,0
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,nominal,24,0.4,nominal,9e-05,0.1,2.44849853028756,244.849853028756,116.08676095351,20,1024,Cal3,0.2,1.5,6,1,8.75257317287314e-05,0.101828281926491,7.70146799329874,3.89969331141358,-2.74918696807621,1.8282819264908,74.3289866789156,0.3,0.3,60,1023.575,0
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,nominal,24,0.4,nominal,0.0001,0.05,2.44849853028756,122.424926514378,104.478084858159,20,1024,Cal3,0.2,1.5,6,1,9.9510771808302e-05,0.0505486137978582,5.99495239382553,5.65937314835082,-0.489228191698032,1.09722759571642,84.6664253572179,0.5,0.5,74,1023.3,0
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,nominal,24,0.4,nominal,0.0001,0.075,2.44849853028756,183.637389771567,104.478084858159,20,1024,Cal3,0.2,1.5,6,1,9.88685344080341e-05,0.0759531033599866,6.8419865193703,4.17794221619068,-1.13146559196586,1.27080447998218,82.849216472101,0.475,0.475,74,1023.475,0
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,nominal,24,0.4,nominal,0.0001,0.1,2.44849853028756,244.849853028756,104.478084858159,20,1024,Cal3,0.2,1.5,6,1,0.000103709199238749,0.0988368629847971,8.48859866954755,3.60106413620413,3.70919923874928,-1.16313701520286,81.2556527449613,0.325,0.325,74,1023.075,0
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,high_load,24,0.4,high,8e-05,0.05,5.12721956715012,256.360978357506,275.127489992692,20,1024,Cal3,0.2,1.5,6,1,8.01390977574526e-05,0.0498787858838173,2.69717157507063,3.97113896899765,0.173872196815705,-0.242428232365466,22.349708364336,0.325,0.25,11,1023.575,1
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,high_load,24,0.4,high,8e-05,0.075,5.12721956715012,384.541467536259,275.127489992692,20,1024,Cal3,0.2,1.5,6,1,8.05882843235646e-05,0.0750227222400697,1.88007586962029,0.247985530504021,0.735355404455795,0.0302963200929263,4.8192843507764,0.575,1,11,1023.55,1
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,high_load,24,0.4,high,8e-05,0.1,5.12721956715012,512.721956715012,275.127489992692,20,1024,Cal3,0.2,1.5,6,1,8.02913765289827e-05,0.099715801785947,2.55524112873605,2.03224933141269,0.364220661228321,-0.284198214052978,11.29765664546,0.425,0.525,11,1023.1,1
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,high_load,24,0.4,high,9e-05,0.05,5.12721956715012,256.360978357506,244.557768882392,20,1024,Cal3,0.2,1.5,6,1,9.03526326914066e-05,0.0499041449004271,3.8203771881942,3.81833438864576,0.391814101562904,-0.191710199145845,27.5674064842047,0.25,0.25,14,1023.475,0
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,high_load,24,0.4,high,9e-05,0.075,5.12721956715012,384.541467536259,244.557768882392,20,1024,Cal3,0.2,1.5,6,1,8.93878428046858e-05,0.0750765338850889,3.41118588464102,0.28427760676612,-0.680174661460264,0.102045180118515,13.1043690090514,0.35,1,14,1023.5,0
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,high_load,24,0.4,high,9e-05,0.1,5.12721956715012,512.721956715012,244.557768882392,20,1024,Cal3,0.2,1.5,6,1,8.8918259476617e-05,0.100722676362489,3.3526006988856,1.7947883608854,-1.20193391486997,0.722676362488794,15.2814409676832,0.325,0.675,14,1023.1,0
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,high_load,24,0.4,high,0.0001,0.05,5.12721956715012,256.360978357506,220.101991994153,20,1024,Cal3,0.2,1.5,6,1,0.000100576736522599,0.0497927175969681,2.98746980407307,2.64440742226173,0.576736522598842,-0.414564806063855,17.7221124590693,0.425,0.425,17,1023.3,1
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,high_load,24,0.4,high,0.0001,0.075,5.12721956715012,384.541467536259,220.101991994153,20,1024,Cal3,0.2,1.5,6,1,0.000101154496604084,0.0749196725073796,2.67316025575001,0.260179165022368,1.15449660408373,-0.107103323493918,10.2118266783373,0.525,1,17,1023.55,1
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,high_load,24,0.4,high,0.0001,0.1,5.12721956715012,512.721956715012,220.101991994153,20,1024,Cal3,0.2,1.5,6,1,0.0001004063273905,0.0998030108080688,3.06514082595231,1.47267326631592,0.406327390499595,-0.196989191931241,12.40734511155,0.4,0.725,17,1022.975,0
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,high_D,24,0.65,high_D,8e-05,0.05,16.0556944384439,802.784721922195,807.95426949521,20,1024,Cal3,0.2,1.5,6,1,7.99535835186294e-05,0.0500267411922387,0.120626084017943,0.285735232889215,-0.0580206017132601,0.0534823844774213,0.181987714677146,1,1,2,1023.5,1
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,high_D,24,0.65,high_D,8e-05,0.075,16.0556944384439,1204.17708288329,807.95426949521,20,1024,Cal3,0.2,1.5,6,1,8.00323029923936e-05,0.0749673376273939,0.252619761155223,0.285489630529591,0.040378740492053,-0.0435498301415094,0.286290561328387,1,1,2,1023.45,1
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,high_D,24,0.65,high_D,8e-05,0.1,16.0556944384439,1605.56944384439,807.95426949521,20,1024,Cal3,0.2,1.5,6,1,7.99906442705997e-05,0.099981231746044,0.136374429265812,0.276042422196984,-0.0116946617503277,-0.0187682539560252,0.171682889715725,1,1,2,1023.075,1
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,high_D,24,0.65,high_D,9e-05,0.05,16.0556944384439,802.784721922195,718.181572884631,20,1024,Cal3,0.2,1.5,6,1,9.00049284067761e-05,0.0499959889355706,0.189227418441642,0.312296104483261,0.00547600752895949,-0.00802212885886444,0.225484167761146,1,1,2,1023.45,1
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,high_D,24,0.65,high_D,9e-05,0.075,16.0556944384439,1204.17708288329,718.181572884631,20,1024,Cal3,0.2,1.5,6,1,8.99938502375309e-05,0.0750654436988061,0.132179671923751,0.237460297288594,-0.00683306941013928,0.0872582650747855,0.105114982959231,1,1,2,1023.075,1
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,high_D,24,0.65,high_D,9e-05,0.1,16.0556944384439,1605.56944384439,718.181572884631,20,1024,Cal3,0.2,1.5,6,1,8.993271271701e-05,0.099983322096299,0.19939185383486,0.289936267779945,-0.0747636477666735,-0.0166779037009679,0.237669789433234,1,1,2,1023.675,1
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,high_D,24,0.65,high_D,0.0001,0.05,16.0556944384439,802.784721922195,646.363415596168,20,1024,Cal3,0.2,1.5,6,1,0.000100113848725118,0.0500117277784937,1.34347541148378,0.277460287989675,0.113848725117904,0.0234555569873729,2.19855233357063,0.85,1,2,1023.45,1
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,high_D,24,0.65,high_D,0.0001,0.075,16.0556944384439,1204.17708288329,646.363415596168,20,1024,Cal3,0.2,1.5,6,1,0.000100248237912863,0.0749218259454,1.15163671039715,0.319390564057483,0.24823791286257,-0.104232072800003,1.50936410506394,0.95,1,2,1023.075,1
native_12_V3,native_12bit_highspeed,V3,12,10.5,4000000,high_D,24,0.65,high_D,0.0001,0.1,16.0556944384439,1605.56944384439,646.363415596168,20,1024,Cal3,0.2,1.5,6,1,9.97282188579505e-05,0.0999916211142431,1.13234891935791,0.256269802053333,-0.271781142049543,-0.00837888575688783,1.70677806410591,0.9,1,2,1023.7,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,low_CCM_margin,24,0.4,low_CCM,8e-05,0.05,0.638869242255188,31.9434621127594,33.7544652042231,20,1024,Cal3,0.2,2,3,1,7.97976612867433e-05,0.0499854765362465,1.07775039861838,0.36516094177742,-0.252923391570858,-0.0290469275069372,2.41173246288081,0.875,1,61,1023.4,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,low_CCM_margin,24,0.4,low_CCM,8e-05,0.075,0.638869242255188,47.9151931691391,33.7544652042231,20,1024,Cal3,0.2,2,3,1,8.02695103557238e-05,0.0749885905409869,1.21389970005374,0.25259588984629,0.33688794465474,-0.0152126120174567,2.86188825872063,0.75,1,61,1023.475,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,low_CCM_margin,24,0.4,low_CCM,8e-05,0.1,0.638869242255188,63.8869242255188,33.7544652042231,20,1024,Cal3,0.2,2,3,1,8.01696832655868e-05,0.100029685926474,1.44060376079712,0.206180509817151,0.212104081983511,0.0296859264744542,3.74393178968833,0.775,1,61,1023.4,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,low_CCM_margin,24,0.4,low_CCM,9e-05,0.05,0.638869242255188,31.9434621127594,30.0039690704206,20,1024,Cal3,0.2,2,3,1,9.02104291847341e-05,0.0499460506855293,1.4696372161206,0.275480475650963,0.233810205260054,-0.107898628941305,3.87963853920902,0.8,1,77,1023.5,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,low_CCM_margin,24,0.4,low_CCM,9e-05,0.075,0.638869242255188,47.9151931691391,30.0039690704206,20,1024,Cal3,0.2,2,3,1,8.91895035941925e-05,0.0749721429249677,1.88854152971341,0.298141197927132,-0.900551562008289,-0.0371427667096857,6.08735323923387,0.725,1,77,1023.8,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,low_CCM_margin,24,0.4,low_CCM,9e-05,0.1,0.638869242255188,63.8869242255188,30.0039690704206,20,1024,Cal3,0.2,2,3,1,9.0285388057631e-05,0.0999953190080845,2.49465635881735,0.265794369580678,0.317097841812197,-0.00468099191551774,9.0923184642007,0.65,1,77,1023.65,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,low_CCM_margin,24,0.4,low_CCM,0.0001,0.05,0.638869242255188,31.9434621127594,27.0035721633785,20,1024,Cal3,0.2,2,3,1,0.000100986339322539,0.0500352833474975,2.73687422145609,0.416750890057201,0.986339322539243,0.0705666949949446,11.954130147802,0.725,1,95,1023.475,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,low_CCM_margin,24,0.4,low_CCM,0.0001,0.075,0.638869242255188,47.9151931691391,27.0035721633785,20,1024,Cal3,0.2,2,3,1,9.95018328445144e-05,0.0749940442545567,2.141158803576,0.308963048681542,-0.498167155485585,-0.0079409939243491,8.31365346275828,0.75,1,95,1023.625,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,low_CCM_margin,24,0.4,low_CCM,0.0001,0.1,0.638869242255188,63.8869242255188,27.0035721633785,20,1024,Cal3,0.2,2,3,1,9.94676567572969e-05,0.100097126200759,2.60394236894262,0.268674802802668,-0.532343242703104,0.0971262007594564,10.1648669153733,0.65,1,95,1023.55,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,nominal,24,0.4,nominal,8e-05,0.05,2.44849853028756,122.424926514378,130.597606072699,20,1024,Cal3,0.2,2,3,1,8.00543841689588e-05,0.0500372080260058,0.254372994709466,0.196194039695134,0.0679802111984928,0.0744160520115722,0.158136349756717,1,1,5,1023.375,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,nominal,24,0.4,nominal,8e-05,0.075,2.44849853028756,183.637389771567,130.597606072699,20,1024,Cal3,0.2,2,3,1,8.00623756726431e-05,0.0749689155266064,0.247567690610855,0.189497008116884,0.0779695908038391,-0.0414459645248777,0.167592683533221,1,1,5,1023.45,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,nominal,24,0.4,nominal,8e-05,0.1,2.44849853028756,244.849853028756,130.597606072699,20,1024,Cal3,0.2,2,3,1,8.01072291941909e-05,0.0999736185820899,0.267294966001757,0.216040669236638,0.134036492738554,-0.0263814179101041,0.185879202156284,1,1,5,1023.55,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,nominal,24,0.4,nominal,9e-05,0.05,2.44849853028756,122.424926514378,116.08676095351,20,1024,Cal3,0.2,2,3,1,8.99067075199376e-05,0.0500185273015242,0.265746444691987,0.21965014365497,-0.10365831118041,0.0370546030483476,0.225591426221832,1,1,6,1023.425,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,nominal,24,0.4,nominal,9e-05,0.075,2.44849853028756,183.637389771567,116.08676095351,20,1024,Cal3,0.2,2,3,1,8.99527822134201e-05,0.0750232108061918,0.292098853187738,0.204357185496089,-0.0524642073110426,0.0309477415890047,0.198081687391361,1,1,6,1023.575,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,nominal,24,0.4,nominal,9e-05,0.1,2.44849853028756,244.849853028756,116.08676095351,20,1024,Cal3,0.2,2,3,1,9.00772447702582e-05,0.0999877181380253,0.34444751317525,0.209540621811022,0.0858275225091409,-0.0122818619746723,0.282634819936599,1,1,6,1023.55,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,nominal,24,0.4,nominal,0.0001,0.05,2.44849853028756,122.424926514378,104.478084858159,20,1024,Cal3,0.2,2,3,1,0.000100052759370919,0.0499693092433415,0.55479306673117,0.246328264895884,0.0527593709192642,-0.061381513317027,0.698063029529478,0.95,1,7,1023.3,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,nominal,24,0.4,nominal,0.0001,0.075,2.44849853028756,183.637389771567,104.478084858159,20,1024,Cal3,0.2,2,3,1,0.000100076142944042,0.0750302347663711,0.512163092586529,0.207144873339862,0.0761429440423456,0.0403130218280978,0.63674772015346,0.95,1,7,1023.625,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,nominal,24,0.4,nominal,0.0001,0.1,2.44849853028756,244.849853028756,104.478084858159,20,1024,Cal3,0.2,2,3,1,0.00010014207379225,0.099978951874141,0.644804214843096,0.207350778142393,0.142073792250486,-0.0210481258590578,0.796411149838739,0.95,1,7,1023.625,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,high_load,24,0.4,high,8e-05,0.05,5.12721956715012,256.360978357506,275.127489992692,20,1024,Cal3,0.2,2,3,1,8.0040477793269e-05,0.0499859010548542,0.313136282470906,0.194727282437303,0.0505972415862921,-0.0281978902916147,0.187034108297115,1,1,1,1023.5,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,high_load,24,0.4,high,8e-05,0.075,5.12721956715012,384.541467536259,275.127489992692,20,1024,Cal3,0.2,2,3,1,7.99965423028787e-05,0.075054596478981,0.196533331853227,0.207594777017678,-0.00432212140162314,0.0727953053080155,0.122931066445296,1,1,1,1023.6,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,high_load,24,0.4,high,8e-05,0.1,5.12721956715012,512.721956715012,275.127489992692,20,1024,Cal3,0.2,2,3,1,7.99760495728807e-05,0.100003909236663,0.328771557368494,0.169464085524524,-0.029938033899124,0.00390923666253595,0.186312440999344,1,1,1,1023.35,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,high_load,24,0.4,high,9e-05,0.05,5.12721956715012,256.360978357506,244.557768882392,20,1024,Cal3,0.2,2,3,1,9.00553483406871e-05,0.0499649605211802,0.155788439709768,0.187119163899168,0.0614981563189509,-0.0700789576396521,0.0870907767854088,1,1,2,1023.425,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,high_load,24,0.4,high,9e-05,0.075,5.12721956715012,384.541467536259,244.557768882392,20,1024,Cal3,0.2,2,3,1,8.99825605791709e-05,0.0750809784271131,0.128832379853906,0.240021314873403,-0.0193771342545168,0.107971236150761,0.0934533568377716,1,1,2,1023.55,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,high_load,24,0.4,high,9e-05,0.1,5.12721956715012,512.721956715012,244.557768882392,20,1024,Cal3,0.2,2,3,1,8.99866106337593e-05,0.100027426238608,0.165557284798579,0.219425228438734,-0.0148770736008275,0.0274262386078972,0.0927149113091758,1,1,2,1023.475,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,high_load,24,0.4,high,0.0001,0.05,5.12721956715012,256.360978357506,220.101991994153,20,1024,Cal3,0.2,2,3,1,0.000100077134430019,0.0499656403351016,0.156851599861083,0.204303501786157,0.0771344300194432,-0.0687193297967292,0.0907779884913278,1,1,2,1023.4,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,high_load,24,0.4,high,0.0001,0.075,5.12721956715012,384.541467536259,220.101991994153,20,1024,Cal3,0.2,2,3,1,0.000100043512436008,0.0749558103342141,0.241838957444614,0.201737270318366,0.0435124360083305,-0.0589195543811649,0.151828210322879,1,1,2,1023.525,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,high_load,24,0.4,high,0.0001,0.1,5.12721956715012,512.721956715012,220.101991994153,20,1024,Cal3,0.2,2,3,1,0.000100056264189153,0.0998928250939112,0.257961410397064,0.248596696271063,0.0562641891529658,-0.107174906088769,0.184223281302425,1,1,2,1023.475,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,high_D,24,0.65,high_D,8e-05,0.05,16.0556944384439,802.784721922195,807.95426949521,20,1024,Cal3,0.2,2,3,1,8.00132417147346e-05,0.0499941802427129,0.0884297816219162,0.219826094496312,0.0165521434182248,-0.0116395145742909,0.0608065196431733,1,1,1,1023.45,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,high_D,24,0.65,high_D,8e-05,0.075,16.0556944384439,1204.17708288329,807.95426949521,20,1024,Cal3,0.2,2,3,1,7.99959109029529e-05,0.0749932497865064,0.0991212568375821,0.203322512111957,-0.00511137130883021,-0.00900028465813385,0.0615358568177105,1,1,1,1023.475,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,high_D,24,0.65,high_D,8e-05,0.1,16.0556944384439,1605.56944384439,807.95426949521,20,1024,Cal3,0.2,2,3,1,7.99779322052704e-05,0.0999747342559549,0.110248871956613,0.210856001980603,-0.0275847434119791,-0.0252657440451109,0.0579685624244433,1,1,1,1023.675,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,high_D,24,0.65,high_D,9e-05,0.05,16.0556944384439,802.784721922195,718.181572884631,20,1024,Cal3,0.2,2,3,1,8.99834168511357e-05,0.0500012381319822,0.0875707880527632,0.25852141567234,-0.0184257209603689,0.00247626396436829,0.0765337431125853,1,1,1,1023.6,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,high_D,24,0.65,high_D,9e-05,0.075,16.0556944384439,1204.17708288329,718.181572884631,20,1024,Cal3,0.2,2,3,1,9.0020686424431e-05,0.0750192778740296,0.112578761472629,0.186315169738558,0.0229849160344298,0.0257038320394365,0.0492315656947683,1,1,1,1023.375,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,high_D,24,0.65,high_D,9e-05,0.1,16.0556944384439,1605.56944384439,718.181572884631,20,1024,Cal3,0.2,2,3,1,8.99901161227879e-05,0.0999506824415711,0.0939255931549379,0.219782350952144,-0.0109820857911891,-0.0493175584289185,0.0578394960459162,1,1,1,1023.575,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,high_D,24,0.65,high_D,0.0001,0.05,16.0556944384439,802.784721922195,646.363415596168,20,1024,Cal3,0.2,2,3,1,0.000100011338087248,0.049987005947979,0.151897746599369,0.22523264412718,0.0113380872481583,-0.0259881040419185,0.0815871854413782,1,1,1,1023.65,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,high_D,24,0.65,high_D,0.0001,0.075,16.0556944384439,1204.17708288329,646.363415596168,20,1024,Cal3,0.2,2,3,1,0.000100011473581248,0.0749742935060624,0.122107928825105,0.239260058295332,0.0114735812477118,-0.0342753252501882,0.0835463075744799,1,1,1,1023.5,1
native_16_V2,native_16bit_slow,V2,16,13.5,1100000,high_D,24,0.65,high_D,0.0001,0.1,16.0556944384439,1605.56944384439,646.363415596168,20,1024,Cal3,0.2,2,3,1,9.99647035886332e-05,0.100022888069076,0.123090336612219,0.210365206966832,-0.0352964113668142,0.0228880690757771,0.0623839502835957,1,1,1,1023.75,1
external_14_V2,external_14bit_reference,V2,14,12,5000000,low_CCM_margin,24,0.4,low_CCM,8e-05,0.05,0.638869242255188,31.9434621127594,33.7544652042231,20,1024,Cal3,0.2,1.5,8,1,7.98405583553895e-05,0.0499596830923535,6.1616743901354,0.402204997549061,-0.199302055763073,-0.0806338152930408,56.9874788557438,0.75,1,284,1023.275,0
external_14_V2,external_14bit_reference,V2,14,12,5000000,low_CCM_margin,24,0.4,low_CCM,8e-05,0.075,0.638869242255188,47.9151931691391,33.7544652042231,20,1024,Cal3,0.2,1.5,8,1,8.01803006948989e-05,0.075008255282549,5.33718561185032,0.311100704116474,0.225375868623634,0.0110070433985809,46.6699352883171,0.75,1,284,1023.4,0
external_14_V2,external_14bit_reference,V2,14,12,5000000,low_CCM_margin,24,0.4,low_CCM,8e-05,0.1,0.638869242255188,63.8869242255188,33.7544652042231,20,1024,Cal3,0.2,1.5,8,1,7.83431901378059e-05,0.100027511967243,5.1014991690303,0.256507745040553,-2.07101232774269,0.0275119672434876,51.0212368618626,0.75,1,284,1023.375,0
external_14_V2,external_14bit_reference,V2,14,12,5000000,low_CCM_margin,24,0.4,low_CCM,9e-05,0.05,0.638869242255188,31.9434621127594,30.0039690704206,20,1024,Cal3,0.2,1.5,8,1,9.38445745347137e-05,0.0499452357521947,8.45607947155122,0.323587387241244,4.27174948301523,-0.109528495610589,72.1984721106871,0.725,1,359,1023.275,0
external_14_V2,external_14bit_reference,V2,14,12,5000000,low_CCM_margin,24,0.4,low_CCM,9e-05,0.075,0.638869242255188,47.9151931691391,30.0039690704206,20,1024,Cal3,0.2,1.5,8,1,8.89467446089479e-05,0.0749451169266321,7.60879829374066,0.332090480635518,-1.17028376783569,-0.0731774311572009,74.3515221448226,0.7,1,359,1023.725,0
