fs_adc_Hz,adc_bits,afe_order,afe_fc_v_Hz,afe_fc_i_Hz,phase_accuracy_pass_fraction,phase_robust_alias_pass_fraction,worst_C_MAPE_percent,worst_ESR_MAPE_percent,worst_alias_ratio_dB,minimum_points_per_side
10000000,16,1,500000,2000000,0,0,2.76222926141279,15.876432708347,-49.6323787485809,20
10000000,16,1,1000000,250000,0,0,3.35441182456298,2.85052377203326,-46.1861840298957,20
10000000,16,1,1000000,500000,0,0,4.58750418777153,2.196625567788,-46.1861840298957,20
10000000,16,1,1000000,1000000,0,0,4.72404834854619,2.33021873565408,-46.1861840298957,20
10000000,16,1,1000000,2000000,0,0,4.85559874088775,1.95970539390901,-46.1861840298957,20
10000000,16,1,1500000,250000,1,1,0.971952360405681,0.579711036425279,-43.1023523876323,20
10000000,16,1,1500000,500000,1,1,0.429566561542449,0.324761602112456,-43.1023523876323,20
10000000,16,1,1500000,1000000,1,1,1.75049299263236,0.695145278677778,-43.1023523876323,20
10000000,16,1,1500000,2000000,1,1,1.31159726865613,0.393614371305184,-43.1023523876323,20
10000000,16,1,2000000,250000,1,1,1.62803483525278,0.504498741133985,-40.9242120626743,20
10000000,16,1,2000000,500000,1,1,0.85188230267581,1.02837078375737,-40.9242120626743,20
10000000,16,1,2000000,1000000,1,1,0.520178850993014,0.87618258834925,-40.9242120626743,20
10000000,16,1,2000000,2000000,1,1,0.350162471898685,0.953133272685314,-40.9242120626743,20
10000000,16,1,3000000,250000,1,1,1.61775861848221,1.03857066050954,-38.0156717480389,20
10000000,16,1,3000000,500000,1,1,0.852543015307083,1.81192727673591,-38.0156717480389,20
10000000,16,1,3000000,1000000,1,1,0.590215268723648,1.66859652684967,-38.0156717480389,20
10000000,16,1,3000000,2000000,1,1,0.169341271589873,1.84820669770518,-38.0156717480389,20
10000000,16,2,250000,250000,0,0,7.68827552134832,96.3613658668883,-50.3825906078242,20
10000000,16,2,250000,500000,0,0,7.14225190696123,96.7039079463105,-49.9930866940831,20
10000000,16,2,250000,1000000,0,0,6.30258363175118,96.5039970619604,-49.7917173371701,20
10000000,16,2,250000,2000000,0,0,4.87657586422379,96.4340833570469,-49.688770997336,20
10000000,16,2,500000,250000,0,0,8.18313686589901,30.325094931129,-50.3825906078242,20
10000000,16,2,500000,500000,0,0,6.5842699933949,29.3735918187019,-49.9930866940831,20
10000000,16,2,500000,1000000,0,0,6.23992257470637,29.5550517486085,-49.7917173371701,20
10000000,16,2,500000,2000000,0,0,5.84595382093882,29.6908659984265,-49.688770997336,20
10000000,16,2,1000000,250000,1,1,2.49738812356091,0.734503016723642,-50.3825906078242,20
10000000,16,2,1000000,500000,1,1,1.12775133408523,1.09868683931011,-49.9930866940831,20
10000000,16,2,1000000,1000000,1,1,1.64103549848857,0.681951485053478,-49.7917173371701,20
10000000,16,2,1000000,2000000,1,1,1.34113775989511,0.67190161422146,-49.688770997336,20
10000000,16,2,1500000,250000,0.5,0.5,16.1676933743838,0.332284733562993,-50.3825906078242,20
10000000,16,2,1500000,500000,0,0,7.59988798438065,0.874674879699922,-49.9930866940831,20
10000000,16,2,1500000,1000000,0,0,8.16017761208294,0.616444349432332,-49.7917173371701,20
10000000,16,2,1500000,2000000,0,0,7.88467684551184,0.613864194305513,-49.688770997336,20
10000000,16,2,2000000,250000,0,0,4.54727107726889,0.71421396523329,-50.3825906078242,20
10000000,16,2,2000000,500000,1,1,2.06225584822504,0.46477952238746,-49.9930866940831,20
10000000,16,2,2000000,1000000,1,1,1.58074438831388,0.266665121885867,-49.7917173371701,20
10000000,16,2,2000000,2000000,1,1,1.68420684369968,0.0980979266586468,-49.688770997336,20
10000000,16,2,3000000,250000,0.5,0.5,3.35095296333043,0.263441285719723,-49.6389368841618,20
10000000,16,2,3000000,500000,1,1,0.696388863357345,1.10228122366332,-49.6389368841618,20
10000000,16,2,3000000,1000000,1,1,0.375043207829417,1.10527367383897,-49.6389368841618,20
10000000,16,2,3000000,2000000,1,1,0.64137162528517,0.790466837175163,-49.6389368841618,20
