scenario,seed,C_est_F,ESR_est_Ohm,C_MAPE_percent,ESR_MAPE_percent,sigma_C_F,sigma_ESR_Ohm,NEES_full,NEES_param,CI_C_contains_true,CI_ESR_contains_true,accuracy_pass
high_D,76,9.99074198988197e-05,0.0500000790684584,0.0925801011803062,0.000158136916716956,3.27410225572247e-07,0.000120537579455975,8.29505470661921,0.0331452051274722,1,1,1
high_D,77,9.98438625963854e-05,0.0499984210398364,0.156137403614653,0.00315792032720141,3.2602375891394e-07,0.000120981342457036,8.88314624483074,0.947517104730843,1,1,1
high_D,78,0.000100075978207267,0.0500161550957887,0.0759782072673909,0.0323101915773893,3.27671472169224e-07,0.000120726518936423,8.70323390926975,0.159135265219494,1,1,1
high_D,79,9.98571573916584e-05,0.0500175304688167,0.142842608341631,0.0350609376333466,3.2611053938283e-07,0.000120244380190298,8.30593742166561,0.0446038052733308,1,1,1
high_D,80,9.98736724869205e-05,0.0500000019319527,0.126327513079472,3.86390539564019e-06,3.26217590310625e-07,0.00012103141760692,8.06848229076161,0.0430414692426205,1,1,1
high_D,81,9.9888851400084e-05,0.0500106578887228,0.111148599916033,0.0213157774455963,3.27248057976654e-07,0.000120986378253019,8.23644906096545,0.602574020337556,1,1,1
high_D,82,9.99646816144275e-05,0.0500112579070379,0.0353183855725359,0.0225158140757742,3.27782329828656e-07,0.000120559727627681,8.35980153402963,0.239570522521891,1,1,1
high_D,83,9.99363467409872e-05,0.0500159078039028,0.063653259012808,0.0318156078055187,3.26627938802118e-07,0.000121030161084334,8.20283705156267,0.000437675893928191,1,1,1
high_D,84,0.000100063775639664,0.050017038944715,0.0637756396637323,0.0340778894299731,3.30645749559667e-07,0.000121124874613435,8.05098997772559,0.0544570979081865,1,1,1
high_D,85,9.98895542921195e-05,0.0500065130229591,0.110445707880535,0.013026045918263,3.26321721055685e-07,0.000121217581640174,8.05029819568318,0.0564829952568347,1,1,1
high_D,86,0.000100060028233182,0.0499794176322926,0.0600282331820079,0.041164735414867,3.2743839375494e-07,0.000121124416262412,8.55775174246348,0.443707570271633,1,1,1
high_D,87,0.000100007067569845,0.0500103439055138,0.00706756984454326,0.020687811027531,3.28024812859498e-07,0.000121104887022588,8.50368395315526,0.224062499454319,1,1,1
high_D,88,9.991223550996e-05,0.0500019774081995,0.087764490040021,0.00395481639905437,3.26473443604259e-07,0.000121721587122646,7.94304347664308,0.158081916739121,1,1,1
high_D,89,9.98498163119414e-05,0.0500184948288526,0.150183688058647,0.0369896577051998,3.26061518307962e-07,0.000120422274222336,8.34018385848015,0.428685372514833,1,1,1
high_D,90,0.000100045331093961,0.0500080061344368,0.0453310939607432,0.0160122688736219,3.27339636712635e-07,0.000120950297190947,8.77102623223071,0.527037840945324,1,1,1
high_D,91,9.99024103521509e-05,0.0499819246606391,0.0975896478491278,0.0361506787218246,3.26405676881106e-07,0.000121073932509518,8.73909570693495,0.929787748349772,1,1,1
high_D,92,9.98629693214041e-05,0.0499903672120518,0.137030678595851,0.0192655758964322,3.26149655059556e-07,0.000121167244149317,8.87483131983729,0.767051752540179,1,1,1
high_D,93,0.000100033844614402,0.0499761354372732,0.0338446144015236,0.047729125453555,3.27264435148201e-07,0.000121010216821098,8.29362053898498,0.25197953869407,1,1,1
high_D,94,0.000100003330058098,0.0500235494318198,0.00333005809818321,0.0470988636394942,3.27980135584256e-07,0.000121857836336631,7.96844449097602,0.0946994449040801,1,1,1
high_D,95,9.9985491671743e-05,0.0500097683116499,0.0145083282570124,0.0195366232997651,3.26947229247855e-07,0.00012065297101683,8.18353620083209,0.372747259452784,1,1,1
high_D,96,9.99805554279024e-05,0.049987689777809,0.0194445720976044,0.0246204443819731,3.27887055002784e-07,0.000120379855355181,8.02705455445199,0.0529317701960004,1,1,1
high_D,97,9.9985055413699e-05,0.0500138198296414,0.014944586300969,0.0276396592828521,3.27917566711288e-07,0.000120507103511834,8.10430172314497,0.0653253206802576,1,1,1
high_D,98,0.000100023755554724,0.0500090878783705,0.0237555547239809,0.018175756741079,3.30034893889171e-07,0.000122025375411419,8.20469475631199,0.524694054433819,1,1,1
high_D,99,9.99927114864126e-05,0.0499984672756535,0.00728851358736682,0.00306544869299596,3.27931101639392e-07,0.000121091368853895,7.98309430295937,0.0414488248392436,1,1,1
high_D,100,9.99406879934587e-05,0.0499875013786614,0.0593120065413344,0.0249972426771494,3.27655462184564e-07,0.000120786746998303,8.87286522465883,0.530810697708014,1,1,1
low_CCM_margin,1,0.000100869458301392,0.050754602308714,0.869458301392489,1.50920461742792,1.82063092654209e-06,0.00119281467347066,0.484184638203502,0.48369039451717,1,1,1
low_CCM_margin,2,0.000100060635173866,0.0509300067355785,0.0606351738659194,1.86001347115703,1.79631035362704e-06,0.00119651961730314,1.07854759173534,1.07813321082149,1,1,1
low_CCM_margin,3,0.000100094744667654,0.0497461632461963,0.0947446676539343,0.507673507607498,1.79278008888745e-06,0.0011945622629663,0.371890345110098,0.370805866531272,1,1,1
low_CCM_margin,4,0.000100138304756522,0.0505414057250414,0.138304756521679,1.08281145008284,1.79430994981614e-06,0.00119446471512238,0.174134482935253,0.170862277846235,1,1,1
low_CCM_margin,5,0.000100173592007667,0.0496085046798122,0.173592007667023,0.782990640375536,1.79554390477595e-06,0.00119242149337018,0.476112681131784,0.471344501822995,1,1,1
low_CCM_margin,6,0.000101681825436334,0.0494707974222619,1.68182543633406,1.05840515547619,1.85000979687495e-06,0.00119599794683032,1.00640746914769,1.00480042020475,1,1,1
low_CCM_margin,7,9.92349916309447e-05,0.0508138970267356,0.765008369055287,1.62779405347127,1.76192026730034e-06,0.00119165945291687,0.43296976082792,0.432432875419447,1,1,1
low_CCM_margin,8,0.000100232311918807,0.0501458525555353,0.232311918807171,0.291705111070595,1.79769256401309e-06,0.0011958359996677,0.270898520103877,0.270191494001052,1,1,1
low_CCM_margin,9,0.000100679022723824,0.0496348321389446,0.679022723824252,0.730335722110731,1.81908886793208e-06,0.00119358143902516,0.316671795262107,0.315685058658376,1,1,1
low_CCM_margin,10,9.97880512576051e-05,0.0493553712300522,0.211948742394952,1.28925753989561,1.78171509050708e-06,0.00119209162763283,2.04185237558788,2.03142368197727,1,1,1
low_CCM_margin,11,0.00010212127499261,0.0505609394393855,2.12127499261001,1.12187887877107,1.86649086224528e-06,0.00119261819951275,0.429401384286892,0.425195872441604,1,1,1
low_CCM_margin,12,0.000100271372281309,0.0489902694626281,0.271372281308646,2.01946107474387,1.79897460957954e-06,0.00119501477726555,0.959273163432727,0.954034695292733,1,1,1
low_CCM_margin,13,0.000100673645238987,0.0499333840033619,0.673645238987297,0.133231993276151,1.81354723543308e-06,0.00119810971194826,1.30663703793446,1.30612048163767,1,1,1
low_CCM_margin,14,0.000100826555739346,0.0495889620782449,0.826555739345802,0.822075843510195,1.81911160218285e-06,0.00119563998595254,0.173260378881898,0.169339628016596,1,1,1
low_CCM_margin,15,0.000101012177691157,0.0506152855439435,1.01217769115678,1.230571087887,1.82571869544478e-06,0.00119425665165248,0.238223598564588,0.237594708254874,1,1,1
low_CCM_margin,16,9.96167689722938e-05,0.0493966801823738,0.383231027706166,1.20663963525244,1.77593548672498e-06,0.00119393863234936,0.0959311585749784,0.0953545066361462,1,1,1
low_CCM_margin,17,0.000100155086908424,0.050569928764909,0.15508690842414,1.13985752981798,1.79490657219606e-06,0.00119843891947751,0.339363460511382,0.33590047701929,1,1,1
low_CCM_margin,18,0.000100229610034205,0.0497203529238232,0.229610034205341,0.559294152353529,1.79765719144365e-06,0.00119584072070026,0.928650694184489,0.927902201579342,1,1,1
low_CCM_margin,19,0.000100687443357336,0.0504872315419467,0.687443357336326,0.974463083893351,1.81414534756604e-06,0.00119657228029052,0.297261889970767,0.294179031047619,1,1,1
low_CCM_margin,20,0.000100448296927161,0.0492482185862689,0.448296927161418,1.50356282746227,1.80536962067528e-06,0.00119578496877929,0.586048405063097,0.582391839826328,1,1,1
low_CCM_margin,21,9.98573512700075e-05,0.0501367038532238,0.142648729992478,0.273407706447615,1.78430709899117e-06,0.00119568520715574,0.144562317776025,0.142012521065662,1,1,1
low_CCM_margin,22,9.872085793879e-05,0.049916841006645,1.27914206120998,0.16631798671003,1.74383360613048e-06,0.00119400544576682,1.1295255345261,1.12900249647599,1,1,1
low_CCM_margin,23,9.75556805460984e-05,0.0489503395912863,2.44431945390166,2.09932081742739,1.70297693659624e-06,0.00119605453102599,1.04009819039386,1.0396591026571,1,1,1
low_CCM_margin,24,9.98011122968857e-05,0.0495770415690059,0.198887703114348,0.84591686198815,1.78220229975606e-06,0.00119353491359403,0.147272808541455,0.143024905775159,1,1,1
low_CCM_margin,25,9.8359819387492e-05,0.0496399017908961,1.640180612508,0.720196418207741,1.73106569816535e-06,0.00119337480422089,1.18944710527528,1.18523709651617,1,1,1
low_CCM_margin,26,0.000100161695420321,0.0514620347333792,0.161695420320673,2.92406946675845,1.79518008014299e-06,0.00119560137072984,3.24325280819549,3.24063322656261,1,1,1
low_CCM_margin,27,9.92868497916926e-05,0.0494656875434102,0.713150208307445,1.06862491317955,1.76387418639693e-06,0.00119696455465692,1.29811942813248,1.28646573983996,1,1,1
low_CCM_margin,28,0.000100548391314964,0.0490262578778014,0.54839131496367,1.94748424439714,1.80971148391624e-06,0.0011929986957124,1.07447542084351,1.06937018163252,1,1,1
low_CCM_margin,29,0.000101519419630905,0.0488498057903008,1.51941963090514,2.30038841939846,1.85158835296129e-06,0.0011935272870683,0.617654458681086,0.617641794218176,1,1,1
low_CCM_margin,30,0.000100403872190799,0.0494403682362344,0.403872190799248,1.11926352753119,1.8038092470662e-06,0.00119654811134126,0.423749671209541,0.420135532542708,1,1,1
low_CCM_margin,31,0.000100416235548356,0.0499101535780936,0.416235548356103,0.179692843812906,1.80428785111554e-06,0.00119810299433011,0.238777501639648,0.23827825695287,1,1,1
low_CCM_margin,32,9.9590420701954e-05,0.0501555941516359,0.409579298046014,0.311188303271792,1.77464697419956e-06,0.00119108377814194,0.645918416011379,0.644934981558813,1,1,1
low_CCM_margin,33,9.95175478224021e-05,0.0506608375460592,0.482452177597881,1.32167509211831,1.77201805707861e-06,0.00119401890747661,0.0399813876381503,0.0388031111503792,1,1,1
low_CCM_margin,34,0.000100544132547708,0.0500045760364899,0.544132547707976,0.00915207297986775,1.80885985694813e-06,0.00119341414063199,0.126889124600749,0.126332592802744,1,1,1
low_CCM_margin,35,9.96910748701395e-05,0.0504322670825222,0.308925129860471,0.864534165044462,1.77835522620533e-06,0.00119439103925277,0.220747642697634,0.220136953693602,1,1,1
low_CCM_margin,36,0.000101515478013762,0.0499439353657709,1.51547801376219,0.112129268458216,1.84396963146175e-06,0.00119365828146879,3.09749798813154,3.09272086279427,1,1,1
low_CCM_margin,37,0.000101221043623437,0.0496960200640412,1.22104362343736,0.607959871917652,1.83331166940882e-06,0.00119321847207672,0.731794654898532,0.731070182075894,1,1,1
low_CCM_margin,38,0.000100181475659913,0.0502168971948139,0.181475659912889,0.433794389627784,1.79583296780701e-06,0.00119698132426473,0.107905444230942,0.107264997184467,1,1,1
low_CCM_margin,39,9.86405396903835e-05,0.0492173913813908,1.35946030961651,1.56521723721835,1.74102722106925e-06,0.00119594625161949,0.262791608281024,0.259236026497665,1,1,1
low_CCM_margin,40,9.80609861877666e-05,0.0505028689552839,1.93901381223343,1.00573791056777,1.72178050801341e-06,0.00119512221292159,1.15293499307374,1.15262181826546,1,1,1
low_CCM_margin,41,0.000100840196095242,0.0495506614215186,0.840196095242129,0.898677156962902,1.81939975174163e-06,0.00119173382275086,0.271188612936275,0.27047136382799,1,1,1
low_CCM_margin,42,0.000100707894673843,0.0504113281277854,0.707894673842535,0.822656255570697,1.81473140687967e-06,0.00119122127167598,0.887036238979204,0.886810549410144,1,1,1
low_CCM_margin,43,0.000101865252854304,0.049472564822368,1.86525285430381,1.05487035526397,1.85671878920789e-06,0.00119602838190417,2.56383801873133,2.56301803119704,1,1,1
low_CCM_margin,44,9.96471679330971e-05,0.049264212565928,0.352832066902908,1.47157486814393,1.7886583596202e-06,0.00119338541372688,0.655940559800303,0.65593706606894,1,1,1
low_CCM_margin,45,0.000100414910217984,0.050044386468069,0.414910217984121,0.0887729361380485,1.80421280483387e-06,0.00119163156199166,0.419118521684404,0.414545838778095,1,1,1
low_CCM_margin,46,9.92173541065018e-05,0.0502942345196645,0.782645893498235,0.588469039329054,1.76142090655389e-06,0.00119166449133926,1.11099909508425,1.10584120845476,1,1,1
low_CCM_margin,47,9.92366044919374e-05,0.050491473433732,0.763395508062559,0.982946867463919,1.76207347553824e-06,0.00119396005325354,0.0635397926992997,0.0629470548148426,1,1,1
low_CCM_margin,48,0.00010040674983624,0.0497165241183593,0.406749836239695,0.566951763281498,1.80399873497168e-06,0.00119308289358091,1.81630704756203,1.81564664438318,1,1,1
low_CCM_margin,49,0.000101202991464391,0.0501673808866208,1.20299146439069,0.334761773241588,1.83268430134347e-06,0.00119464755538702,0.548583647651512,0.539173436202195,1,1,1
low_CCM_margin,50,0.000102130558602492,0.0488914568392154,2.13055860249243,2.21708632156922,1.87007892383781e-06,0.00119942607252714,2.28245354881345,2.28171923058579,1,1,1
low_CCM_margin,51,9.98594883269453e-05,0.0496041957174459,0.140511673054722,0.791608565108148,1.7842655075514e-06,0.0011960962616302,0.392523519545027,0.392042235107883,1,1,1
low_CCM_margin,52,0.000100767117334207,0.0495360274909416,0.767117334206735,0.927945018116838,1.81710065366441e-06,0.0011925296194141,0.0598611685916704,0.0558163554377989,1,1,1
low_CCM_margin,53,0.00010051174145031,0.0498281201929099,0.511741450310188,0.343759614180217,1.80771258727213e-06,0.00119563497508003,0.587543345081809,0.583689467809257,1,1,1
low_CCM_margin,54,0.000100618492474207,0.0488523191680393,0.618492474206689,2.29536166392131,1.81152239429766e-06,0.00119323915367223,0.607892855390352,0.607285191931829,1,1,1
low_CCM_margin,55,0.000100925704571595,0.0500050767257721,0.925704571595221,0.0101534515441593,1.82278800044868e-06,0.00119464792764818,0.363289221328556,0.362765472584994,1,1,1
low_CCM_margin,56,9.92221482078111e-05,0.0498175107578853,0.777851792188899,0.364978484229461,1.76537088271065e-06,0.00119638249490959,0.872744485564074,0.868048264248093,1,1,1
low_CCM_margin,57,9.91984695178779e-05,0.0503221638870371,0.801530482122104,0.644327774074105,1.76085966432662e-06,0.00119835424397133,0.870395927796547,0.870040566404269,1,1,1
low_CCM_margin,58,9.89332434514134e-05,0.0500454973625541,1.06675654858659,0.090994725108251,1.76142270858381e-06,0.00119470926040711,0.472066042016388,0.468170810721458,1,1,1
low_CCM_margin,59,9.87599922318692e-05,0.0502126762255067,1.24000776813085,0.425352451013294,1.74924165109341e-06,0.00119692786201047,0.310325630173539,0.309441588396177,1,1,1
low_CCM_margin,60,9.94255114801203e-05,0.0496623454577136,0.574488519879701,0.675309084572862,1.7696006877872e-06,0.0011939303672576,0.331465623693676,0.326851800968697,1,1,1
low_CCM_margin,61,0.000100100485393526,0.0495865941705297,0.100485393526095,0.826811658940652,1.80055845738515e-06,0.00119261698724721,0.464375594100202,0.46100296566435,1,1,1
low_CCM_margin,62,0.000100109607308524,0.0499517832635605,0.109607308523896,0.0964334728790206,1.79325179586247e-06,0.00119392645139344,0.151431854333807,0.141674800518009,1,1,1
low_CCM_margin,63,9.99092729704805e-05,0.0505990365417898,0.0907270295195217,1.1980730835796,1.78607636833813e-06,0.00119574602151967,0.729582597827329,0.725635530400159,1,1,1
low_CCM_margin,64,9.84054062086901e-05,0.0504996830283652,1.59459379130993,0.999366056730389,1.7398429102257e-06,0.00119303722134207,1.50093066701587,1.49679998602005,1,1,1
low_CCM_margin,65,9.97095538422162e-05,0.0493804600547719,0.290446157783764,1.23907989045624,1.77958761884367e-06,0.00119129445017768,0.7418543403595,0.740830314923251,1,1,1
low_CCM_margin,66,0.000100078603008434,0.0498930379106302,0.0786030084339195,0.213924178739577,1.79223241605398e-06,0.00119794711304918,0.524403317426182,0.520636219078711,1,1,1
low_CCM_margin,67,0.000101959577508624,0.0489854388942016,1.95957750862441,2.02912221159686,1.86531337638863e-06,0.00119460643829178,3.01179080530963,3.00732784136437,1,1,1
low_CCM_margin,68,9.95700156644605e-05,0.0492762448756979,0.429984335539546,1.44751024860426,1.77400083688038e-06,0.0011936988217216,0.391647649738119,0.391083386900544,1,1,1
low_CCM_margin,69,9.88225755759709e-05,0.0503578081822861,1.17742442402913,0.715616364572158,1.74748511840481e-06,0.00119586168897513,1.24016694917639,1.23624602169949,1,1,1
low_CCM_margin,70,0.000101693252147852,0.0502108154205154,1.69325214785228,0.421630841030773,1.8517104525322e-06,0.00119461538892979,0.134467915438419,0.129815289947412,1,1,1
low_CCM_margin,71,9.99569620716058e-05,0.0497752949481245,0.0430379283942295,0.449410103751002,1.78791263286475e-06,0.00119497955442624,0.74523173884129,0.741086098914089,1,1,1
low_CCM_margin,72,0.000100383533730622,0.0501273012501371,0.383533730621588,0.25460250027427,1.81339063017378e-06,0.00119294789530128,0.341022778283406,0.336809486191253,1,1,1
low_CCM_margin,73,0.000100558028309492,0.0500599876724861,0.558028309492498,0.119975344972145,1.80934785546569e-06,0.00119287882205999,0.799150717797467,0.794243561249738,1,1,1
low_CCM_margin,74,0.000101265350430189,0.0500240832340484,1.26535043018929,0.0481664680967109,1.83480808583739e-06,0.00119344605556016,0.121762765810587,0.121294086752544,1,1,1
low_CCM_margin,75,9.88587851481908e-05,0.0497488217207469,1.14121485180918,0.502356558506289,1.74887143018478e-06,0.00119744888698096,0.561986338041673,0.55814118148138,1,1,1
low_CCM_margin,76,0.000100526214919948,0.0505769528279629,0.526214919947865,1.15390565592577,1.80909661839413e-06,0.00119697870840444,1.71265090127269,1.70901775753415,1,1,1
low_CCM_margin,77,9.87967724354064e-05,0.0498225104570306,1.20322756459356,0.354979085938856,1.7654704766976e-06,0.00119421712833639,0.178082241246138,0.177788182884021,1,1,1
low_CCM_margin,78,9.98831468078972e-05,0.0489465715038427,0.11685319210285,2.10685699231467,1.78523245065189e-06,0.00119707556521936,2.05162447792884,2.04776161695545,1,1,1
low_CCM_margin,79,9.97601257362351e-05,0.0495246802632245,0.239874263764905,0.950639473551107,1.78068157156959e-06,0.00119354127446833,0.584613208177871,0.583710979981767,1,1,1
low_CCM_margin,80,0.000100116477541497,0.0509758527493273,0.116477541496662,1.95170549865455,1.79348148052017e-06,0.00119499137890532,0.350984502439167,0.347580980648455,1,1,1
low_CCM_margin,81,9.96935112090545e-05,0.0493287116787428,0.306488790945458,1.34257664251448,1.77839508068934e-06,0.00119498191222036,0.783999916209556,0.780100923198341,1,1,1
low_CCM_margin,82,9.91579997680465e-05,0.050566571868157,0.842000231953488,1.13314373631395,1.75971445091162e-06,0.00119274303721088,0.0876002855821537,0.086998895288865,1,1,1
low_CCM_margin,83,0.000101329937642775,0.0506759581582355,1.3299376427752,1.35191631647107,1.83717421226404e-06,0.00119278565173844,4.37048385428735,4.37030385964758,1,1,1
low_CCM_margin,84,0.000101019769087251,0.050076574801443,1.0197690872511,0.153149602886016,1.82630452299996e-06,0.00119129417324261,0.242823053823248,0.232049234505889,1,1,1
low_CCM_margin,85,0.000101196184857608,0.0500745227662956,1.19618485760751,0.149045532591097,1.83230761348211e-06,0.00119317002730633,0.392790057430523,0.389460582543377,1,1,1
low_CCM_margin,86,9.99642874815134e-05,0.0490661124422198,0.0357125184866414,1.86777511556034,1.78803491976767e-06,0.00119210256134538,0.916818067921991,0.916314689818393,1,1,1
low_CCM_margin,87,0.000100954090121911,0.0496998211159959,0.954090121910922,0.600357768008153,1.8236824796249e-06,0.00119350575124191,0.797907794698722,0.784196635532886,1,1,1
low_CCM_margin,88,0.000101073055434604,0.0488298094781297,1.07305543460448,2.34038104374062,1.83747313102118e-06,0.00119544598070779,2.79721954061472,2.79603256940095,1,1,1
low_CCM_margin,89,0.000100725639073804,0.0505859766732941,0.725639073804452,1.17195334658813,1.81582407823259e-06,0.00119288132078157,0.0862996394637053,0.0859524184181085,1,1,1
low_CCM_margin,90,0.000100721274613958,0.0500152157126712,0.721274613958389,0.030431425342381,1.81931349423574e-06,0.00119506588177478,0.53000248974136,0.525901540487752,1,1,1
low_CCM_margin,91,9.9717577136029e-05,0.0493808963128093,0.28242286397101,1.23820737438134,1.77927192982129e-06,0.00119699498891643,1.45349879580568,1.44813057956374,1,1,1
low_CCM_margin,92,0.000102510418643526,0.0508717641020224,2.5104186435261,1.74352820404471,1.88036682487914e-06,0.00119272350524383,4.46489379873446,4.46485500255886,1,1,1
low_CCM_margin,93,0.000100727533456114,0.0505789723686069,0.727533456114338,1.15794473721385,1.81545990735206e-06,0.00119242324812608,0.0774288816869478,0.0770522385635982,1,1,1
low_CCM_margin,94,9.98766447658401e-05,0.0501910258656855,0.123355234159861,0.382051731371003,1.78494113651104e-06,0.00119366526219889,0.0291744812965572,0.0290200895936495,1,1,1
low_CCM_margin,95,0.000101155228414086,0.0511071420035541,1.15522841408557,2.21428400710824,1.83096434622379e-06,0.00119288340419391,2.0187799380586,2.00990505435433,1,1,1
low_CCM_margin,96,9.94239696206271e-05,0.0492432192270116,0.576030379372861,1.51356154597678,1.77137313994651e-06,0.00119291215210491,0.604211638347146,0.603157834008971,1,1,1
low_CCM_margin,97,9.94100069514785e-05,0.050008197565598,0.58999304852152,0.0163951311960675,1.76825900255018e-06,0.00119098780622919,0.1061213750146,0.105642341214536,1,1,1
low_CCM_margin,98,0.000102727586253569,0.0501016316512554,2.72758625356933,0.20326330251077,1.88919507637299e-06,0.00119813427459297,3.25833341756597,3.25485452049203,1,1,1
low_CCM_margin,99,0.000101676005199491,0.0497222042371673,1.67600519949129,0.555591525665311,1.84985681627378e-06,0.00119692250277618,0.144570863053819,0.144439241565084,1,1,1
low_CCM_margin,100,0.000101222085588178,0.0498486495294051,1.222085588178,0.302700941189726,1.83355795513347e-06,0.00119618217446973,1.13216308996378,1.13165045622865,1,1,1
noise_10mV_5mA,1,0.000102916186257818,0.0498586373240289,2.91618625781802,0.282725351942226,2.15517109395813e-06,0.000953605443863782,2.65608282286207,2.61555246920544,1,1,1
noise_10mV_5mA,2,0.00010203179675403,0.0500080372167268,2.03179675403016,0.0160744334535723,2.1182304078921e-06,0.000947578397161303,2.63376956234618,2.63336878071571,1,1,1
noise_10mV_5mA,3,0.000101313766898489,0.04898199868968,1.31376689848917,2.03600262063999,2.08913145301477e-06,0.000950975451635034,0.850647565980394,0.830612795715851,1,1,1
noise_10mV_5mA,4,0.000102152078186882,0.0505112731088526,2.15207818688168,1.02254621770526,2.12322663631522e-06,0.000957686116884923,1.46418301846609,1.45160786468622,1,1,1
noise_10mV_5mA,5,0.000101682953398218,0.0495029688971882,1.6829533982178,0.994062205623703,2.10405904097303e-06,0.000952799024754573,1.14178500309563,1.06787884036014,1,1,1
noise_10mV_5mA,6,0.000101352575112679,0.0499881701655665,1.35257511267906,0.0236596688669932,2.09019806140113e-06,0.000953320614153385,0.955454175552678,0.777612220352525,1,1,1
noise_10mV_5mA,7,0.000102691400173888,0.0503390016390502,2.69140017388811,0.678003278100303,2.14635956938598e-06,0.000947176792586001,1.88351639864095,1.87103444759727,1,1,1
noise_10mV_5mA,8,0.000101639171088192,0.0494259069379145,1.63917108819163,1.1481861241711,2.1019324618487e-06,0.000953732471965133,2.0285501861622,1.96747409387887,1,1,1
noise_10mV_5mA,9,0.000103126150544556,0.0510650677305224,3.12615054455556,2.13013546104484,2.16497794907592e-06,0.000949534000641352,4.4392078672523,4.42174088168225,1,1,0
noise_10mV_5mA,10,0.000101084353584815,0.0500006164078334,1.0843535848154,0.00123281566686284,2.07928201990621e-06,0.000955062486014508,0.252452462228405,0.223245588260672,1,1,1
noise_10mV_5mA,11,0.000103599866204192,0.0508086050388057,3.59986620419182,1.61721007761138,2.18379810934689e-06,0.000949525374209353,5.67816117895871,5.62964427045889,1,1,0
noise_10mV_5mA,12,0.000105343484761078,0.0506537570362752,5.34348476107789,1.30751407255036,2.25882014576022e-06,0.000958007528252523,8.15219369744239,8.1009719224215,0,1,0
noise_10mV_5mA,13,0.000100447256655732,0.049518086757166,0.447256655731532,0.963826485667951,2.05310143685137e-06,0.000950481612531386,0.212597259942961,0.210096987825316,1,1,1
noise_10mV_5mA,14,0.000102420091039913,0.0500481415968437,2.42009103991312,0.0962831936874187,2.13605427149817e-06,0.000948433707241725,1.93552827765083,1.8911693138816,1,1,1
noise_10mV_5mA,15,0.000101458659214423,0.0489851859569099,1.4586592144231,2.0296280861803,2.09458880158907e-06,0.000955898658966307,2.04756056137068,2.04115510625007,1,1,1
noise_10mV_5mA,16,0.000100802461135469,0.0494947005054034,0.802461135469179,1.01059898919327,2.0685521962559e-06,0.00095357420835607,1.3893498223143,1.32766508030187,1,1,1
noise_10mV_5mA,17,0.000102106322017077,0.0501083540857149,2.10632201707686,0.216708171429869,2.12142500681833e-06,0.00094833197585266,1.9768978238139,1.93799792833305,1,1,1
noise_10mV_5mA,18,0.000100922277070657,0.0493822568874527,0.922277070656641,1.23548622509467,2.0726710865654e-06,0.000952286134242216,0.937482263331836,0.937186961302142,1,1,1
noise_10mV_5mA,19,0.000102288033329665,0.0500370937022039,2.28803332966541,0.074187404407744,2.12907703770705e-06,0.00094875623026524,1.23961124829725,1.15289638611098,1,1,1
noise_10mV_5mA,20,0.000101726019681841,0.0509722706550011,1.72601968184134,1.94454131000221,2.10581408911733e-06,0.000952609354585986,2.71652819886334,2.65753693509517,1,1,1
noise_10mV_5mA,21,0.000102165421681158,0.0501805552486134,2.16542168115776,0.36111049722678,2.12569867313018e-06,0.000958318138922463,3.35728068526631,3.34108177439156,1,1,1
noise_10mV_5mA,22,0.000103308916893689,0.0503474389038375,3.30891689368933,0.694877807675054,2.17152604040465e-06,0.000950435908967762,2.17208814534059,2.11758683033268,1,1,0
noise_10mV_5mA,23,0.000104863071805281,0.0490275047292057,4.86307180528092,1.94499054158852,2.23753581157835e-06,0.000944414503149438,3.8172271858315,3.81654557514011,0,1,0
noise_10mV_5mA,24,0.000103348475222181,0.0502958334896735,3.34847522218089,0.591666979346961,2.17391116702525e-06,0.000952843778674594,3.17095444464325,3.16656149297436,1,1,0
noise_10mV_5mA,25,0.000101943753829626,0.0498368430151945,1.94375382962564,0.326313969611036,2.11516843475218e-06,0.000951758926717125,1.49673061953831,1.49079612457539,1,1,1
noise_10mV_5mA,26,0.00010299046051574,0.0505303099368227,2.99046051573959,1.06061987364545,2.15843917171289e-06,0.000955997977806892,2.66453453595495,2.61317860793152,1,1,1
noise_10mV_5mA,27,0.000103013190176722,0.050366336912406,3.01319017672184,0.732673824812058,2.15977196905394e-06,0.000953073107494334,1.42464704981968,1.39130764552467,1,1,0
noise_10mV_5mA,28,0.000101022815593129,0.0495153747178975,1.02281559312853,0.969250564205049,2.0767329131012e-06,0.00095233567649136,0.71149946256812,0.703504099318437,1,1,1
noise_10mV_5mA,29,0.000102742232821545,0.0499304560997977,2.74223282154451,0.139087800404614,2.1482910290403e-06,0.000948178354749829,1.17733391550971,1.17217673646994,1,1,1
noise_10mV_5mA,30,0.000103049015764356,0.0497854627955766,3.04901576435634,0.429074408846841,2.16260547198714e-06,0.0009506575833661,2.15510888369444,2.15487706712686,1,1,0
noise_10mV_5mA,31,0.00010252804707228,0.0501845301526155,2.52804707228014,0.369060305231006,2.13985094597479e-06,0.000947711209421719,1.03864477022026,0.942871944277695,1,1,1
noise_10mV_5mA,32,0.00010279241076565,0.0493998961212675,2.79241076564969,1.20020775746507,2.1500798508574e-06,0.000952163665143594,0.926788939469058,0.924820722331815,1,1,1
noise_10mV_5mA,33,0.000102155222138096,0.0502760299433594,2.15522213809591,0.552059886718737,2.12336111946424e-06,0.000957091257716081,1.19720874803668,1.14140811234132,1,1,1
