run_id,snr_reference,noise_target,SNR_dB,seed,method,C_est_F,C_MAPE_percent,ESR_est_Ohm,ESR_MAPE_percent,failed
114,full_signal_rms,i1,30,14,TS_LTVKF,0.000100011669496119,0.0116694961194153,0.0494466782382045,1.10664352359093,0
115,full_signal_rms,i1,30,15,RLS,9.99025251635025e-05,0.0974748364975131,0.049300332961602,1.39933407679605,0
115,full_signal_rms,i1,30,15,TS_LTVKF,9.99323807491499e-05,0.0676192508501261,0.0494766198701462,1.04676025970761,0
116,full_signal_rms,i1,30,16,RLS,9.99251199129265e-05,0.0748800870735034,0.0493299284648732,1.34014307025367,0
116,full_signal_rms,i1,30,16,TS_LTVKF,9.99663113932913e-05,0.0336886067087261,0.0494741933333207,1.05161333335865,0
117,full_signal_rms,i1,30,17,RLS,0.000100010617478136,0.0106174781358659,0.0493837435953075,1.23251280938491,0
117,full_signal_rms,i1,30,17,TS_LTVKF,9.9975409033582e-05,0.02459096641797,0.049467275099249,1.06544980150198,0
118,full_signal_rms,i1,30,18,RLS,9.98388493847639e-05,0.161150615236128,0.049333246896923,1.33350620615391,0
118,full_signal_rms,i1,30,18,TS_LTVKF,0.000100007474124936,0.00747412493644628,0.049478551397716,1.04289720456809,0
119,full_signal_rms,i1,30,19,RLS,9.98649948000166e-05,0.135005199983429,0.0493804412370332,1.23911752593359,0
119,full_signal_rms,i1,30,19,TS_LTVKF,9.99818588048908e-05,0.0181411951092336,0.0494535837660555,1.0928324678891,0
120,full_signal_rms,i1,30,20,RLS,9.99187101806897e-05,0.0812898193102596,0.0493821814302489,1.23563713950222,0
120,full_signal_rms,i1,30,20,TS_LTVKF,9.99376231450602e-05,0.0623768549398052,0.0494697896624837,1.06042067503256,0
121,full_signal_rms,i1,40,1,RLS,0.000100025522867813,0.0255228678131214,0.0493699059352839,1.26018812943226,0
121,full_signal_rms,i1,40,1,TS_LTVKF,9.9954696766595e-05,0.0453032334049808,0.0495008993410261,0.998201317947744,0
122,full_signal_rms,i1,40,2,RLS,9.99953637244036e-05,0.00463627559635915,0.0493498813753641,1.30023724927187,0
122,full_signal_rms,i1,40,2,TS_LTVKF,9.99708101311653e-05,0.0291898688347225,0.0494916964953722,1.01660700925559,0
123,full_signal_rms,i1,40,3,RLS,9.99923821594039e-05,0.00761784059606363,0.0493651238837221,1.26975223255571,0
123,full_signal_rms,i1,40,3,TS_LTVKF,9.99662652908962e-05,0.0337347091038276,0.0494989154716731,1.00216905665387,0
124,full_signal_rms,i1,40,4,RLS,0.000100004288276257,0.00428827625704731,0.0493783397199751,1.24332056004978,0
124,full_signal_rms,i1,40,4,TS_LTVKF,9.99685375525083e-05,0.031462447491748,0.0494981309823315,1.003738035337,0
125,full_signal_rms,i1,40,5,RLS,0.000100028604174373,0.0286041743729593,0.0493437505829944,1.31249883401123,0
125,full_signal_rms,i1,40,5,TS_LTVKF,9.99769246751523e-05,0.0230753248476767,0.0494930824770032,1.01383504599369,0
126,full_signal_rms,i1,40,6,RLS,9.9993999970922e-05,0.00600002907799047,0.0493774676442403,1.24506471151935,0
126,full_signal_rms,i1,40,6,TS_LTVKF,9.99530254165081e-05,0.0469745834918989,0.0495011784506018,0.997643098796452,0
127,full_signal_rms,i1,40,7,RLS,9.9975686251619e-05,0.0243137483810107,0.0493595165183567,1.28096696328661,0
127,full_signal_rms,i1,40,7,TS_LTVKF,9.997601724522e-05,0.0239827547800275,0.0495010260386545,0.997947922690912,0
128,full_signal_rms,i1,40,8,RLS,9.99772748132297e-05,0.0227251867703115,0.0493608440256,1.27831194879998,0
128,full_signal_rms,i1,40,8,TS_LTVKF,9.99867449448871e-05,0.0132550551128929,0.0494992313579847,1.00153728403063,0
129,full_signal_rms,i1,40,9,RLS,0.000100013732324554,0.0137323245543941,0.0493527952168284,1.29440956634319,0
129,full_signal_rms,i1,40,9,TS_LTVKF,9.99596913924944e-05,0.0403086075056458,0.0494981532176758,1.00369356464838,0
130,full_signal_rms,i1,40,10,RLS,0.00010002761769569,0.0276176956895746,0.0493744695983181,1.25106080336376,0
130,full_signal_rms,i1,40,10,TS_LTVKF,9.99681740210074e-05,0.0318259789926501,0.0494949556805797,1.01008863884069,0
131,full_signal_rms,i1,40,11,RLS,9.99977638453492e-05,0.00223615465078097,0.049369255109503,1.26148978099396,0
131,full_signal_rms,i1,40,11,TS_LTVKF,9.99782579191183e-05,0.0217420808817259,0.0494952023158272,1.00959536834561,0
132,full_signal_rms,i1,40,12,RLS,0.000100049429500495,0.0494295004946688,0.0493682241186498,1.26355176270038,0
132,full_signal_rms,i1,40,12,TS_LTVKF,9.99852291034499e-05,0.014770896550087,0.0494900009045694,1.01999819086115,0
133,full_signal_rms,i1,40,13,RLS,9.99414777580347e-05,0.0585222419652864,0.0493361388882144,1.32772222357121,0
133,full_signal_rms,i1,40,13,TS_LTVKF,9.99730414542696e-05,0.0269585457304489,0.0494945123469887,1.01097530602263,0
134,full_signal_rms,i1,40,14,RLS,0.000100038004494006,0.0380044940061053,0.0493643354967959,1.27132900640815,0
134,full_signal_rms,i1,40,14,TS_LTVKF,9.99827395157739e-05,0.0172604842261448,0.0494899336201754,1.02013275964925,0
135,full_signal_rms,i1,40,15,RLS,9.9967840889683e-05,0.0321591103169871,0.0493420644867013,1.31587102659736,0
135,full_signal_rms,i1,40,15,TS_LTVKF,9.99561665945514e-05,0.0438334054485789,0.0495002684997685,0.999463000462963,0
136,full_signal_rms,i1,40,16,RLS,9.99750593965245e-05,0.0249406034755095,0.0493635433721176,1.27291325576483,0
136,full_signal_rms,i1,40,16,TS_LTVKF,9.99704069685768e-05,0.0295930314232584,0.049498757880121,1.00248423975804,0
137,full_signal_rms,i1,40,17,RLS,0.000100001413631076,0.00141363107595271,0.0493703630629487,1.25927387410257,0
137,full_signal_rms,i1,40,17,TS_LTVKF,9.99726279354356e-05,0.0273720645644349,0.0494955447261315,1.00891054773699,0
138,full_signal_rms,i1,40,18,RLS,9.99471281429686e-05,0.0528718570314113,0.0493552052390309,1.28958952193813,0
138,full_signal_rms,i1,40,18,TS_LTVKF,9.99833246728554e-05,0.0166753271445663,0.0495021440836761,0.995711832647739,0
139,full_signal_rms,i1,40,19,RLS,9.99565467217066e-05,0.0434532782934482,0.0493698773279706,1.26024534405887,0
139,full_signal_rms,i1,40,19,TS_LTVKF,9.99737289508863e-05,0.026271049113713,0.0494917885786026,1.01642284279482,0
140,full_signal_rms,i1,40,20,RLS,9.99718142460535e-05,0.0281857539464747,0.0493725888397803,1.25482232043933,0
140,full_signal_rms,i1,40,20,TS_LTVKF,9.9961010296338e-05,0.0389897036619846,0.0494973684920723,1.00526301585532,0
141,full_signal_rms,i1,50,1,RLS,0.0001000070457778,0.00704577780035187,0.0493634944873541,1.27301102529187,0
141,full_signal_rms,i1,50,1,TS_LTVKF,9.99660380200586e-05,0.033961979941366,0.0494952488063119,1.0095023873762,0
142,full_signal_rms,i1,50,2,RLS,9.99979040201683e-05,0.00209597983166221,0.0493572481740888,1.28550365182247,0
142,full_signal_rms,i1,50,2,TS_LTVKF,9.99716162429574e-05,0.0283837570426382,0.0494919247078017,1.0161505843966,0
143,full_signal_rms,i1,50,3,RLS,9.99961989456625e-05,0.00380105433747113,0.0493624363151825,1.27512736963503,0
143,full_signal_rms,i1,50,3,TS_LTVKF,9.99695811860109e-05,0.0304188139891415,0.0494947487921713,1.01050241565747,0
144,full_signal_rms,i1,50,4,RLS,0.000100000237176926,0.000237176926143334,0.0493662125884735,1.26757482305294,0
144,full_signal_rms,i1,50,4,TS_LTVKF,9.99698275432737e-05,0.0301724567263517,0.0494947422041618,1.01051559167644,0
145,full_signal_rms,i1,50,5,RLS,0.000100007736032615,0.00773603261521316,0.0493553253191657,1.28934936166868,0
145,full_signal_rms,i1,50,5,TS_LTVKF,9.99721052816334e-05,0.0278947183665834,0.0494926793260058,1.01464134798848,0
146,full_signal_rms,i1,50,6,RLS,9.99976008942644e-05,0.00239910573560653,0.0493659570363985,1.26808592720298,0
146,full_signal_rms,i1,50,6,TS_LTVKF,9.99647239269497e-05,0.0352760730503165,0.0494963849936455,1.00723001270892,0
147,full_signal_rms,i1,50,7,RLS,9.99914793435622e-05,0.00852065643777156,0.0493602676595445,1.27946468091107,0
147,full_signal_rms,i1,50,7,TS_LTVKF,9.99728307022695e-05,0.0271692977304894,0.0494963154376506,1.00736912469873,0
148,full_signal_rms,i1,50,8,RLS,9.99918663628782e-05,0.00813363712177662,0.0493612047934626,1.27759041307476,0
148,full_signal_rms,i1,50,8,TS_LTVKF,9.99754887171845e-05,0.0245112828155536,0.0494950933571263,1.00981328574736,0
149,full_signal_rms,i1,50,9,RLS,0.000100003237427097,0.00323742709724684,0.0493581835010022,1.28363299799562,0
149,full_signal_rms,i1,50,9,TS_LTVKF,9.99675647326599e-05,0.0324352673401473,0.0494934556137228,1.01308877255432,0
150,full_signal_rms,i1,50,10,RLS,0.00010000749385704,0.00749385704021943,0.0493650603989379,1.26987920212414,0
150,full_signal_rms,i1,50,10,TS_LTVKF,9.99701350045614e-05,0.0298649954385777,0.0494933326144225,1.01333477115494,0
151,full_signal_rms,i1,50,11,RLS,9.9998379451487e-05,0.00162054851300386,0.0493630109264752,1.27397814704963,0
151,full_signal_rms,i1,50,11,TS_LTVKF,9.99743590915957e-05,0.0256409084043119,0.0494935238955488,1.01295220890232,0
152,full_signal_rms,i1,50,12,RLS,0.000100014551713462,0.0145517134616524,0.0493632987261308,1.27340254773834,0
152,full_signal_rms,i1,50,12,TS_LTVKF,9.99756187472324e-05,0.0243812527676135,0.0494917624890051,1.01647502198973,0
153,full_signal_rms,i1,50,13,RLS,9.99808259090288e-05,0.0191740909711857,0.0493528689101197,1.2942621797606,0
153,full_signal_rms,i1,50,13,TS_LTVKF,9.99714735240433e-05,0.0285264759567361,0.0494932242159608,1.01355156807833,0
154,full_signal_rms,i1,50,14,RLS,0.000100010886795133,0.0108867951333247,0.0493618137713277,1.27637245734469,0
154,full_signal_rms,i1,50,14,TS_LTVKF,9.99745360363595e-05,0.0254639636404597,0.049491288173745,1.01742365251003,0
155,full_signal_rms,i1,50,15,RLS,9.99889769317241e-05,0.0110230682759505,0.0493541080595317,1.29178388093656,0
155,full_signal_rms,i1,50,15,TS_LTVKF,9.99661084965671e-05,0.0338915034328591,0.049495033378177,1.00993324364592,0
156,full_signal_rms,i1,50,16,RLS,9.99914328207312e-05,0.00856717926880357,0.049361450485221,1.27709902955799,0
156,full_signal_rms,i1,50,16,TS_LTVKF,9.99713645131224e-05,0.0286354868776484,0.0494948348049097,1.01033039018069,0
157,full_signal_rms,i1,50,17,RLS,9.99984554395832e-05,0.00154456041679962,0.0493636152473615,1.27276950527707,0
157,full_signal_rms,i1,50,17,TS_LTVKF,9.99712060765189e-05,0.0287939234810741,0.0494932671054719,1.01346578905617,0
158,full_signal_rms,i1,50,18,RLS,9.99825210660828e-05,0.0174789339172254,0.04935893833623,1.28212332753999,0
158,full_signal_rms,i1,50,18,TS_LTVKF,9.99749202316435e-05,0.0250797683565285,0.0494960961215291,1.00780775694178,0
159,full_signal_rms,i1,50,19,RLS,9.99853410718452e-05,0.0146589281547871,0.04936269128673,1.27461742653996,0
159,full_signal_rms,i1,50,19,TS_LTVKF,9.99717933658086e-05,0.0282066341914189,0.0494930688664888,1.01386226702231,0
160,full_signal_rms,i1,50,20,RLS,9.9990090066371e-05,0.00990993362902648,0.0493646712790651,1.27065744186974,0
160,full_signal_rms,i1,50,20,TS_LTVKF,9.99676986411401e-05,0.0323013588599319,0.0494939058054914,1.01218838901725,0
161,full_signal_rms,i2,20,1,RLS,9.98521442131472e-05,0.14785578685278,0.0489106731002312,2.17865379953754,0
161,full_signal_rms,i2,20,1,TS_LTVKF,8.8316332119324e-05,11.683667880676,0.005,90,1
162,full_signal_rms,i2,20,2,RLS,0.000100096264756866,0.0962647568660158,0.0492410872707389,1.51782545852216,0
162,full_signal_rms,i2,20,2,TS_LTVKF,8.84743761914524e-05,11.5256238085476,0.005,90,1
163,full_signal_rms,i2,20,3,RLS,9.96623735536562e-05,0.337626446343853,0.0491002789212147,1.7994421575706,0
163,full_signal_rms,i2,20,3,TS_LTVKF,8.8588057337961e-05,11.411942662039,0.005,90,1
164,full_signal_rms,i2,20,4,RLS,9.99409997368392e-05,0.0590002631608466,0.0488367414479508,2.32651710409832,0
164,full_signal_rms,i2,20,4,TS_LTVKF,8.83446038494995e-05,11.6553961505005,0.005,90,1
165,full_signal_rms,i2,20,5,RLS,0.000100077727276229,0.0777272762291226,0.0489687002560294,2.06259948794113,0
165,full_signal_rms,i2,20,5,TS_LTVKF,8.84314335589155e-05,11.5685664410845,0.005,90,1
166,full_signal_rms,i2,20,6,RLS,9.98978775073742e-05,0.102122492625778,0.0490370122800293,1.92597543994134,0
166,full_signal_rms,i2,20,6,TS_LTVKF,8.86822433672519e-05,11.3177566327481,0.005,90,1
167,full_signal_rms,i2,20,7,RLS,9.96592417353703e-05,0.340758264629726,0.0489632744463829,2.07345110723416,0
167,full_signal_rms,i2,20,7,TS_LTVKF,8.83806634324227e-05,11.6193365675773,0.005,90,1
168,full_signal_rms,i2,20,8,RLS,9.96701214911313e-05,0.329878508868708,0.0493436515367665,1.31269692646696,0
168,full_signal_rms,i2,20,8,TS_LTVKF,8.85016216613177e-05,11.4983783386824,0.005,90,1
169,full_signal_rms,i2,20,9,RLS,0.000100149775592344,0.149775592344104,0.0487714031259259,2.45719374814825,0
169,full_signal_rms,i2,20,9,TS_LTVKF,8.87778628636463e-05,11.2221371363537,0.005,90,1
170,full_signal_rms,i2,20,10,RLS,9.98452564697713e-05,0.154743530228663,0.0486775781807335,2.64484363853301,0
170,full_signal_rms,i2,20,10,TS_LTVKF,8.85206178618446e-05,11.4793821381554,0.005,90,1
171,full_signal_rms,i2,20,11,RLS,9.98609973047849e-05,0.139002695215074,0.0489499776143328,2.10004477133449,0
171,full_signal_rms,i2,20,11,TS_LTVKF,8.85159136684499e-05,11.4840863315501,0.005,90,1
172,full_signal_rms,i2,20,12,RLS,9.97567465266761e-05,0.243253473323923,0.0491095734864654,1.78085302706923,0
172,full_signal_rms,i2,20,12,TS_LTVKF,8.84646626041863e-05,11.5353373958137,0.005,90,1
173,full_signal_rms,i2,20,13,RLS,0.000100442300833117,0.44230083311696,0.0492607243085127,1.47855138297464,0
173,full_signal_rms,i2,20,13,TS_LTVKF,8.82813037254872e-05,11.7186962745128,0.005,90,1
174,full_signal_rms,i2,20,14,RLS,9.95494212515381e-05,0.450578748461916,0.04906673183573,1.86653632854005,0
174,full_signal_rms,i2,20,14,TS_LTVKF,8.8207557700614e-05,11.792442299386,0.005,90,1
175,full_signal_rms,i2,20,15,RLS,0.000100454054009583,0.454054009582761,0.0491782486921971,1.64350261560572,0
175,full_signal_rms,i2,20,15,TS_LTVKF,8.86458698322143e-05,11.3541301677857,0.005,90,1
176,full_signal_rms,i2,20,16,RLS,0.00010018655945888,0.186559458880242,0.0487688229820867,2.46235403582666,0
176,full_signal_rms,i2,20,16,TS_LTVKF,8.83341964942261e-05,11.665803505774,0.005,90,1
177,full_signal_rms,i2,20,17,RLS,9.9635963209976e-05,0.364036790023969,0.0488794844296603,2.24103114067942,0
177,full_signal_rms,i2,20,17,TS_LTVKF,8.85542602098518e-05,11.4457397901482,0.005,90,1
178,full_signal_rms,i2,20,18,RLS,9.97804604621604e-05,0.219539537839597,0.0489500859649824,2.09982807003517,0
178,full_signal_rms,i2,20,18,TS_LTVKF,8.86718788965776e-05,11.3281211034224,0.005,90,1
179,full_signal_rms,i2,20,19,RLS,0.000100536065023714,0.536065023714327,0.048758538578116,2.48292284376804,0
179,full_signal_rms,i2,20,19,TS_LTVKF,8.85696289386582e-05,11.4303710613418,0.005,90,1
180,full_signal_rms,i2,20,20,RLS,0.000100215440571059,0.215440571058934,0.0490737802670026,1.85243946599488,0
180,full_signal_rms,i2,20,20,TS_LTVKF,8.8399951366965e-05,11.600048633035,0.005,90,1
181,full_signal_rms,i2,30,1,RLS,9.9947577893845e-05,0.0524221061550034,0.049312533614592,1.37493277081602,0
181,full_signal_rms,i2,30,1,TS_LTVKF,8.80413125580777e-05,11.9586874419223,0.005,90,1
182,full_signal_rms,i2,30,2,RLS,0.00010002485013831,0.0248501383096178,0.0493926084717103,1.2147830565795,0
182,full_signal_rms,i2,30,2,TS_LTVKF,9.99509545081186e-05,0.0490454918814387,0.0494270626097832,1.14587478043365,0
183,full_signal_rms,i2,30,3,RLS,9.98898389132264e-05,0.110161086773619,0.0493472996302265,1.30540073954701,0
183,full_signal_rms,i2,30,3,TS_LTVKF,8.81213848679754e-05,11.8786151320247,0.005,90,1
184,full_signal_rms,i2,30,4,RLS,9.99782669188224e-05,0.0217330811776217,0.0492705596558124,1.45888068837524,0
184,full_signal_rms,i2,30,4,TS_LTVKF,9.99418611598826e-05,0.058138840117361,0.0494506241964323,1.09875160713537,0
185,full_signal_rms,i2,30,5,RLS,0.000100020002938033,0.0200029380326816,0.0493136629259822,1.37267414803567,0
185,full_signal_rms,i2,30,5,TS_LTVKF,8.80154629860934e-05,11.9845370139066,0.005,90,1
186,full_signal_rms,i2,30,6,RLS,9.99651492639836e-05,0.0348507360163786,0.0493387062898198,1.32258742036041,0
186,full_signal_rms,i2,30,6,TS_LTVKF,8.81459986064108e-05,11.8540013935892,0.005,90,1
187,full_signal_rms,i2,30,7,RLS,9.98893083212291e-05,0.110691678770936,0.0493179023327506,1.36419533449877,0
187,full_signal_rms,i2,30,7,TS_LTVKF,0.000100003203627204,0.00320362720427347,0.04944897506083,1.10204987833995,0
188,full_signal_rms,i2,30,8,RLS,9.98946147283055e-05,0.10538527169448,0.0494400642368946,1.11987152621084,0
188,full_signal_rms,i2,30,8,TS_LTVKF,9.99951205629309e-05,0.0048794370690719,0.0494184939543739,1.16301209125221,0
189,full_signal_rms,i2,30,9,RLS,0.000100044844047236,0.0448440472362588,0.0492462803536058,1.50743929278847,0
189,full_signal_rms,i2,30,9,TS_LTVKF,8.81801124008579e-05,11.8198875991422,0.005,90,1
190,full_signal_rms,i2,30,10,RLS,9.99465915849756e-05,0.0534084150244474,0.049221640438175,1.55671912364992,0
190,full_signal_rms,i2,30,10,TS_LTVKF,9.99225954911528e-05,0.0774045088471897,0.0494538928333321,1.09221433333584,0
191,full_signal_rms,i2,30,11,RLS,9.99538710466474e-05,0.0461289533526532,0.0493015522735139,1.39689545297228,0
191,full_signal_rms,i2,30,11,TS_LTVKF,9.99441119109355e-05,0.0558880890644597,0.0494690973322989,1.06180533540229,0
192,full_signal_rms,i2,30,12,RLS,9.99182624168506e-05,0.0817375831493661,0.0493549395933149,1.29012081337022,0
192,full_signal_rms,i2,30,12,TS_LTVKF,8.80762842419241e-05,11.9237157580759,0.005,90,1
193,full_signal_rms,i2,30,13,RLS,0.000100136770904542,0.136770904541716,0.0493926457013051,1.2147085973898,0
193,full_signal_rms,i2,30,13,TS_LTVKF,9.99977845687067e-05,0.00221543129326207,0.0494772113108548,1.04557737829039,0
194,full_signal_rms,i2,30,14,RLS,9.98530532508991e-05,0.146946749100907,0.0493459798063174,1.30804038736525,0
194,full_signal_rms,i2,30,14,TS_LTVKF,8.79606571202196e-05,12.0393428797804,0.005,90,1
195,full_signal_rms,i2,30,15,RLS,0.000100143936599709,0.14393659970906,0.0493878900977878,1.22421980442433,0
195,full_signal_rms,i2,30,15,TS_LTVKF,0.000100033326748755,0.0333267487553135,0.0494535467832848,1.09290643343046,0
196,full_signal_rms,i2,30,16,RLS,0.000100056219117642,0.0562191176418425,0.0492634266722383,1.47314665552347,0
196,full_signal_rms,i2,30,16,TS_LTVKF,9.99946579479403e-05,0.00534205205973137,0.0494324793500191,1.13504129996184,0
197,full_signal_rms,i2,30,17,RLS,9.98820501684166e-05,0.117949831583397,0.0492778953104701,1.44420937905976,0
197,full_signal_rms,i2,30,17,TS_LTVKF,8.80831832209384e-05,11.9168167790616,0.005,90,1
198,full_signal_rms,i2,30,18,RLS,9.99257517385715e-05,0.0742482614285223,0.0493208044870778,1.35839102584431,0
198,full_signal_rms,i2,30,18,TS_LTVKF,9.99565219185895e-05,0.0434780814105418,0.0494564955498081,1.08700890038383,0
199,full_signal_rms,i2,30,19,RLS,0.000100170161941549,0.170161941548974,0.0492563035204006,1.48739295919874,0
199,full_signal_rms,i2,30,19,TS_LTVKF,9.99589535007971e-05,0.0410464992029236,0.0494640950448609,1.07180991027813,0
200,full_signal_rms,i2,30,20,RLS,0.000100065169290441,0.0651692904408918,0.0493439074550617,1.31218508987667,0
200,full_signal_rms,i2,30,20,TS_LTVKF,0.000100056341214217,0.0563412142168929,0.0494324848956507,1.1350302086986,0
201,full_signal_rms,i2,40,1,RLS,9.99811892078467e-05,0.0188107921533232,0.0493604990068771,1.27900198624583,0
201,full_signal_rms,i2,40,1,TS_LTVKF,9.99677969007863e-05,0.0322030992137012,0.0494795691708782,1.04086165824363,0
202,full_signal_rms,i2,40,2,RLS,0.000100005449421358,0.00544942135838333,0.0493758933231904,1.24821335361923,0
202,full_signal_rms,i2,40,2,TS_LTVKF,9.99650364264031e-05,0.0349635735969245,0.0494817474284333,1.03650514313331,0
203,full_signal_rms,i2,40,3,RLS,9.99644511815209e-05,0.0355488184791142,0.0493678143950756,1.26437120984885,0
203,full_signal_rms,i2,40,3,TS_LTVKF,5e-05,50,0.005,90,1
204,full_signal_rms,i2,40,4,RLS,9.99910899757508e-05,0.00891002424922016,0.0493402976564155,1.31940468716908,0
204,full_signal_rms,i2,40,4,TS_LTVKF,9.99545212963576e-05,0.0454787036424209,0.0494814483114302,1.03710337713964,0
205,full_signal_rms,i2,40,5,RLS,0.000100005372773738,0.00537277373817702,0.0493573692650109,1.28526146997827,0
205,full_signal_rms,i2,40,5,TS_LTVKF,9.99772392456817e-05,0.0227607543183406,0.0494841659069222,1.0316681861556,0
206,full_signal_rms,i2,40,6,RLS,9.99884151773368e-05,0.0115848226631798,0.049363576560624,1.27284687875207,0
206,full_signal_rms,i2,40,6,TS_LTVKF,0.000109323761943909,9.32376194390854,0.0194669949633116,61.0660100733768,1
207,full_signal_rms,i2,40,7,RLS,9.99648064105539e-05,0.0351935894460809,0.0493618320097511,1.27633598049778,0
207,full_signal_rms,i2,40,7,TS_LTVKF,9.99806858255388e-05,0.0193141744611713,0.0494850207346356,1.02995853072885,0
208,full_signal_rms,i2,40,8,RLS,9.9965692791706e-05,0.0343072082940155,0.049386571172342,1.22685765531607,0
208,full_signal_rms,i2,40,8,TS_LTVKF,9.99781338251342e-05,0.0218661748658477,0.0494759683985065,1.048063202987,0
209,full_signal_rms,i2,40,9,RLS,0.000100012792737802,0.0127927378018367,0.0493365581624014,1.3268836751972,0
209,full_signal_rms,i2,40,9,TS_LTVKF,0.000100015217607775,0.0152176077753863,0.0494724712825601,1.05505743487977,0
210,full_signal_rms,i2,40,10,RLS,9.99825808970531e-05,0.0174191029468584,0.0493114139882357,1.37717202352861,0
210,full_signal_rms,i2,40,10,TS_LTVKF,9.99567477881599e-05,0.043252211840128,0.0494848193895189,1.03036122096212,0
211,full_signal_rms,i2,40,11,RLS,9.99835112175618e-05,0.0164887824381954,0.0493584382826879,1.28312343462412,0
211,full_signal_rms,i2,40,11,TS_LTVKF,9.99632716839775e-05,0.036728316022494,0.0494920485414273,1.01590291714538,0
212,full_signal_rms,i2,40,12,RLS,9.99735730137899e-05,0.0264269862101485,0.0493645453736259,1.27090925274816,0
212,full_signal_rms,i2,40,12,TS_LTVKF,9.99384507325641e-05,0.0615492674358897,0.0494859779009467,1.0280441981065,0
213,full_signal_rms,i2,40,13,RLS,0.000100043547557202,0.0435475572024391,0.049371514586647,1.25697082670607,0
213,full_signal_rms,i2,40,13,TS_LTVKF,9.9977292475866e-05,0.0227075241339914,0.0494948794869373,1.01024102612535,0
214,full_signal_rms,i2,40,14,RLS,9.99521492518525e-05,0.047850748147471,0.0493613305161684,1.27733896766323,0
214,full_signal_rms,i2,40,14,TS_LTVKF,9.99697732602719e-05,0.0302267397281453,0.0494847936575814,1.03041268483713,0
215,full_signal_rms,i2,40,15,RLS,0.000100043220443784,0.0432204437838202,0.0493729780854585,1.25404382908302,0
215,full_signal_rms,i2,40,15,TS_LTVKF,9.99908094062381e-05,0.00919059376194298,0.0494870778294683,1.02584434106334,0
216,full_signal_rms,i2,40,16,RLS,0.000100016685349708,0.016685349707668,0.0493522019242258,1.29559615154835,0
216,full_signal_rms,i2,40,16,TS_LTVKF,9.99771033216877e-05,0.0228966783122786,0.0494795874771305,1.04082504573909,0
217,full_signal_rms,i2,40,17,RLS,9.99613737578628e-05,0.0386262421371963,0.0493378566841829,1.32428663163426,0
217,full_signal_rms,i2,40,17,TS_LTVKF,9.12523354654611e-05,8.74766453453894,0.0824355831849952,64.8711663699903,1
218,full_signal_rms,i2,40,18,RLS,9.99755707352437e-05,0.0244292647563094,0.0493592847389476,1.2814305221048,0
218,full_signal_rms,i2,40,18,TS_LTVKF,9.99688430595503e-05,0.0311569404497503,0.0494900007492392,1.01999850152165,0
219,full_signal_rms,i2,40,19,RLS,0.000100052003742075,0.0520037420745467,0.0493355797566242,1.32884048675159,0
219,full_signal_rms,i2,40,19,TS_LTVKF,9.9967237579919e-05,0.0327624200810339,0.049489179574087,1.02164085182592,0
220,full_signal_rms,i2,40,20,RLS,0.000100018918606039,0.0189186060384872,0.0493730959305107,1.25380813897862,0
220,full_signal_rms,i2,40,20,TS_LTVKF,9.99977077979057e-05,0.00229220209426728,0.0494795362981179,1.04092740376421,0
221,full_signal_rms,i2,50,1,RLS,9.99937877598521e-05,0.00621224014786259,0.0493611886681922,1.27762266361552,0
221,full_signal_rms,i2,50,1,TS_LTVKF,9.99705941315044e-05,0.0294058684956133,0.0494891712422992,1.02165751540153,0
222,full_signal_rms,i2,50,2,RLS,0.000100000467170561,0.000467170561058161,0.0493654342220784,1.26913155584317,0
222,full_signal_rms,i2,50,2,TS_LTVKF,9.16249769435113e-05,8.37502305648867,0.0808109201635991,61.6218403271982,1
223,full_signal_rms,i2,50,3,RLS,9.99876180609806e-05,0.0123819390194346,0.0493657819786145,1.26843604277102,0
223,full_signal_rms,i2,50,3,TS_LTVKF,9.99725050360656e-05,0.0274949639343713,0.0494902474608207,1.01950507835852,0
224,full_signal_rms,i2,50,4,RLS,9.99966473708506e-05,0.00335262914935575,0.0493547186082109,1.29056278357826,0
224,full_signal_rms,i2,50,4,TS_LTVKF,9.99610375206499e-05,0.038962479350102,0.0494902819733119,1.01943605337614,0
225,full_signal_rms,i2,50,5,RLS,0.000100000164103368,0.000164103367783497,0.0493599084700817,1.28018305983656,0
225,full_signal_rms,i2,50,5,TS_LTVKF,9.9973706123131e-05,0.0262938768689991,0.0494909197219792,1.01816055604158,0
226,full_signal_rms,i2,50,6,RLS,9.99948642992008e-05,0.0051357007991748,0.0493616014992533,1.2767970014934,0
226,full_signal_rms,i2,50,6,TS_LTVKF,9.99763366294887e-05,0.0236633705113287,0.0494905760830096,1.0188478339809,0
227,full_signal_rms,i2,50,7,RLS,9.99880136774708e-05,0.0119863225291672,0.0493625732809627,1.27485343807459,0
227,full_signal_rms,i2,50,7,TS_LTVKF,9.99740917893312e-05,0.0259082106688124,0.0494910095296574,1.01798094068529,0
228,full_signal_rms,i2,50,8,RLS,9.99882688392317e-05,0.0117311607683024,0.0493693777862441,1.2612444275118,0
228,full_signal_rms,i2,50,8,TS_LTVKF,9.99730303112352e-05,0.0269696887647664,0.0494882307597684,1.02353848046316,0
229,full_signal_rms,i2,50,9,RLS,0.000100002959062424,0.00295906242371302,0.0493521261782031,1.29574764359374,0
229,full_signal_rms,i2,50,9,TS_LTVKF,9.9983537984907e-05,0.0164620150930106,0.0494874728242815,1.02505435143696,0
