case_id,noise_profile,skew_ns,seed,observation,estimator,cell_id,C_true_F,ESR_true_ohm,C_est_F,ESR_est_ohm,C_error_percent,ESR_error_percent,C_bias_percent,ESR_bias_percent,C_variance,ESR_variance,convergence_cycles,divergence_flag,projection_saturation,projection_activations,invalid_updates,timing_failure,nis_mean,nees_parameter,CI_C_contains_true,CI_ESR_contains_true,mu_C,mu_R
PV1-011,nominal,20,31011,O0 Mixed,E2 Dual EKF,O0-E2,8e-05,0.05,7.60371690094273e-05,0.0505817617121321,4.95353873821582,1.16352342426422,-4.95353873821582,1.16352342426422,7.49392740525831e-15,3.67051319432612e-07,1024,0,0,0,0,0,0.192091716008377,1893.59823928815,0,1,691194.061014636,1343371452.0602
PV1-011,nominal,20,31011,O1 Proposed,E2 Dual EKF,O1-E2,8e-05,0.05,7.99859358658558e-05,0.0492566644391563,0.017580167680209,1.48667112168738,-0.017580167680209,-1.48667112168738,6.64291771462677e-15,1.78379315742676e-07,3,0,0,0,0,0,0.497513121459537,3.12736551477039,1,1,691194.061014636,1343371452.0602
PV1-011,nominal,20,31011,O0 Mixed,E3 LTV/Joseph,O0-E3,8e-05,0.05,7.60077655050943e-05,0.0506267175181962,4.99029311863217,1.25343503639248,-4.99029311863217,1.25343503639248,7.53178106969759e-15,1.2837079966651e-07,1024,0,0,0,0,0,0.204218311175838,1915.76129614916,0,1,691194.061014636,1343371452.0602
PV1-011,nominal,20,31011,O1 Proposed,E3 LTV/Joseph,O1-E3,8e-05,0.05,7.99965326421957e-05,0.0497521534447309,0.00433419725542894,0.495693110538109,-0.00433419725542894,-0.495693110538109,8.49484913379434e-15,5.99017642635286e-08,2,0,0,0,0,0,0.743009854958957,1.02689271333895,1,1,691194.061014636,1343371452.0602
PV1-011,nominal,50,41011,O0 Mixed,E1 RLS,O0-E1,8e-05,0.05,7.48781405856226e-05,0.0507006809685086,6.40232426797178,1.40136193701716,-6.40232426797178,1.40136193701716,1.35572471458716e-14,1.1012443166422e-08,1024,0,0,0,0,0,NaN,2014.238062699,0,0,691194.061014636,1343371452.0602
PV1-011,nominal,50,41011,O1 Proposed,E1 RLS,O1-E1,8e-05,0.05,7.98731128386885e-05,0.0500810281703903,0.158608951639394,0.162056340780503,-0.158608951639394,0.162056340780503,1.63937773035948e-14,2.06364263499011e-09,2,0,0,0,0,0,NaN,4.16052983374342,1,1,691194.061014636,1343371452.0602
PV1-011,nominal,50,41011,O0 Mixed,E2 Dual EKF,O0-E2,8e-05,0.05,7.49169484354271e-05,0.0510281110624075,6.35381445571614,2.05622212481493,-6.35381445571614,2.05622212481493,7.06197282741742e-15,3.67051319432612e-07,1024,0,0,0,0,0,0.193978461981692,3208.73099309885,0,1,691194.061014636,1343371452.0602
PV1-011,nominal,50,41011,O1 Proposed,E2 Dual EKF,O1-E2,8e-05,0.05,7.99354139954033e-05,0.0483512354905639,0.0807325057459063,3.2975290188721,-0.0807325057459063,-3.2975290188721,6.62615002757188e-15,1.78379315742676e-07,3,0,0,0,0,0,0.991385848292717,15.8680845976299,1,0,691194.061014636,1343371452.0602
PV1-011,nominal,50,41011,O0 Mixed,E3 LTV/Joseph,O0-E3,8e-05,0.05,7.48921089237908e-05,0.0508583521883994,6.38486384526152,1.71670437679887,-6.38486384526152,1.71670437679887,7.09921073103011e-15,1.2837079966651e-07,1024,0,0,0,0,0,0.207694368504025,3231.03137187639,0,0,691194.061014636,1343371452.0602
PV1-011,nominal,50,41011,O1 Proposed,E3 LTV/Joseph,O1-E3,8e-05,0.05,7.99218792285902e-05,0.0499711599086629,0.0976509642622303,0.057680182674269,-0.0976509642622303,-0.057680182674269,8.46318364535521e-15,7.054961949146e-08,2,0,0,0,54,0,2.16697676330581,0.731488225954426,1,1,691194.061014636,1343371452.0602
PV1-011,nominal,100,51011,O0 Mixed,E1 RLS,O0-E1,8e-05,0.05,7.31183779951726e-05,0.0510475919507959,8.60202750603426,2.09518390159182,-8.60202750603426,2.09518390159182,1.23270030474888e-14,1.1012443166422e-08,1024,0,1,21,0,0,NaN,3854.39701521404,0,0,691194.061014636,1343371452.0602
PV1-011,nominal,100,51011,O1 Proposed,E1 RLS,O1-E1,8e-05,0.05,8.00083605619799e-05,0.0501640620075013,0.010450702474829,0.328124015002618,0.010450702474829,0.328124015002618,1.65050968157022e-14,2.06364263499011e-09,12,0,0,0,0,0,NaN,13.0473577116095,1,0,691194.061014636,1343371452.0602
PV1-011,nominal,100,51011,O0 Mixed,E2 Dual EKF,O0-E2,8e-05,0.05,7.3206004511416e-05,0.0509375961337203,8.49249436073006,1.87519226744053,-8.49249436073006,1.87519226744053,6.43861627231322e-15,3.67051319432612e-07,1024,0,0,0,0,0,0.23493957030183,6005.05753166916,0,1,691194.061014636,1343371452.0602
PV1-011,nominal,100,51011,O1 Proposed,E2 Dual EKF,O1-E2,8e-05,0.05,8.00022431383662e-05,0.0468930643193055,0.00280392295770593,6.21387136138894,0.00280392295770593,-6.21387136138894,6.64833671740853e-15,1.78379315742676e-07,1024,0,0,0,0,1,2.79704905425644,54.1160520456813,1,0,691194.061014636,1343371452.0602
PV1-011,nominal,100,51011,O0 Mixed,E3 LTV/Joseph,O0-E3,8e-05,0.05,7.31758740740969e-05,0.0508791017664617,8.53015740737885,1.75820353292349,-8.53015740737885,1.75820353292349,6.47049493553977e-15,1.2837079966651e-07,1024,0,0,0,0,0,0.249843307991227,6034.20217741772,0,0,691194.061014636,1343371452.0602
PV1-011,nominal,100,51011,O1 Proposed,E3 LTV/Joseph,O1-E3,8e-05,0.05,8.00011514816804e-05,0.0522450734566808,0.00143935210046298,4.49014691336151,0.00143935210046298,4.49014691336151,8.49681120597785e-15,1.30035882622534e-07,12,0,0,0,269,0,10.9290578655763,38.7614173615602,1,0,691194.061014636,1343371452.0602
PV1-012,10mV_5mA,0,23012,O0 Mixed,E1 RLS,O0-E1,9e-05,0.1,8.30255528969136e-05,0.101070748234586,7.74938567009604,1.07074823458573,-7.74938567009604,1.07074823458573,3.91643090866825e-12,2.85345479162933e-06,1024,0,1,5,0,0,NaN,12.8853103847137,0,1,3618.44812371239,5205995.87999221
PV1-012,10mV_5mA,0,23012,O1 Proposed,E1 RLS,O1-E1,9e-05,0.1,8.92560954586966e-05,0.0998487855132256,0.826560601448234,0.151214486774431,-0.826560601448234,-0.151214486774431,4.88273728410807e-12,5.32498045672781e-07,89,0,1,1,0,0,NaN,0.154411644783772,1,1,3618.44812371239,5205995.87999221
PV1-012,10mV_5mA,0,23012,O0 Mixed,E2 Dual EKF,O0-E2,9e-05,0.1,8.35158124887012e-05,0.101072798930719,7.20465279033197,1.07279893071932,-7.20465279033197,1.07279893071932,1.43203866212526e-12,7.02548147595333e-06,1024,0,0,0,0,0,0.183215920105329,26.0211414089865,0,1,3618.44812371239,5205995.87999221
PV1-012,10mV_5mA,0,23012,O1 Proposed,E2 Dual EKF,O1-E2,9e-05,0.1,8.94184965743141e-05,0.100021370513843,0.646114917428753,0.0213705138430331,-0.646114917428753,0.0213705138430331,1.77342292604163e-12,3.13234284068713e-06,9,0,0,0,0,0,0.507652205476536,0.18836414370111,1,1,3618.44812371239,5205995.87999221
PV1-012,10mV_5mA,0,23012,O0 Mixed,E3 LTV/Joseph,O0-E3,9e-05,0.1,8.34978317795293e-05,0.101136531482694,7.22463135607853,1.13653148269393,-7.22463135607853,1.13653148269393,1.42319424372115e-12,2.32458226181111e-06,1024,0,0,0,0,0,0.185870525469813,28.2478234987848,0,1,3618.44812371239,5205995.87999221
PV1-012,10mV_5mA,0,23012,O1 Proposed,E3 LTV/Joseph,O1-E3,9e-05,0.1,8.94551732846276e-05,0.0999316684900614,0.605363017080418,0.068331509938635,-0.605363017080418,-0.068331509938635,1.74084215101682e-12,9.86513169944191e-07,9,0,1,1,0,0,0.523517298478206,0.173187793676523,1,1,3618.44812371239,5205995.87999221
PV1-012,10mV_5mA,20,33012,O0 Mixed,E1 RLS,O0-E1,9e-05,0.1,8.05794674510408e-05,0.100037572177167,10.4672583877324,0.0375721771668447,-10.4672583877324,0.0375721771668447,3.47488898999822e-12,2.85345479162933e-06,1024,0,1,3,0,0,NaN,21.9802526266189,0,1,3618.44812371239,5205995.87999221
PV1-012,10mV_5mA,20,33012,O1 Proposed,E1 RLS,O1-E1,9e-05,0.1,8.98540968394107e-05,0.100560663638689,0.162114622877052,0.56066363868883,-0.162114622877052,0.56066363868883,5.01491241591193e-12,5.32498045672781e-07,45,0,1,1,0,0,NaN,0.594550137759819,1,1,3618.44812371239,5205995.87999221
PV1-012,10mV_5mA,20,33012,O0 Mixed,E2 Dual EKF,O0-E2,9e-05,0.1,8.09429528136463e-05,0.100416543364446,10.0633857626153,0.416543364446276,-10.0633857626153,0.416543364446276,1.26356059890927e-12,7.02548147595333e-06,1024,0,0,0,0,0,0.169758325893236,53.1691671399238,0,1,3618.44812371239,5205995.87999221
PV1-012,10mV_5mA,20,33012,O1 Proposed,E2 Dual EKF,O1-E2,9e-05,0.1,8.99880890926263e-05,0.0995830215552225,0.0132343415262803,0.416978444777494,-0.0132343415262803,-0.416978444777494,1.8190430714646e-12,3.13234284068713e-06,4,0,0,0,0,0,0.470936433942118,0.0555862698970638,1,1,3618.44812371239,5205995.87999221
PV1-012,10mV_5mA,20,33012,O0 Mixed,E3 LTV/Joseph,O0-E3,9e-05,0.1,8.08861442148495e-05,0.100121986586393,10.126506427945,0.121986586392886,-10.126506427945,0.121986586392886,1.2533140826506e-12,2.32458226181111e-06,1024,0,0,0,0,0,0.172212598913116,55.3659738359055,0,1,3618.44812371239,5205995.87999221
PV1-012,10mV_5mA,20,33012,O1 Proposed,E3 LTV/Joseph,O1-E3,9e-05,0.1,9.00078781014131e-05,0.100304330115284,0.0087534460145644,0.304330115283991,0.0087534460145644,0.304330115283991,1.78426617487949e-12,9.86513169944191e-07,4,0,1,1,0,0,0.485556658886497,0.0939177935855942,1,1,3618.44812371239,5205995.87999221
PV1-012,10mV_5mA,50,43012,O0 Mixed,E1 RLS,O0-E1,9e-05,0.1,8.08985087317689e-05,0.101708148243786,10.1127680758123,1.70814824378589,-10.1127680758123,1.70814824378589,3.53024972362073e-12,2.85345479162933e-06,1024,0,1,7,0,0,NaN,23.8249291672982,0,1,3618.44812371239,5205995.87999221
PV1-012,10mV_5mA,50,43012,O1 Proposed,E1 RLS,O1-E1,9e-05,0.1,9.11140007799521e-05,0.100132569731137,1.23777864439121,0.132569731137111,1.23777864439121,0.132569731137111,5.30215337671812e-12,5.32498045672781e-07,67,0,1,1,0,0,NaN,0.272889771688467,1,1,3618.44812371239,5205995.87999221
PV1-012,10mV_5mA,50,43012,O0 Mixed,E2 Dual EKF,O0-E2,9e-05,0.1,8.04228997999699e-05,0.101854125724845,10.6412224444778,1.85412572484456,-10.6412224444778,1.85412572484456,1.23139905086227e-12,7.02548147595333e-06,1024,0,0,0,0,0,0.183458335018762,61.4302180060571,0,1,3618.44812371239,5205995.87999221
PV1-012,10mV_5mA,50,43012,O1 Proposed,E2 Dual EKF,O1-E2,9e-05,0.1,9.07449495591577e-05,0.0991663767153582,0.827721732397468,0.83362328464176,0.827721732397468,-0.83362328464176,1.88101698998738e-12,3.13234284068713e-06,16,0,0,0,0,0,0.537087134628602,0.521786296406827,1,1,3618.44812371239,5205995.87999221
PV1-012,10mV_5mA,50,43012,O0 Mixed,E3 LTV/Joseph,O0-E3,9e-05,0.1,8.0372066954586e-05,0.101560754387365,10.6977033837933,1.56075438736474,-10.6977033837933,1.56075438736474,1.22175446658291e-12,2.32458226181111e-06,1024,0,0,0,0,0,0.185979327714628,66.2326664980157,0,1,3618.44812371239,5205995.87999221
PV1-012,10mV_5mA,50,43012,O1 Proposed,E3 LTV/Joseph,O1-E3,9e-05,0.1,9.07805913829693e-05,0.0999470125509504,0.867323758854788,0.052987449049624,0.867323758854788,-0.052987449049624,1.84633107315396e-12,9.86513169944191e-07,16,0,1,1,0,0,0.553892895732684,0.338613759595534,1,1,3618.44812371239,5205995.87999221
PV1-012,10mV_5mA,100,53012,O0 Mixed,E1 RLS,O0-E1,9e-05,0.1,7.66092466068853e-05,0.101289831802655,14.8786148812386,1.28983180265472,-14.8786148812386,1.28983180265472,2.83901789113417e-12,2.85345479162933e-06,1024,0,1,10,0,0,NaN,52.4795395925773,0,1,3618.44812371239,5205995.87999221
PV1-012,10mV_5mA,100,53012,O1 Proposed,E1 RLS,O1-E1,9e-05,0.1,9.01167101710233e-05,0.101101838957112,0.129677967803632,1.10183895711162,0.129677967803632,1.10183895711162,5.07379755567432e-12,5.32498045672781e-07,83,0,1,1,0,0,NaN,2.28260435325529,1,1,3618.44812371239,5205995.87999221
PV1-012,10mV_5mA,100,53012,O0 Mixed,E2 Dual EKF,O0-E2,9e-05,0.1,7.65015133270057e-05,0.101193299329079,14.9983185255492,1.19329932907906,-14.9983185255492,1.19329932907906,1.00823090659575e-12,7.02548147595333e-06,1024,0,0,0,0,0,0.163197694044209,132.774429895823,0,1,3618.44812371239,5205995.87999221
PV1-012,10mV_5mA,100,53012,O1 Proposed,E2 Dual EKF,O1-E2,9e-05,0.1,8.97421771490011e-05,0.100842816642447,0.28646983444327,0.842816642446942,-0.28646983444327,0.842816642446942,1.79924071123348e-12,3.13234284068713e-06,16,0,0,0,0,0,0.542092276765541,0.263509359004064,1,1,3618.44812371239,5205995.87999221
PV1-012,10mV_5mA,100,53012,O0 Mixed,E3 LTV/Joseph,O0-E3,9e-05,0.1,7.64308340100794e-05,0.101454538707035,15.0768510999117,1.45453870703549,-15.0768510999117,1.45453870703549,9.99166306335286e-13,2.32458226181111e-06,1024,0,0,0,0,0,0.165360023989324,141.746962213877,0,1,3618.44812371239,5205995.87999221
PV1-012,10mV_5mA,100,53012,O1 Proposed,E3 LTV/Joseph,O1-E3,9e-05,0.1,8.98289088956341e-05,0.101212030146458,0.190101227073203,1.21203014645772,-0.190101227073203,1.21203014645772,1.7701173002647e-12,9.86513169944191e-07,16,0,1,1,0,0,0.559676259108561,1.50557435607684,1,1,3618.44812371239,5205995.87999221
PV1-012,5mV_2mA,0,22012,O0 Mixed,E1 RLS,O0-E1,9e-05,0.1,8.41832265201402e-05,0.100934266537443,6.46308164428863,0.934266537442952,-6.46308164428863,0.934266537442952,1.03463697614148e-12,7.13203293696587e-07,1024,0,1,2,0,0,NaN,35.2121966346957,0,1,14473.7924948496,20833346.8219113
PV1-012,5mV_2mA,0,22012,O1 Proposed,E1 RLS,O1-E1,9e-05,0.1,9.09191014008791e-05,0.0996151988137751,1.0212237787546,0.38480118622487,1.0212237787546,-0.38480118622487,1.31423305561298e-12,1.33064680181204e-07,7,0,1,1,0,0,NaN,1.76874535865219,1,1,14473.7924948496,20833346.8219113
PV1-012,5mV_2mA,0,22012,O0 Mixed,E2 Dual EKF,O0-E2,9e-05,0.1,8.38340887310101e-05,0.101055012281161,6.85101252109994,1.05501228116103,-6.85101252109994,1.05501228116103,3.76868326913833e-13,3.45642185062186e-06,1024,0,0,0,0,0,0.169924070799719,88.7127235518894,0,1,14473.7924948496,20833346.8219113
PV1-012,5mV_2mA,0,22012,O1 Proposed,E2 Dual EKF,O1-E2,9e-05,0.1,9.0308329867132e-05,0.0990351930305007,0.34258874125781,0.964806969499266,0.34258874125781,-0.964806969499266,4.79147523753309e-13,1.56530247777959e-06,9,0,0,0,0,0,0.477567883318945,0.794450031876239,1,1,14473.7924948496,20833346.8219113
PV1-012,5mV_2mA,0,22012,O0 Mixed,E3 LTV/Joseph,O0-E3,9e-05,0.1,8.38297710973564e-05,0.100937887312222,6.85580989182627,0.937887312222085,-6.85580989182627,0.937887312222085,3.69721795242752e-13,1.1163256235379e-06,1024,0,0,0,0,0,0.174518790462127,93.4512850247663,0,1,14473.7924948496,20833346.8219113
PV1-012,5mV_2mA,0,22012,O1 Proposed,E3 LTV/Joseph,O1-E3,9e-05,0.1,9.03504444958913e-05,0.0994846176539063,0.389382773212588,0.515382346093707,0.389382773212588,-0.515382346093707,4.62781242977054e-13,4.90483133363561e-07,7,0,1,1,0,0,0.503255028096164,0.808992913656483,1,1,14473.7924948496,20833346.8219113
PV1-012,5mV_2mA,20,32012,O0 Mixed,E1 RLS,O0-E1,9e-05,0.1,8.21869580062081e-05,0.101609986438536,8.68115777087993,1.60998643853587,-8.68115777087993,1.60998643853587,9.39933982829201e-13,7.13203293696587e-07,1024,0,1,2,0,0,NaN,69.6223642023137,0,1,14473.7924948496,20833346.8219113
PV1-012,5mV_2mA,20,32012,O1 Proposed,E1 RLS,O1-E1,9e-05,0.1,8.97766304450503e-05,0.0998629634088962,0.24818839438856,0.137036591103812,-0.24818839438856,-0.137036591103812,1.24941021418847e-12,1.33064680181204e-07,5,0,1,1,0,0,NaN,0.180863092791095,1,1,14473.7924948496,20833346.8219113
PV1-012,5mV_2mA,20,32012,O0 Mixed,E2 Dual EKF,O0-E2,9e-05,0.1,8.19793482252994e-05,0.102321098773876,8.91183530522286,2.32109877387567,-8.91183530522286,2.32109877387567,3.44607632714152e-13,3.45642185062186e-06,1024,0,0,0,0,0,0.169740825585745,158.653786833825,0,1,14473.7924948496,20833346.8219113
PV1-012,5mV_2mA,20,32012,O1 Proposed,E2 Dual EKF,O1-E2,9e-05,0.1,8.95712954275085e-05,0.0993130589879347,0.47633841387944,0.686941012065256,-0.47633841387944,-0.686941012065256,4.63696082135823e-13,1.56530247777959e-06,3,0,0,0,0,0,0.476498664156086,0.694054204814898,1,1,14473.7924948496,20833346.8219113
PV1-012,5mV_2mA,20,32012,O0 Mixed,E3 LTV/Joseph,O0-E3,9e-05,0.1,8.19714373085177e-05,0.101741712210678,8.92062521275814,1.74171221067763,-8.92062521275814,1.74171221067763,3.3801201088989e-13,1.1163256235379e-06,1024,0,0,0,0,0,0.174014384446114,168.235441001416,0,1,14473.7924948496,20833346.8219113
PV1-012,5mV_2mA,20,32012,O1 Proposed,E3 LTV/Joseph,O1-E3,9e-05,0.1,8.95876764244549e-05,0.0995389181569906,0.458137306161222,0.461081843009437,-0.458137306161222,-0.461081843009437,4.47350230198794e-13,4.90483133363561e-07,2,0,1,1,0,0,0.502610071004626,0.810008181475546,1,1,14473.7924948496,20833346.8219113
PV1-012,5mV_2mA,50,42012,O0 Mixed,E1 RLS,O0-E1,9e-05,0.1,8.05277373079604e-05,0.100993212911516,10.5247363244885,0.993212911516062,-10.5247363244885,0.993212911516062,8.66298798880505e-13,7.13203293696587e-07,1024,0,1,12,0,0,NaN,96.1800153612089,0,1,14473.7924948496,20833346.8219113
PV1-012,5mV_2mA,50,42012,O1 Proposed,E1 RLS,O1-E1,9e-05,0.1,9.02342888762676e-05,0.100028861714773,0.26032097363069,0.0288617147734316,0.26032097363069,0.0288617147734316,1.27508238987317e-12,1.33064680181204e-07,3,0,1,1,0,0,NaN,0.0495337273161079,1,1,14473.7924948496,20833346.8219113
PV1-012,5mV_2mA,50,42012,O0 Mixed,E2 Dual EKF,O0-E2,9e-05,0.1,8.03547305988322e-05,0.10066605430265,10.7169660012975,0.666054302650254,-10.7169660012975,0.666054302650254,3.18092072245719e-13,3.45642185062186e-06,1024,0,0,0,0,0,0.162622939456669,234.591582495382,0,1,14473.7924948496,20833346.8219113
PV1-012,5mV_2mA,50,42012,O1 Proposed,E2 Dual EKF,O1-E2,9e-05,0.1,9.03029800106865e-05,0.10008367102987,0.336644456318314,0.0836710298700361,0.336644456318314,0.0836710298700361,4.79033995236045e-13,1.56530247777959e-06,7,0,0,0,0,0,0.574151952690459,0.197394076159844,1,1,14473.7924948496,20833346.8219113
PV1-012,5mV_2mA,50,42012,O0 Mixed,E3 LTV/Joseph,O0-E3,9e-05,0.1,8.03436258815359e-05,0.101046137132837,10.7293045760713,1.04613713283728,-10.7293045760713,1.04613713283728,3.11951904661744e-13,1.1163256235379e-06,1024,0,0,0,0,0,0.166711357329323,246.324995513237,0,1,14473.7924948496,20833346.8219113
PV1-012,5mV_2mA,50,42012,O1 Proposed,E3 LTV/Joseph,O1-E3,9e-05,0.1,9.03414965607153e-05,0.100133829159376,0.379440623017002,0.133829159375942,0.379440623017002,0.133829159375942,4.62597942431067e-13,4.90483133363561e-07,2,0,1,1,0,0,0.606679170312127,0.290530017661416,1,1,14473.7924948496,20833346.8219113
PV1-012,5mV_2mA,100,52012,O0 Mixed,E1 RLS,O0-E1,9e-05,0.1,7.65215281670084e-05,0.101952355842062,14.9760798144351,1.95235584206246,-14.9760798144351,1.95235584206246,7.06350512933446e-13,7.13203293696587e-07,1024,0,1,1,0,0,NaN,222.206858871348,0,0,14473.7924948496,20833346.8219113
PV1-012,5mV_2mA,100,52012,O1 Proposed,E1 RLS,O1-E1,9e-05,0.1,8.9366710681994e-05,0.100143114739166,0.703654797784448,0.143114739166084,-0.703654797784448,0.143114739166084,1.22674681793503e-12,1.33064680181204e-07,12,0,1,1,0,0,NaN,0.476265125156398,1,1,14473.7924948496,20833346.8219113
PV1-012,5mV_2mA,100,52012,O0 Mixed,E2 Dual EKF,O0-E2,9e-05,0.1,7.66038844606124e-05,0.102450931692372,14.8845728215418,2.45093169237245,-14.8845728215418,2.45093169237245,2.62730334105156e-13,3.45642185062186e-06,1024,0,0,0,0,0,0.173822400281546,501.361404116227,0,1,14473.7924948496,20833346.8219113
PV1-012,5mV_2mA,100,52012,O1 Proposed,E2 Dual EKF,O1-E2,9e-05,0.1,8.9467822225822e-05,0.0987422296063953,0.591308637975574,1.25777039360471,-0.591308637975574,-1.25777039360471,4.61557136094817e-13,1.56530247777959e-06,12,0,0,0,0,0,0.875254043713945,1.61702717663824,1,1,14473.7924948496,20833346.8219113
PV1-012,5mV_2mA,100,52012,O0 Mixed,E3 LTV/Joseph,O0-E3,9e-05,0.1,7.65831331997138e-05,0.102163899191461,14.9076297780957,2.16389919146101,-14.9076297780957,2.16389919146101,2.57522069403867e-13,1.1163256235379e-06,1024,0,0,0,0,0,0.177783230447895,528.812329388035,0,0,14473.7924948496,20833346.8219113
PV1-012,5mV_2mA,100,52012,O1 Proposed,E3 LTV/Joseph,O1-E3,9e-05,0.1,8.94723399857261e-05,0.0994967190255832,0.586288904748755,0.503280974416809,-0.586288904748755,-0.503280974416809,4.45050975111373e-13,4.90869156584457e-07,12,0,1,1,2,0,0.931728865666673,1.13429515336727,1,1,14473.7924948496,20833346.8219113
PV1-012,F28379D_device_realistic,0,24012,O0 Mixed,E1 RLS,O0-E1,9e-05,0.1,8.32718627085886e-05,0.100607489210874,7.47570810156823,0.60748921087368,-7.47570810156823,0.60748921087368,1.91837466061021e-13,1.38123609613328e-07,1024,0,1,2,0,0,NaN,231.996052821779,0,1,74761.3248700908,107536379.246621
PV1-012,F28379D_device_realistic,0,24012,O1 Proposed,E1 RLS,O1-E1,9e-05,0.1,9.00010057012089e-05,0.0999136608624025,0.00111744578765727,0.0863391375975353,0.00111744578765727,-0.0863391375975353,2.44313044288378e-13,2.57790214939914e-08,2,0,1,1,0,0,NaN,0.289171309629937,1,1,74761.3248700908,107536379.246621
PV1-012,F28379D_device_realistic,0,24012,O0 Mixed,E2 Dual EKF,O0-E2,9e-05,0.1,8.33404632622451e-05,0.100590210148837,7.39948526417215,0.590210148836934,-7.39948526417215,0.590210148836934,7.45423548317085e-14,1.4723652016153e-06,1024,0,0,0,0,0,0.173321095170254,511.014216906717,0,1,74761.3248700908,107536379.246621
PV1-012,F28379D_device_realistic,0,24012,O1 Proposed,E2 Dual EKF,O1-E2,9e-05,0.1,8.99346176741267e-05,0.0999585542033901,0.0726470287481296,0.0414457966099402,-0.0726470287481296,-0.0414457966099402,9.37002280854459e-14,6.9102005496778e-07,3,0,0,0,0,0,0.485508319454641,0.0480421663328825,1,1,74761.3248700908,107536379.246621
PV1-012,F28379D_device_realistic,0,24012,O0 Mixed,E3 LTV/Joseph,O0-E3,9e-05,0.1,8.33322084997829e-05,0.10055958576514,7.40865722246343,0.559585765139836,-7.40865722246343,0.559585765139836,7.30295977144041e-14,4.80469325596722e-07,1024,0,0,0,0,0,0.180159433506032,527.93243552829,0,1,74761.3248700908,107536379.246621
PV1-012,F28379D_device_realistic,0,24012,O1 Proposed,E3 LTV/Joseph,O1-E3,9e-05,0.1,8.99458396571272e-05,0.0999107256210954,0.0601781587475148,0.0892743789045691,-0.0601781587475148,-0.0892743789045691,9.19077210514734e-14,2.13793860257188e-07,2,0,1,1,0,0,0.525177059173832,0.0691562730366974,1,1,74761.3248700908,107536379.246621
PV1-012,F28379D_device_realistic,20,34012,O0 Mixed,E1 RLS,O0-E1,9e-05,0.1,8.16973633696007e-05,0.100888814280964,9.2251518115548,0.888814280963968,-9.2251518115548,0.888814280963968,1.77734801760289e-13,1.38123609613328e-07,1024,0,1,2,0,0,NaN,371.936028969959,0,0,74761.3248700908,107536379.246621
PV1-012,F28379D_device_realistic,20,34012,O1 Proposed,E1 RLS,O1-E1,9e-05,0.1,8.9550258964989e-05,0.100068611295873,0.499712261123308,0.0686112958730112,-0.499712261123308,0.0686112958730112,2.39455375017997e-13,2.57790214939914e-08,2,0,1,1,0,0,NaN,1.01888510761776,1,1,74761.3248700908,107536379.246621
PV1-012,F28379D_device_realistic,20,34012,O0 Mixed,E2 Dual EKF,O0-E2,9e-05,0.1,8.17422892509953e-05,0.10060267766921,9.17523416556083,0.60267766921005,-9.17523416556083,0.60267766921005,6.89869035739013e-14,1.4723652016153e-06,1024,0,0,0,0,0,0.17950946868401,816.476138004442,0,1,74761.3248700908,107536379.246621
PV1-012,F28379D_device_realistic,20,34012,O1 Proposed,E2 Dual EKF,O1-E2,9e-05,0.1,8.9485543261739e-05,0.0988984814598815,0.571618598067791,1.10151854011848,-0.571618598067791,-1.10151854011848,9.18426895247645e-14,6.9102005496778e-07,3,0,0,0,0,0,0.570718419053176,4.60475056928976,1,1,74761.3248700908,107536379.246621
PV1-012,F28379D_device_realistic,20,34012,O0 Mixed,E3 LTV/Joseph,O0-E3,9e-05,0.1,8.17390361862571e-05,0.100729670612589,9.17884868193654,0.729670612588973,-9.17884868193654,0.729670612588973,6.76029100454591e-14,4.80469325596722e-07,1024,0,0,0,0,0,0.187142364391218,842.458838783585,0,1,74761.3248700908,107536379.246621
PV1-012,F28379D_device_realistic,20,34012,O1 Proposed,E3 LTV/Joseph,O1-E3,9e-05,0.1,8.94934837595757e-05,0.0996671513273106,0.562795822693662,0.332848672689412,-0.562795822693662,-0.332848672689412,9.00727316241479e-14,2.13793860257188e-07,2,0,1,1,0,0,0.633015680060483,3.33458105013168,1,1,74761.3248700908,107536379.246621
PV1-012,F28379D_device_realistic,50,44012,O0 Mixed,E1 RLS,O0-E1,9e-05,0.1,7.97992150264639e-05,0.101349637075455,11.3342055261512,1.34963707545477,-11.3342055261512,1.34963707545477,1.61783709265698e-13,1.38123609613328e-07,1024,0,0,0,0,0,NaN,600.623356098827,0,0,74761.3248700908,107536379.246621
PV1-012,F28379D_device_realistic,50,44012,O1 Proposed,E1 RLS,O1-E1,9e-05,0.1,9.0300257991671e-05,0.100245595953689,0.333619990745504,0.245595953689248,0.333619990745504,0.245595953689248,2.47578638377845e-13,2.57790214939914e-08,2,0,1,1,0,0,NaN,2.70636533042814,1,1,74761.3248700908,107536379.246621
PV1-012,F28379D_device_realistic,50,44012,O0 Mixed,E2 Dual EKF,O0-E2,9e-05,0.1,7.98377464563837e-05,0.101310245758296,11.2913928262403,1.31024575829599,-11.2913928262403,1.31024575829599,6.27787330096735e-14,1.4723652016153e-06,1024,0,0,0,0,0,0.18237256251645,1297.63056566026,0,1,74761.3248700908,107536379.246621
