validation_case,seed,C_true_F,ESR_true_Ohm,C_hat_F,ESR_hat_Ohm,C_abs_error_percent,ESR_abs_error_percent,C_CI95_covered,ESR_CI95_covered,ENOB,effective_edge_CMRR_dB,VREF_noise_uV_rms,clock_jitter_ns_rms,failure_cause
high_D,107,0.0001,0.05,9.89684656414687e-05,0.0502957927093764,1.03153435853132,0.591585418752746,0,1,13.3159534538112,67.4688245778754,14.0013429939238,1.17575117822572,PASS
high_D,108,0.0001,0.05,0.000100949626675681,0.0497641197398181,0.949626675681082,0.471760520363865,0,1,13.665874392669,69.7608330883846,13.2851197489765,2.16455163548094,PASS
high_D,109,0.0001,0.05,0.000100037994958015,0.0503189468597966,0.0379949580154855,0.63789371959326,1,1,13.6070680660763,67.2768224442013,7.56926900826706,1.57728571962835,PASS
high_D,110,0.0001,0.05,0.0001000320763822,0.05065392239418,0.0320763821997754,1.30784478835995,1,1,12.9169637531259,72.3724070788159,12.1385839814435,2.60356516706758,PASS
high_D,111,0.0001,0.05,0.000100554026327348,0.0499209741373283,0.554026327347971,0.158051725343486,1,1,13.6925733080765,69.627884757667,11.8667527787869,2.24971699422187,PASS
high_D,112,0.0001,0.05,9.98889796230298e-05,0.0496998569840196,0.111020376970171,0.600286031960773,1,1,13.0813369600263,70.304464901042,7.39684792976163,1.63255717598223,PASS
high_D,113,0.0001,0.05,9.88311837373387e-05,0.0502174502413614,1.16881626266132,0.434900482722878,0,1,13.5154793976591,68.6259039044154,21.4678962248703,2.1559035651202,PASS
high_D,114,0.0001,0.05,9.99867893253161e-05,0.0494917873972075,0.0132106746839034,1.01642520558508,1,1,13.2398122460758,70.3284668652885,11.469829942401,1.61710529796278,PASS
high_D,115,0.0001,0.05,0.000100045947973078,0.0506565373324968,0.0459479730780644,1.31307466499361,1,1,13.8208060389062,71.9330404811832,11.1655462869796,1.78615553221336,PASS
high_D,116,0.0001,0.05,0.000100292854759724,0.0498895676939938,0.292854759724077,0.220864612012345,1,1,13.8015135050966,72.4859135767995,22.0617091120219,1.74462081878468,PASS
high_D,117,0.0001,0.05,9.98867571057004e-05,0.0499600894488656,0.113242894299594,0.0798211022687428,1,1,12.7411744161648,67.0577546454831,9.4842959611334,1.67393484587942,PASS
high_D,118,0.0001,0.05,0.000100015535439325,0.0500734982452416,0.0155354393249909,0.146996490483151,1,1,13.5524764873568,69.7170034641164,9.84711632397603,1.78992206663415,PASS
high_D,119,0.0001,0.05,0.000100097034903531,0.0506174923718202,0.0970349035312194,1.23498474364049,1,1,13.4980625733633,69.0607160680744,8.90833003604685,1.60450349527551,PASS
high_D,120,0.0001,0.05,0.000100468536269195,0.0501885065714934,0.468536269194913,0.377013142986826,1,1,13.2466640012313,69.756809696257,15.9291232583015,1.72941029921786,PASS
high_D,121,0.0001,0.05,9.98762662559874e-05,0.0494296527002014,0.123733744012582,1.14069459959713,1,1,13.1422712736206,69.0705166803383,12.4442465144165,1.27766305649797,PASS
high_D,122,0.0001,0.05,0.000100518258216541,0.0501536100983838,0.518258216541205,0.307220196767669,1,1,13.7352935265223,69.9472570162968,5.16092096608187,1.24403064961678,PASS
high_D,123,0.0001,0.05,0.000100211264294674,0.049686518478759,0.21126429467351,0.626963042481984,1,1,13.1550910822065,68.1018850101477,8.32650670641048,2.87623980442935,PASS
high_D,124,0.0001,0.05,9.94518999647818e-05,0.0506393684160611,0.548100035218223,1.27873683212228,1,1,13.3935570503231,71.6880412730943,10.3904205073823,1.91502694191465,PASS
high_D,125,0.0001,0.05,0.000100685514435643,0.0507172188707633,0.685514435642953,1.43443774152656,1,1,13.1608344398558,69.171138344262,16.4697158540933,2.47869911315314,PASS
high_D,126,0.0001,0.05,0.000100174887107374,0.0500786300281311,0.174887107373537,0.157260056262168,1,1,13.3233222699088,72.9974726618042,15.1176625136401,2.11811812640014,PASS
high_D,127,0.0001,0.05,0.00010015370283611,0.0503696689645705,0.153702836110217,0.73933792914109,1,1,13.3635270845292,72.8749322751126,25.3649883757897,1.41156879117606,PASS
high_D,128,0.0001,0.05,0.000100875689637036,0.0494875364229217,0.875689637036287,1.02492715415661,1,1,13.5769364682423,71.9726612326963,8.58512717149089,2.23248984966942,PASS
high_D,129,0.0001,0.05,9.9808691364874e-05,0.0497301460967427,0.191308635125986,0.539707806514647,1,1,13.5082602548552,66.1711336764406,16.78886656988,2.25685147580491,PASS
high_D,130,0.0001,0.05,0.000100306057023434,0.0494502196663241,0.306057023433549,1.09956066735177,1,1,13.6643257141334,69.4010527491017,6.86463968272165,1.43668289996318,PASS
high_D,131,0.0001,0.05,0.000100484791541338,0.0501826483834818,0.484791541337511,0.365296766963619,1,1,13.369573996926,72.6170305170482,4.59515445050419,3.14513761814655,PASS
high_D,132,0.0001,0.05,0.000100183726106655,0.0494551895044059,0.18372610665452,1.08962099118827,1,1,13.3362234357879,69.8846815785127,11.7022512778683,2.38778776667451,PASS
high_D,133,0.0001,0.05,9.94468581644782e-05,0.0498428253474664,0.553141835521849,0.314349305067296,1,1,12.9346225342851,71.0228423362109,13.591663953003,1.7694178502333,PASS
high_D,134,0.0001,0.05,9.98361349696986e-05,0.0503182221360962,0.163865030301436,0.636444272192394,1,1,13.6139342820561,63.3089031751935,7.52773337782622,2.83880483938732,PASS
high_D,135,0.0001,0.05,0.000100232641048316,0.0500754731868797,0.232641048315946,0.150946373759439,1,1,13.8269761439962,70.854858891732,8.95565667950289,2.43577852846753,PASS
high_D,136,0.0001,0.05,0.000100384217735443,0.0490700579685033,0.384217735442918,1.85988406299331,1,1,13.3617621747972,73.8280108421492,9.10822903918446,3.43516676596069,PASS
high_D,137,0.0001,0.05,9.97411357294232e-05,0.0500779212342565,0.258864270576801,0.155842468512912,1,1,13.2175329622182,65.8583745477116,6.08888693994405,1.8755088776255,PASS
high_D,138,0.0001,0.05,9.98551253857461e-05,0.0504662379016851,0.144874614253922,0.932475803370234,1,1,13.4097483111121,65.718266728121,12.0025733941394,1.30596720989399,PASS
high_D,139,0.0001,0.05,9.98195530365055e-05,0.0502592485407747,0.180446963494497,0.518497081549385,1,1,13.5292528392586,68.9448790398224,6.25743357344254,3.54330635428166,PASS
high_D,140,0.0001,0.05,9.99000151577994e-05,0.0501553093555227,0.0999848422006161,0.310618711045346,1,1,13.278330442882,69.5311686838872,11.158816835334,2.1292633065577,PASS
high_D,141,0.0001,0.05,0.000100870329359931,0.0497495122301201,0.870329359931225,0.500975539759793,1,1,13.1753414177168,73.1096194397563,11.2193079451464,1.50991584869873,PASS
high_D,142,0.0001,0.05,9.97875697461966e-05,0.0502234440802651,0.212430253803387,0.446888160530276,1,1,13.9192771443283,71.5258071707702,14.5859525003062,2.8553364841244,PASS
high_D,143,0.0001,0.05,0.000100556948200173,0.0499629733018431,0.556948200172662,0.0740533963138612,1,1,13.4771280695691,72.441269140352,17.4045184331453,2.03883093313519,PASS
high_D,144,0.0001,0.05,0.000100421386633629,0.0498396322345431,0.421386633628747,0.320735530913718,1,1,13.2924068571708,70.0442110243757,13.60873941174,3.08419003142915,PASS
high_D,145,0.0001,0.05,0.000100374799909411,0.049901509885962,0.374799909411244,0.196980228076044,1,1,13.1805726845037,73.7374321904188,18.1456256136786,1.93409683367293,PASS
high_D,146,0.0001,0.05,0.000100209818952124,0.0499483389700508,0.209818952123859,0.103322059898325,1,1,13.5021426532638,68.3824445014854,3.16627771758266,1.94140034123425,PASS
high_D,147,0.0001,0.05,0.000100068939497893,0.0500317145433249,0.0689394978927176,0.0634290866498161,1,1,13.1082298084659,66.6589367063408,6.67105773567619,1.80999877713933,PASS
high_D,148,0.0001,0.05,0.000100052299806137,0.0498887681696918,0.0522998061369532,0.222463660616387,1,1,13.7937220926882,69.8662263381308,14.4564218310088,2.55740760761859,PASS
high_D,149,0.0001,0.05,0.000100014496043697,0.0502315208150365,0.0144960436971833,0.463041630072922,1,1,13.3215023707769,66.8701334087664,7.34660267313517,1.46693970909081,PASS
high_D,150,0.0001,0.05,0.000100186801833189,0.0499949413569006,0.186801833189026,0.0101172861987631,1,1,14.5454528877801,74.6478984696483,8.88722528446008,1.59748132673759,PASS
high_D,151,0.0001,0.05,0.000100061134778905,0.0504045264543461,0.0611347789049267,0.809052908692209,1,1,13.7758460312514,74.4011043225848,7.15352818170841,2.40420307502512,PASS
high_D,152,0.0001,0.05,0.000100633461526886,0.0493418233355645,0.633461526885766,1.31635332887106,1,1,13.4936359652816,63.0745121263469,11.44535894533,2.60728300898126,PASS
high_D,153,0.0001,0.05,9.99470331713424e-05,0.0498767356440723,0.0529668286576395,0.246528711855501,1,1,13.8497631454936,69.6407059704977,8.32961616766133,1.20300947288928,PASS
high_D,154,0.0001,0.05,9.95939840962884e-05,0.049419949967933,0.406015903711571,1.16010006413395,1,1,13.3487764035774,73.30468474179,5.01893088032158,2.18655506132771,PASS
high_D,155,0.0001,0.05,9.97742321513556e-05,0.0507373862044817,0.22576784864436,1.47477240896346,1,1,13.2361354555527,68.8333963856614,8.82726467078348,1.91422455543963,PASS
high_D,156,0.0001,0.05,0.000100141381314741,0.0497113400152615,0.141381314741024,0.57731996947695,1,1,12.6352153878729,71.2539466792649,13.5193142838402,2.35276547820658,PASS
high_D,157,0.0001,0.05,9.96327713058079e-05,0.0503991541658153,0.367228694192142,0.798308331630582,1,1,13.607186053396,69.471828841579,26.2718004680267,3.81374014881167,PASS
high_D,158,0.0001,0.05,0.000100453166813666,0.049386061083098,0.453166813665952,1.22787783380408,1,1,14.0326897657423,73.4589775864318,6.4599549399487,1.81841217951761,PASS
high_D,159,0.0001,0.05,9.96120624628897e-05,0.049773534545881,0.387937537110346,0.4529309082381,1,1,13.1418087836583,69.7076405731653,10.60268483817,1.50696074298615,PASS
high_D,160,0.0001,0.05,9.93145754387398e-05,0.0498054323613937,0.685424561260251,0.389135277212627,1,1,14.0193116019778,66.0262619868336,11.8033630513855,1.51530029052886,PASS
high_D,161,0.0001,0.05,0.000100504485652519,0.0492883695941237,0.504485652519265,1.42326081175262,1,1,14.0803081455519,71.1248594551737,17.2343710991076,2.55947331916915,PASS
high_D,162,0.0001,0.05,0.00010041516131027,0.049383336111932,0.415161310270062,1.23332777613602,1,1,13.7807415156627,71.2850831101596,5.27269327781626,2.72135038856656,PASS
high_D,163,0.0001,0.05,0.000100284148397161,0.0501511135919338,0.284148397160526,0.302227183867534,1,1,12.8504583828471,69.3793783637005,11.3473118926352,2.08181742012966,PASS
high_D,164,0.0001,0.05,9.99232625193481e-05,0.049595087545155,0.0767374806519359,0.809824909689935,1,1,13.0482414639534,68.1279221625772,12.6225197480867,1.64125078627855,PASS
high_D,165,0.0001,0.05,0.000101013423818479,0.0504190464832339,1.01342381847905,0.838092966467877,0,1,13.2708838317646,68.5316933969361,10.2145854398226,1.65095931622792,PASS
high_D,166,0.0001,0.05,9.90168736830554e-05,0.0502026338453537,0.983126316944603,0.405267690707367,0,1,13.8460397961416,71.3851073089533,6.32339642515924,2.45807451610466,PASS
high_D,167,0.0001,0.05,0.000100626526671188,0.0501693060391293,0.626526671188327,0.338612078258693,1,1,13.4689062499341,70.3224059182285,11.5862791764485,2.36333543077702,PASS
high_D,168,0.0001,0.05,9.9365186040873e-05,0.0508348341116588,0.634813959127036,1.6696682233175,1,1,13.2505244611409,69.7555230208524,9.85776991138156,1.42186997395188,PASS
high_D,169,0.0001,0.05,9.98664967247063e-05,0.0501750283093845,0.133503275293747,0.350056618768982,1,1,13.0628957025444,68.8989317592507,16.4724889790379,2.00422556132665,PASS
high_D,170,0.0001,0.05,0.000100076508463453,0.0489631072625934,0.0765084634527831,2.07378547481313,1,1,13.4851420744815,69.1066251070753,8.24330630046767,1.69634675873276,PASS
high_D,171,0.0001,0.05,9.98083341104342e-05,0.0498480441995022,0.19166588956583,0.303911600995688,1,1,13.3057201916071,66.7634196154623,11.7371172596605,2.10197946145644,PASS
high_D,172,0.0001,0.05,0.000100462847237322,0.0497351763966702,0.462847237321732,0.529647206659684,1,1,13.4213363096338,69.3346648183288,6.26812422804332,2.58185283160414,PASS
high_D,173,0.0001,0.05,9.92759592967481e-05,0.049898117403443,0.72404070325186,0.203765193114006,1,1,14.0221696647277,66.6499734742708,9.22117008986838,1.43433345648192,PASS
high_D,174,0.0001,0.05,9.9759830241438e-05,0.0497320060446028,0.240169758561969,0.535987910794344,1,1,13.6198695670161,70.0660745137211,17.1540620049151,2.40433129632827,PASS
high_D,175,0.0001,0.05,9.9978526041836e-05,0.0500856423719128,0.0214739581640486,0.171284743825564,1,1,13.1091763894701,69.5306999111,7.41822322683122,2.87250769707729,PASS
high_D,176,0.0001,0.05,0.000100900809837269,0.0493795616981982,0.900809837268678,1.2408766036037,1,1,13.5228620132131,66.223344904517,10.9509061890005,1.87526796600221,PASS
high_D,177,0.0001,0.05,9.95803753214058e-05,0.049946389558425,0.419624678594223,0.107220883150072,1,1,13.9188796503918,71.2187554542643,8.38785054105893,2.94522517451623,PASS
high_D,178,0.0001,0.05,9.99717363410772e-05,0.0499574010761594,0.0282636589228131,0.0851978476811149,1,1,13.3539260222682,74.091958785394,11.223470138084,1.38614616678282,PASS
high_D,179,0.0001,0.05,9.98685598762681e-05,0.0501973684546396,0.131440123731937,0.394736909279145,1,1,13.7898145210516,70.4020561928207,11.1678109929475,3.02964134984927,PASS
high_D,180,0.0001,0.05,0.000100645520080525,0.0498585099007884,0.645520080524509,0.282980198423224,1,1,13.788543081933,68.2655983137475,13.0207031433931,2.75741797784766,PASS
high_D,181,0.0001,0.05,0.000100008825998204,0.049525629392772,0.00882599820350083,0.948741214455942,1,1,12.9125007562811,73.6760040107164,16.2526212702204,1.63613742250761,PASS
high_D,182,0.0001,0.05,0.000100498485379841,0.0499350291918289,0.498485379841308,0.129941616342111,1,1,13.3020319266736,72.0320123931313,16.1526676623985,1.40270032463957,PASS
high_D,183,0.0001,0.05,0.000100305781080596,0.0501257289262136,0.305781080595958,0.251457852427223,1,1,13.184617187957,71.3561215822113,19.8995850366966,1.70205505170614,PASS
high_D,184,0.0001,0.05,9.96399047015882e-05,0.0502545836138127,0.360095298411757,0.509167227625368,1,1,13.8528187898194,68.2542273250051,14.5597107928262,2.50555194866545,PASS
high_D,185,0.0001,0.05,0.000100109783311212,0.0499456251181578,0.109783311211611,0.108749763684482,1,1,13.2423863507708,72.0229032260357,7.24419251078594,2.94373246416599,PASS
high_D,186,0.0001,0.05,9.99457337458509e-05,0.0502960436750517,0.0542662541491365,0.592087350103451,1,1,14.070151978768,70.7528580719057,11.055664299367,2.4871559326448,PASS
high_D,187,0.0001,0.05,0.000100678994328447,0.0491431899489905,0.678994328447157,1.71362010201906,1,1,13.5622883852256,68.1301961164725,11.3720492374018,1.86705011603889,PASS
high_D,188,0.0001,0.05,0.000100208883052274,0.0498119447010492,0.208883052273904,0.376110597901672,1,1,13.2161444541933,69.3139771413333,9.5282382658215,3.02430932653855,PASS
high_D,189,0.0001,0.05,0.000100417025372901,0.0500873585766425,0.417025372901391,0.174717153284917,1,1,13.1934713304836,70.5231611705559,13.0247742171486,2.13004406890272,PASS
high_D,190,0.0001,0.05,9.93182109027549e-05,0.04983099345187,0.68178909724515,0.338013096259915,1,1,13.5579347871703,71.5167095945848,11.6886745239516,2.24254638283216,PASS
high_D,191,0.0001,0.05,0.000100013114428697,0.0503408859476662,0.0131144286970151,0.681771895332459,1,1,13.4633018651555,74.3401443132968,6.95845383535547,2.14784593573839,PASS
high_D,192,0.0001,0.05,0.00010009603402584,0.0499932470440907,0.096034025839743,0.0135059118185205,1,1,13.3587446487112,66.8814179839152,6.31122094736732,1.9348361711576,PASS
high_D,193,0.0001,0.05,0.000100093087997736,0.0501697317755796,0.0930879977359026,0.339463551159214,1,1,12.8066713981774,69.1711290371471,11.5049203938375,1.83198116578087,PASS
high_D,194,0.0001,0.05,0.000100135276175768,0.0503156585036735,0.13527617576845,0.631317007346963,1,1,13.8207185218092,68.9280876683441,12.8110618720924,1.66810375055897,PASS
high_D,195,0.0001,0.05,0.000100697204781639,0.0502492816927755,0.697204781639247,0.498563385551085,1,1,13.5853967351392,71.4844154217641,12.7252756481856,1.97026019406756,PASS
high_D,196,0.0001,0.05,9.9986428048477e-05,0.0501224060010821,0.0135719515230096,0.244812002164224,1,1,13.6404098719914,69.4564698065113,7.47564526976323,1.90277151875468,PASS
high_D,197,0.0001,0.05,0.000100136874467835,0.0509548811605488,0.13687446783457,1.90976232109753,1,1,13.1453698999912,67.5136230959931,15.6654192599493,2.63202377864068,PASS
high_D,198,0.0001,0.05,9.9926874371564e-05,0.0496587050904268,0.0731256284360098,0.68258981914647,1,1,13.202653685237,71.1506199132647,7.84979907818882,2.38660645347654,PASS
high_D,199,0.0001,0.05,0.000100190612179906,0.0492176846801324,0.190612179905533,1.56463063973523,1,1,13.6113338444111,73.7827056867929,9.47190740936833,2.34174721843406,PASS
high_D,200,0.0001,0.05,0.000100098156070755,0.0501490528455005,0.0981560707553165,0.298105691000985,1,1,13.1994599614206,72.3508507400063,11.0659237427775,2.74288337040434,PASS
C_0p8,1,8e-05,0.05,8.04119860336175e-05,0.0493060049567816,0.514982542021877,1.38799008643672,1,1,12.9748754725548,70.3747743827444,13.7790232952229,2.33168778783126,PASS
C_0p8,2,8e-05,0.05,8.01440653606511e-05,0.0500671092725463,0.180081700813925,0.134218545092546,1,1,12.9803737922216,67.8065013206087,13.5386867629188,1.74835490995421,PASS
C_0p8,3,8e-05,0.05,7.98914061534949e-05,0.0505327258749622,0.135742308131424,1.06545174992435,1,1,13.1153314448869,69.7050561424432,8.67456679984517,2.11203873502522,PASS
C_0p8,4,8e-05,0.05,8.01457078393418e-05,0.0496868921010326,0.182134799177191,0.626215797934718,1,1,12.978338001121,65.4705281501133,14.5931156141045,2.29722168363778,PASS
C_0p8,5,8e-05,0.05,8.00774544358274e-05,0.0496825695219401,0.0968180447842766,0.634860956119754,1,1,14.1074767470201,69.3979081285959,10.0948186804318,2.1617329808744,PASS
C_0p8,6,8e-05,0.05,8.00453727103976e-05,0.0505669553888516,0.0567158879970293,1.13391077770318,1,1,12.9012565021303,67.9928339851329,18.342935719728,2.03306522047324,PASS
C_0p8,7,8e-05,0.05,7.9951737227684e-05,0.0499188114755184,0.0603284653950362,0.162377048963228,1,1,13.1565136366798,70.5921282501226,5.72524986684927,1.5554890906079,PASS
C_0p8,8,8e-05,0.05,8.09370789925047e-05,0.0500673711468386,1.17134874063087,0.134742293677284,0,1,13.3434691807564,67.9468552186913,7.80774508857817,1.79990594285048,PASS
C_0p8,9,8e-05,0.05,8.00591209111623e-05,0.0499602251801504,0.0739011389528942,0.079549639699264,1,1,12.6011176984416,69.2641288789046,12.9088831565967,2.21238626457806,PASS
C_0p8,10,8e-05,0.05,8.03015936917365e-05,0.0502121143901709,0.376992114670661,0.424228780341762,1,1,13.5166894750286,74.0897844881981,9.06926600462267,2.31693556194563,PASS
C_0p8,11,8e-05,0.05,8.0303009559644e-05,0.049927976701369,0.378761949555048,0.144046597262082,1,1,14.171334913869,69.414029240562,6.05405390147544,1.17884348290515,PASS
C_0p8,12,8e-05,0.05,8.02249871957104e-05,0.0494393105610442,0.281233994637993,1.12137887791162,1,1,13.319230813746,68.4874474698952,9.38461470471169,2.28076717306818,PASS
C_0p8,13,8e-05,0.05,7.98950862628593e-05,0.050057443264322,0.131142171425829,0.11488652864397,1,1,13.8913409860829,68.8786460943791,9.42206753779831,1.55623780937731,PASS
C_0p8,14,8e-05,0.05,7.98156887774098e-05,0.0501424960131073,0.230389028237738,0.284992026214612,1,1,13.8269771904746,70.1085324858766,13.4496010188436,1.61886757465856,PASS
C_0p8,15,8e-05,0.05,8.01519785316362e-05,0.0489695372211066,0.189973164545257,2.06092555778678,1,1,13.195245310351,69.6986147685828,7.27293250993355,2.77190720462717,PASS
C_0p8,16,8e-05,0.05,7.98553586788096e-05,0.0506441231233154,0.180801651488066,1.28824624663069,1,1,12.8728561904782,69.7046584048669,18.1511499506847,1.8487038925439,PASS
C_0p8,17,8e-05,0.05,7.95142309198494e-05,0.0503966124926599,0.607211350188289,0.793224985319724,1,1,13.1294727491771,70.8723416018505,7.83287455570071,2.45770469142604,PASS
C_0p8,18,8e-05,0.05,8.00619568817986e-05,0.0498161032230556,0.0774461022482095,0.367793553888801,1,1,14.0497919701974,70.2751696573883,7.80877453742861,1.75583388694246,PASS
C_0p8,19,8e-05,0.05,7.98014528604044e-05,0.050090444720777,0.248183924494458,0.180889441553991,1,1,13.9534736983038,67.4372514520841,9.37874856781847,2.05452873970273,PASS
C_0p8,20,8e-05,0.05,7.95987917336876e-05,0.0501932496840039,0.501510332890514,0.386499368007762,1,1,13.2949819595825,69.7924145537521,6.01504714222448,1.38559974887953,PASS
C_0p8,21,8e-05,0.05,7.97212513015265e-05,0.0503340871350649,0.348435873091839,0.668174270129718,1,1,13.8992922791215,69.2434266666771,13.5888939054271,1.99617238509698,PASS
C_0p8,22,8e-05,0.05,8.05081483956302e-05,0.0503893700813392,0.63518549453779,0.778740162678454,1,1,13.2594616698806,72.1717561895811,12.6585275244055,2.03199156385907,PASS
C_0p8,23,8e-05,0.05,7.95021863292282e-05,0.0499918452540103,0.622267088464814,0.0163094919793383,1,1,13.9570532006729,68.5638739262704,10.4080289037163,2.20527840319081,PASS
C_0p8,24,8e-05,0.05,8.05999953397032e-05,0.0504759076164691,0.74999417462901,0.951815232938164,1,1,12.7397855040192,69.6997293209413,12.9351578030129,1.72002685907991,PASS
C_0p8,25,8e-05,0.05,8.00719735402677e-05,0.0508932336470682,0.0899669253346358,1.78646729413634,1,1,13.7376461124398,68.9460476248093,7.54745720276284,2.95106951962849,PASS
C_0p8,26,8e-05,0.05,7.9832346618869e-05,0.0496574699994526,0.209566726413808,0.685060001094889,1,1,13.1571417639081,72.5367002229012,13.7018027478696,2.00447928267781,PASS
C_0p8,27,8e-05,0.05,8.0116887281446e-05,0.0501168154446834,0.146109101807448,0.233630889366829,1,1,13.3921684874011,69.154812927804,11.2138811583911,2.70316332095431,PASS
C_0p8,28,8e-05,0.05,8.0377593559832e-05,0.0495623568010349,0.471991949789943,0.875286397930247,1,1,13.4997870012535,70.8351465037519,9.44621697321182,2.71656162020504,PASS
C_0p8,29,8e-05,0.05,8.03031210306249e-05,0.0497473875271041,0.378901288281135,0.505224945791832,1,1,13.3788173055442,68.4494541104826,12.680199562511,2.835053513499,PASS
C_0p8,30,8e-05,0.05,7.96860315088964e-05,0.0501899789306066,0.392460613879509,0.37995786121317,1,1,13.7696014787517,68.8716991474841,15.2069940973276,2.65990335665171,PASS
C_0p8,31,8e-05,0.05,8.0607847352094e-05,0.0501040406453746,0.759809190117514,0.20808129074916,1,1,13.3166715671198,69.7876977509625,7.09857777104784,1.86083477038538,PASS
C_0p8,32,8e-05,0.05,7.97951348282347e-05,0.049490500749749,0.256081464706606,1.01899850050197,1,1,13.4572027759259,70.0494699887934,16.4496774624146,2.69642504837926,PASS
C_0p8,33,8e-05,0.05,7.98558159174471e-05,0.0497427502779588,0.180230103191094,0.514499444082397,1,1,13.6927850939866,66.6544614524304,11.9120169354119,1.68949743456313,PASS
C_0p8,34,8e-05,0.05,8.03955319817211e-05,0.0495935305830445,0.494414977151372,0.81293883391105,1,1,13.2167666048798,69.7738336049934,7.56428512038256,2.28881226826219,PASS
C_0p8,35,8e-05,0.05,8.0844547425522e-05,0.0491468721608643,1.05568428190254,1.70625567827132,0,1,13.6691939310353,70.6115995683963,5.10980798259883,1.71411357937984,PASS
C_0p8,36,8e-05,0.05,7.91268226886563e-05,0.0499933765255715,1.09147163917962,0.0132469488569181,0,1,13.8922051644875,71.5108297320522,8.76058045721491,2.50216592992376,PASS
C_0p8,37,8e-05,0.05,7.99642519603714e-05,0.0505709354706168,0.0446850495358102,1.14187094123357,1,1,13.5550210250442,67.881794484408,8.99976427417134,1.78370797716561,PASS
C_0p8,38,8e-05,0.05,7.98031851527435e-05,0.0500722649528048,0.246018559070632,0.14452990560955,1,1,13.6322557470149,74.5747661483441,22.1140793972446,1.74148174068259,PASS
C_0p8,39,8e-05,0.05,8.01747291770585e-05,0.0505742759946286,0.218411471323055,1.14855198925728,1,1,14.0083094724488,70.7334967202525,8.42192960386298,1.92986661509354,PASS
C_0p8,40,8e-05,0.05,8.01485836111848e-05,0.0496248871342094,0.185729513981012,0.750225731581261,1,1,13.284349412858,71.4250833595445,4.10928102268444,2.29535521492659,PASS
C_0p8,41,8e-05,0.05,8.0814681196759e-05,0.0501382941125919,1.01835149594874,0.27658822518388,0,1,13.4811015151765,67.4918246851857,11.7392076866897,1.24444535785819,PASS
C_0p8,42,8e-05,0.05,7.97156934783708e-05,0.0505548510971805,0.355383152036505,1.10970219436109,1,1,13.7774642595117,69.3158461986008,12.6240171225968,1.92713378176284,PASS
C_0p8,43,8e-05,0.05,8.06787545146501e-05,0.0498225626925839,0.848443143312619,0.35487461483226,1,1,13.1540576078448,71.6803459276218,16.7657542864132,2.82319579218022,PASS
C_0p8,44,8e-05,0.05,7.98561438894141e-05,0.0503884311071561,0.179820138232402,0.776862214312155,1,1,13.7131109713683,71.8744001206663,4.596054025831,2.18837249658585,PASS
C_0p8,45,8e-05,0.05,7.9745489444936e-05,0.0502520485550949,0.318138193830043,0.504097110189769,1,1,13.529493463803,69.9826377799294,13.5908970996915,1.66602304950068,PASS
C_0p8,46,8e-05,0.05,8.02137487269919e-05,0.0497285909964775,0.267185908739821,0.542818007045046,1,1,13.3009470823897,69.5430668915568,6.76137529107449,2.05151510513083,PASS
C_0p8,47,8e-05,0.05,7.99566872904797e-05,0.0498865807178005,0.0541408869004328,0.226838564398979,1,1,13.6295001335811,67.6648431328414,4.58382779272212,1.96739890002313,PASS
C_0p8,48,8e-05,0.05,7.98129923209393e-05,0.0499538551185557,0.233759598825916,0.0922897628886643,1,1,13.9040694990166,72.1087965635045,8.56310604896976,2.11590959202379,PASS
C_0p8,49,8e-05,0.05,8.01359627768602e-05,0.0497362444423078,0.169953471075217,0.527511115384488,1,1,13.4846227113913,69.8898127034245,8.17951688999315,2.86413003437149,PASS
C_0p8,50,8e-05,0.05,8.02368010793246e-05,0.0493883066212476,0.296001349155761,1.22338675750482,1,1,13.9723851580985,73.5174612806399,10.9034514466267,1.56367308996655,PASS
C_0p8,51,8e-05,0.05,7.99580410300121e-05,0.0506469487686539,0.0524487124849088,1.29389753730777,1,1,13.5747984221944,68.2019531522116,13.2178043795328,1.51814056073181,PASS
C_0p8,52,8e-05,0.05,8.00960942931759e-05,0.0502906338417102,0.120117866469852,0.581267683420372,1,1,13.3446197611577,68.6895961767896,11.1243353668521,1.75254361650233,PASS
C_0p8,53,8e-05,0.05,8.04735960294869e-05,0.050038248096023,0.591995036858618,0.0764961920459578,1,1,13.2051213874342,70.2057033495622,11.0407492853324,2.62453476826541,PASS
C_0p8,54,8e-05,0.05,7.92291375037064e-05,0.0508280459436352,0.963578120367006,1.65609188727041,0,1,13.207230779428,68.6369659897079,5.3546331363494,1.79766427239011,PASS
C_0p8,55,8e-05,0.05,7.97768030517343e-05,0.0502431902494529,0.278996185332185,0.486380498905731,1,1,13.4984920113784,66.7184117980922,9.08636637294945,2.01594833313807,PASS
C_0p8,56,8e-05,0.05,8.01504744807885e-05,0.0499913569911865,0.188093100985606,0.0172860176270856,1,1,13.5772950472693,70.4584793191257,9.47303622183183,2.17251079500079,PASS
C_0p8,57,8e-05,0.05,7.98268108089102e-05,0.0503243764636664,0.216486488862211,0.648752927332755,1,1,13.5246213645441,67.7607237869303,14.5704199785262,1.85082296084811,PASS
C_0p8,58,8e-05,0.05,8.00148411675137e-05,0.0494558651918939,0.0185514593921402,1.08826961621226,1,1,13.2443265525376,69.9435574417415,4.91120009279414,2.75200648608558,PASS
