method,mode,case_id,source_model,trajectory_type,trajectory_duration_s,health_report_period_s,noise_profile,skew_ns,C_true,ESR_true,C_est,ESR_est,C_error,ESR_error,accepted_C_updates,accepted_R_updates,compute_count,failure_flag,notes
M1 TS-D-RLS,Native,PV1-024,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,5mV_2mA,100,8e-05,0.075,8.03441570120607e-05,0.0754834409965935,0.430196265075877,0.644587995457946,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-024,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,F28379D_device_realistic,0,8e-05,0.075,7.97898897179006e-05,0.0751613929760087,0.262637852624192,0.215190634678297,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-024,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,F28379D_device_realistic,20,8e-05,0.075,7.98743924670322e-05,0.0748934696604328,0.157009416209708,0.142040452756254,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-024,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,F28379D_device_realistic,50,8e-05,0.075,7.99256655992722e-05,0.075058919303698,0.0929180009097141,0.0785590715973061,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-024,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,F28379D_device_realistic,100,8e-05,0.075,8.02012336893776e-05,0.0752854316633916,0.251542111722025,0.380575551188844,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-024,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,nominal,0,8e-05,0.075,8.00504727678279e-05,0.0750074977108687,0.0630909597848284,0.00999694782493066,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-024,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,nominal,20,8e-05,0.075,7.99390195478921e-05,0.0750017406981821,0.0762255651348354,0.00232093090946073,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-024,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,nominal,50,8e-05,0.075,7.99087760912911e-05,0.0751367344307218,0.114029885886069,0.182312574295729,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-024,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,nominal,100,8e-05,0.075,7.99561420793279e-05,0.0753075330527288,0.0548224008401932,0.410044070305049,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-025,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,10mV_5mA,0,9e-05,0.05,8.8837526882525e-05,0.0504515173410114,1.29163679719446,0.903034682022819,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-025,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,10mV_5mA,20,9e-05,0.05,9.12955115384399e-05,0.0492965316793341,1.4394572649332,1.40693664133189,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-025,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,10mV_5mA,50,9e-05,0.05,8.86314247395056e-05,0.0503910734145363,1.52063917832712,0.782146829072494,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-025,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,10mV_5mA,100,9e-05,0.05,8.89346471855378e-05,0.0501555402648734,1.18372534940243,0.311080529746777,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-025,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,5mV_2mA,0,9e-05,0.05,8.94277625722778e-05,0.049692611464114,0.635819364135726,0.614777071772066,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-025,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,5mV_2mA,20,9e-05,0.05,8.94737170070141e-05,0.0502142757577395,0.58475888109546,0.428551515479048,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-025,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,5mV_2mA,50,9e-05,0.05,8.97574785633583e-05,0.0502913809038676,0.269468262935268,0.582761807735133,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-025,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,5mV_2mA,100,9e-05,0.05,8.95376458754328e-05,0.0499167062939194,0.513726805074688,0.166587412161101,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-025,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,F28379D_device_realistic,0,9e-05,0.05,9.06028058017881e-05,0.0500601890645994,0.669784224209002,0.120378129198806,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-025,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,F28379D_device_realistic,20,9e-05,0.05,9.00267993039448e-05,0.0501407931597838,0.0297770043831358,0.281586319567562,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-025,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,F28379D_device_realistic,50,9e-05,0.05,8.9775039105034e-05,0.0502673797946545,0.249956549962205,0.534759589308975,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-025,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,F28379D_device_realistic,100,9e-05,0.05,8.98941924241318e-05,0.0502715901602173,0.117563973186852,0.543180320434589,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-025,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,nominal,0,9e-05,0.05,8.98354694190203e-05,0.0498221908275441,0.182811756644097,0.35561834491189,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-025,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,nominal,20,9e-05,0.05,8.98083800901849e-05,0.0500357790905007,0.212911010905681,0.071558181001441,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-025,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,nominal,50,9e-05,0.05,9.01546233364971e-05,0.0501543729101426,0.171803707218987,0.308745820285128,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-025,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,nominal,100,9e-05,0.05,9.00559669727915e-05,0.0503441019626362,0.0621855253239101,0.688203925272379,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-026,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,10mV_5mA,0,8e-05,0.1,7.88251225490491e-05,0.0999045536706285,1.46859681368866,0.0954463293714958,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-026,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,10mV_5mA,20,8e-05,0.1,7.98391167154388e-05,0.100029255945859,0.201104105701455,0.0292559458593855,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-026,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,10mV_5mA,50,8e-05,0.1,7.946430167945e-05,0.100123875798567,0.669622900687472,0.123875798567075,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-026,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,10mV_5mA,100,8e-05,0.1,8.01919777776277e-05,0.0999183015591983,0.239972222034579,0.0816984408016919,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-026,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,5mV_2mA,0,8e-05,0.1,8.01118164403651e-05,0.100080356794583,0.139770550456331,0.0803567945834915,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-026,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,5mV_2mA,20,8e-05,0.1,8.03287347998584e-05,0.0999882468772374,0.410918499822954,0.0117531227626255,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-026,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,5mV_2mA,50,8e-05,0.1,8.01997596181056e-05,0.100049187953418,0.249699522631941,0.0491879534181727,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-026,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,5mV_2mA,100,8e-05,0.1,8.00763451611661e-05,0.100011677239488,0.0954314514575838,0.0116772394884501,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-026,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,F28379D_device_realistic,0,8e-05,0.1,7.99871117855897e-05,0.100010380403709,0.0161102680129144,0.0103804037094868,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-026,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,F28379D_device_realistic,20,8e-05,0.1,8.01271992054738e-05,0.100012957317734,0.158999006842198,0.0129573177335862,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-026,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,F28379D_device_realistic,50,8e-05,0.1,8.00140340240744e-05,0.0999905780262323,0.0175425300929621,0.00942197376765375,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-026,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,F28379D_device_realistic,100,8e-05,0.1,8.00252104561984e-05,0.100071202244093,0.0315130702479349,0.0712022440926718,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-026,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,nominal,0,8e-05,0.1,8.00289142271369e-05,0.0999969990313256,0.0361427839210782,0.00300096867436039,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-026,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,nominal,20,8e-05,0.1,8.00235891247612e-05,0.10001535805188,0.0294864059514399,0.0153580518798435,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-026,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,nominal,50,8e-05,0.1,7.99347497359343e-05,0.100032600565323,0.0815628300821269,0.0326005653230377,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-026,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,nominal,100,8e-05,0.1,7.99959207321653e-05,0.100081035805409,0.00509908479336962,0.0810358054089244,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-027,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,10mV_5mA,0,9e-05,0.075,8.85455188695647e-05,0.0747885201061969,1.61609014492806,0.281973191737528,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-027,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,10mV_5mA,20,9e-05,0.075,9.03699988440442e-05,0.0751271151800339,0.411109826715728,0.169486906711791,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-027,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,10mV_5mA,50,9e-05,0.075,9.01208902730497e-05,0.0750540229633559,0.134322525610808,0.07203061780785,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-027,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,10mV_5mA,100,9e-05,0.075,8.95772869983838e-05,0.0751638101087316,0.46968111290685,0.218413478308799,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-027,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,5mV_2mA,0,9e-05,0.075,9.03856606042213e-05,0.0749580273035957,0.428511782468122,0.0559635952056881,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-027,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,5mV_2mA,20,9e-05,0.075,9.03594477931028e-05,0.0748467088461568,0.399386436780924,0.204388205124284,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-027,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,5mV_2mA,50,9e-05,0.075,8.988260063716e-05,0.0751896095908756,0.130443736488917,0.252812787834111,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-027,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,5mV_2mA,100,9e-05,0.075,8.97340213309038e-05,0.0751058880916114,0.29553185455139,0.141184122148497,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-027,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,F28379D_device_realistic,0,9e-05,0.075,9.00697074930765e-05,0.075000904382376,0.0774527700849958,0.00120584316802841,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-027,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,F28379D_device_realistic,20,9e-05,0.075,9.00892066841492e-05,0.0750773278466157,0.0991185379435766,0.103103795487636,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-027,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,F28379D_device_realistic,50,9e-05,0.075,9.0058676551e-05,0.0750695197829303,0.0651961677778035,0.0926930439070883,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-027,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,F28379D_device_realistic,100,9e-05,0.075,8.98837683828783e-05,0.0751891044679482,0.129146241246314,0.252139290597575,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-027,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,nominal,0,9e-05,0.075,8.99370704974083e-05,0.07499616984476,0.06992166954638,0.00510687365329332,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-027,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,nominal,20,9e-05,0.075,8.99796033508698e-05,0.0750436179975304,0.022662943477969,0.0581573300405314,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-027,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,nominal,50,9e-05,0.075,9.00166064856559e-05,0.0750821872055179,0.0184516507287791,0.109582940690478,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-027,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,nominal,100,9e-05,0.075,8.99618211256117e-05,0.0751200254406477,0.0424209715425117,0.160033920863545,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-028,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,10mV_5mA,0,0.0001,0.05,9.8712720652709e-05,0.0499776354253651,1.28727934729096,0.044729149269862,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-028,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,10mV_5mA,20,0.0001,0.05,0.000102431054869728,0.0499893053373865,2.43105486972808,0.0213893252270947,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-028,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,10mV_5mA,50,0.0001,0.05,9.99941946852046e-05,0.0496272207401454,0.00580531479541513,0.745558519709144,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-028,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,10mV_5mA,100,0.0001,0.05,0.000100904399829159,0.0502894946466474,0.904399829158531,0.578989293294851,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-028,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,5mV_2mA,0,0.0001,0.05,0.000100101524536854,0.0500921812482727,0.101524536853614,0.184362496545298,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-028,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,5mV_2mA,20,0.0001,0.05,9.99122285610958e-05,0.0499063821974001,0.0877714389041939,0.187235605199843,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-028,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,5mV_2mA,50,0.0001,0.05,0.000100021664481849,0.0500111705456105,0.0216644818489931,0.0223410912210564,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-028,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,5mV_2mA,100,0.0001,0.05,0.000100236291928042,0.0503481445389365,0.236291928041554,0.696289077873025,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-028,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,F28379D_device_realistic,0,0.0001,0.05,9.99952745418577e-05,0.0500325077145449,0.0047254581423406,0.0650154290897209,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-028,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,F28379D_device_realistic,20,0.0001,0.05,0.000100023629144259,0.0499729168995452,0.0236291442590186,0.0541662009096333,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-028,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,F28379D_device_realistic,50,0.0001,0.05,0.000100089708844312,0.0501044528964025,0.0897088443121197,0.20890579280497,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-028,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,F28379D_device_realistic,100,0.0001,0.05,9.99353128796688e-05,0.0501870235322987,0.0646871203311972,0.37404706459736,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-028,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,nominal,0,0.0001,0.05,0.000100070099313632,0.0500181262093172,0.0700993136323769,0.0362524186344748,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-028,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,nominal,20,0.0001,0.05,0.00010005068535991,0.0499968936969919,0.0506853599096191,0.0062126060161205,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-028,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,nominal,50,0.0001,0.05,9.99359619731662e-05,0.0501354087250099,0.064038026833757,0.270817450019889,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-028,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,nominal,100,0.0001,0.05,0.000100006173970359,0.0502306814651572,0.00617397035884704,0.461362930314446,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-029,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,10mV_5mA,0,8e-05,0.05,8.11516143342626e-05,0.0498857540143373,1.43951791782826,0.228491971325306,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-029,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,10mV_5mA,20,8e-05,0.05,8.08083473931774e-05,0.0501206810641056,1.01043424147178,0.24136212821122,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-029,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,10mV_5mA,50,8e-05,0.05,8.00698447694236e-05,0.0502962750718054,0.0873059617794381,0.592550143610726,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-029,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,10mV_5mA,100,8e-05,0.05,8.01565348218818e-05,0.0498961184746631,0.195668527352177,0.207763050673759,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-029,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,5mV_2mA,0,8e-05,0.05,7.99849378161962e-05,0.0498183081560822,0.0188277297548112,0.363383687835561,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-029,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,5mV_2mA,20,8e-05,0.05,8.03011793468756e-05,0.0500756445284935,0.3764741835945,0.151289056986981,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-029,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,5mV_2mA,50,8e-05,0.05,8.00088653693217e-05,0.0499901627165734,0.0110817116521611,0.0196745668532117,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-029,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,5mV_2mA,100,8e-05,0.05,7.96693794614826e-05,0.050283714280023,0.413275673146785,0.567428560045924,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-029,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,F28379D_device_realistic,0,8e-05,0.05,7.97963477129272e-05,0.0499667292261865,0.254565358840964,0.0665415476269637,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-029,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,F28379D_device_realistic,20,8e-05,0.05,7.96651361193244e-05,0.0499776739701874,0.418579850844503,0.0446520596251943,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-029,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,F28379D_device_realistic,50,8e-05,0.05,7.97030201674399e-05,0.0501624326799391,0.37122479070012,0.324865359878102,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-029,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,F28379D_device_realistic,100,8e-05,0.05,8.00088912546793e-05,0.0503485171998667,0.0111140683490829,0.697034399733298,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-029,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,nominal,0,8e-05,0.05,8.00965960782737e-05,0.0500375276790864,0.120745097842123,0.0750553581727376,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-029,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,nominal,20,8e-05,0.05,7.99602588453892e-05,0.0500931376643905,0.0496764432634689,0.18627532878106,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-029,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,nominal,50,8e-05,0.05,8.00154388561286e-05,0.0501408793695541,0.0192985701606974,0.281758739108273,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-029,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,nominal,100,8e-05,0.05,8.00315971285917e-05,0.0503150807763437,0.0394964107396367,0.630161552687425,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-030,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,10mV_5mA,0,9e-05,0.1,8.94043004140817e-05,0.0996993461234903,0.661888428798163,0.300653876509693,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-030,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,10mV_5mA,20,9e-05,0.1,9.0724036990777e-05,0.100139290476045,0.804485545307787,0.139290476045328,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-030,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,10mV_5mA,50,9e-05,0.1,9.00295907326796e-05,0.100249504702683,0.0328785918661811,0.249504702682768,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-030,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,10mV_5mA,100,9e-05,0.1,8.87893729612617e-05,0.100040571111913,1.34514115415371,0.0405711119125352,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-030,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,5mV_2mA,0,9e-05,0.1,9.01917135253649e-05,0.100110994531385,0.213015028183272,0.110994531384989,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
M1 TS-D-RLS,Native,PV1-030,FROZEN_PV11_MODEL_B_ANCHOR,static,0.02048,2e-05,5mV_2mA,20,9e-05,0.1,8.98357873292845e-05,0.100121482480218,0.18245852301727,0.12148248021806,512,512,1024,0,"Frozen v1.1 O1 blind row; identical case/seed."
