run_id,noise_target,SNR_dB,seed,method,C_est_F,C_MAPE_percent,ESR_est_Ohm,ESR_MAPE_percent,failed
47,vT,40,7,TS_LTVKF,9.36586690750613e-05,6.34133092493868,0.049590514052836,0.818971894328069,0
48,vT,40,8,RLS,8.47882492101862e-05,15.2117507898138,0.0627528665680115,25.5057331360231,1
48,vT,40,8,TS_LTVKF,9.41733418488159e-05,5.82665815118413,0.0516004532163999,3.20090643279971,0
49,vT,40,9,RLS,9.64688711459346e-05,3.53112885406538,0.0549516572517903,9.9033145035806,0
49,vT,40,9,TS_LTVKF,9.53010437448658e-05,4.6989562551342,0.0485120887536474,2.97582249270512,0
50,vT,40,10,RLS,7.61618137168975e-05,23.8381862831025,0.0682684198447051,36.5368396894102,1
50,vT,40,10,TS_LTVKF,9.48140709015377e-05,5.18592909846234,0.0502256522714091,0.451304542818232,0
51,vT,40,11,RLS,0.000113089264385858,13.0892643858584,0.0692951442553659,38.5902885107317,1
51,vT,40,11,TS_LTVKF,9.67995383726261e-05,3.20046162737392,0.0472599093516573,5.48018129668542,0
52,vT,40,12,RLS,7.92444711695962e-05,20.7555288304038,0.0155761022721132,68.8477954557735,1
52,vT,40,12,TS_LTVKF,9.39266736257399e-05,6.07332637426009,0.0495971450052569,0.805709989486192,0
53,vT,40,13,RLS,8.98499399334395e-05,10.1500600665606,0.0336473820436932,32.7052359126136,1
53,vT,40,13,TS_LTVKF,9.4757551250387e-05,5.24244874961303,0.0535011140155646,7.00222803112915,0
54,vT,40,14,RLS,0.000137365783213558,37.3657832135578,0.0448026351060757,10.3947297878487,1
54,vT,40,14,TS_LTVKF,9.45266600125399e-05,5.4733399874601,0.0484424831595278,3.11503368094439,0
55,vT,40,15,RLS,0.000121635307049714,21.6353070497139,0.05850349142698,17.0069828539599,1
55,vT,40,15,TS_LTVKF,9.46531462661524e-05,5.34685373384766,0.0492498702712555,1.50025945748905,0
56,vT,40,16,RLS,7.20857311581865e-05,27.9142688418135,0.0823973973042907,64.7947946085814,1
56,vT,40,16,TS_LTVKF,9.20881812218053e-05,7.9118187781947,0.0496441028844159,0.71179423116815,0
57,vT,40,17,RLS,0.00010454534471067,4.54534471066963,0.0438069042588044,12.3861914823913,0
57,vT,40,17,TS_LTVKF,9.73987436445824e-05,2.60125635541761,0.0487528210364177,2.49435792716456,0
58,vT,40,18,RLS,8.86636828473083e-05,11.3363171526918,0.0299153669054126,40.1692661891749,1
58,vT,40,18,TS_LTVKF,9.49934729761581e-05,5.00652702384189,0.0510320548629084,2.06410972581681,0
59,vT,40,19,RLS,9.01938206698472e-05,9.80617933015283,0.0469430122554644,6.1139754890713,0
59,vT,40,19,TS_LTVKF,9.66355787615537e-05,3.36442123844632,0.0493104428081836,1.37911438363271,0
60,vT,40,20,RLS,9.8623008721696e-05,1.37699127830401,0.0384476486893843,23.1047026212313,1
60,vT,40,20,TS_LTVKF,9.53348224641111e-05,4.66517753588888,0.0499140400997817,0.171919800436626,0
61,vT,50,1,RLS,9.00052525204815e-05,9.99474747951855,0.0467775565024385,6.44488699512299,0
61,vT,50,1,TS_LTVKF,9.83731409844386e-05,1.62685901556144,0.0501256746148616,0.251349229723274,0
62,vT,50,2,RLS,0.000104553473049024,4.55347304902389,0.0404609681374209,19.0780637251583,0
62,vT,50,2,TS_LTVKF,9.86316787132024e-05,1.36832128679761,0.0493071916799608,1.38561664007841,0
63,vT,50,3,RLS,8.89165104746409e-05,11.0834895253591,0.0469009289659096,6.19814206818087,1
63,vT,50,3,TS_LTVKF,9.97664600959346e-05,0.233539904065383,0.0486785912881192,2.6428174237616,0
64,vT,50,4,RLS,9.12331631019785e-05,8.76683689802151,0.0500964168608811,0.192833721762087,0
64,vT,50,4,TS_LTVKF,9.93403427896905e-05,0.659657210309483,0.0502520754747813,0.504150949562687,0
65,vT,50,5,RLS,9.1810880033004e-05,8.18911996699598,0.0560757600246301,12.1515200492602,0
65,vT,50,5,TS_LTVKF,9.96237379145568e-05,0.376262085443158,0.0501097025858776,0.219405171755116,0
66,vT,50,6,RLS,0.000100102529679166,0.102529679166419,0.0529275053975304,5.85501079506086,0
66,vT,50,6,TS_LTVKF,9.92166106798362e-05,0.783389320163819,0.0506220301504288,1.2440603008576,0
67,vT,50,7,RLS,9.2412214484809e-05,7.58778551519106,0.0515320091895211,3.06401837904227,0
67,vT,50,7,TS_LTVKF,9.80225035745393e-05,1.97749642546069,0.0493288687030727,1.34226259385464,0
68,vT,50,8,RLS,9.51525912971762e-05,4.84740870282381,0.0535909371649752,7.18187432995037,0
68,vT,50,8,TS_LTVKF,9.83162938168852e-05,1.68370618311479,0.0505625008123684,1.12500162473681,0
69,vT,50,9,RLS,0.000101074239953606,1.07423995360638,0.0511253425440226,2.25068508804513,0
69,vT,50,9,TS_LTVKF,9.89020187394928e-05,1.09798126050721,0.0490152698361554,1.96946032768927,0
70,vT,50,10,RLS,9.23356512578557e-05,7.66434874214431,0.0553584898449565,10.716979689913,0
70,vT,50,10,TS_LTVKF,9.85031511787251e-05,1.49684882127493,0.0505387984572837,1.0775969145673,0
71,vT,50,11,RLS,0.000102739107169981,2.73910716998114,0.0555737971438091,11.1475942876182,0
71,vT,50,11,TS_LTVKF,9.92601449925178e-05,0.739855007482204,0.048551315520026,2.89736895994804,0
72,vT,50,12,RLS,9.26758016575974e-05,7.32419834240259,0.0386362458962632,22.7275082074736,1
72,vT,50,12,TS_LTVKF,9.81237161953471e-05,1.87628380465289,0.0491199918857777,1.76001622844469,0
