case_id,algorithm,noise_profile,skew_ns,seed,C_true_F,ESR_true_ohm,C_est_F,ESR_est_ohm,C_error_percent,ESR_error_percent,C_bias_percent,ESR_bias_percent,C_variance,ESR_variance,convergence_cycles,projection_saturation,failure_flag,failure_reason,mu_C,mu_R
PV1-024,B1 RLS,10mV_5mA,0,23024,8e-05,0.075,7.99429225695162e-05,0.0764529336397091,0.0713467881047089,1.93724485294546,-0.0713467881047089,1.93724485294546,8.40936400371654e-09,0.0339319966388616,187,0,0,,7232.87652065344,2163378.68154001
PV1-024,B2 Augmented EKF,10mV_5mA,0,23024,8e-05,0.075,9.41857212004907e-05,0.0750834561638001,17.7321515006134,0.111274885066811,17.7321515006134,0.111274885066811,6.99900255922937e-10,9.36218626496158e-06,1024,0,0,,7232.87652065344,2163378.68154001
PV1-024,B3 Dual EKF,10mV_5mA,0,23024,8e-05,0.075,8.07288230662945e-05,0.0772350053681489,0.911028832868149,2.98000715753183,0.911028832868149,2.98000715753183,1.24775452741723e-12,1.56882548424754e-05,54,0,0,,7232.87652065344,2163378.68154001
PV1-024,B4 Cuk-adapted wavelet-KF,10mV_5mA,0,23024,8e-05,0.075,8.0400918132596e-05,0.0734477449625895,0.501147665745053,2.06967338321405,0.501147665745053,-2.06967338321405,1.16375192632648e-12,7.31009269380821e-06,26,0,0,,7232.87652065344,2163378.68154001
PV1-024,TS-SLTVKE,10mV_5mA,0,23024,8e-05,0.075,8.0856280096452e-05,0.0751134113947318,1.07035012056496,0.151215192975766,1.07035012056496,0.151215192975766,1.16046908508504e-12,1.65057257620598e-06,84,0,0,,7232.87652065344,2163378.68154001
PV1-024,B0 Closed-form,10mV_5mA,20,33024,8e-05,0.075,8.01719943224818e-05,0.0707573711504998,0.214992903102295,5.65683846600035,0.214992903102295,-5.65683846600035,0.100618691044746,0.000254650806261337,256,0,0,,7232.87652065344,2163378.68154001
PV1-024,B1 RLS,10mV_5mA,20,33024,8e-05,0.075,7.97215118236453e-05,0.0756895242687694,0.348110220443359,0.919365691692505,-0.348110220443359,0.919365691692505,8.31658767955536e-09,0.0339319966388616,18,0,0,,7232.87652065344,2163378.68154001
PV1-024,B2 Augmented EKF,10mV_5mA,20,33024,8e-05,0.075,8.26308110953037e-05,0.0756643859503459,3.2885138691296,0.885847933794574,3.2885138691296,0.885847933794574,6.13814119257694e-10,9.25442955767442e-06,1024,0,0,,7232.87652065344,2163378.68154001
PV1-024,B3 Dual EKF,10mV_5mA,20,33024,8e-05,0.075,8.03236255923252e-05,0.0759000827020106,0.404531990406491,1.20011026934739,0.404531990406491,1.20011026934739,1.22289137743646e-12,1.56882548424754e-05,172,0,0,,7232.87652065344,2163378.68154001
PV1-024,B4 Cuk-adapted wavelet-KF,10mV_5mA,20,33024,8e-05,0.075,7.96074221836662e-05,0.0723935716406413,0.490722270417225,3.47523781247833,-0.490722270417225,-3.47523781247833,1.11848618469177e-12,7.31009269380821e-06,38,0,0,,7232.87652065344,2163378.68154001
PV1-024,TS-SLTVKE,10mV_5mA,20,33024,8e-05,0.075,8.00348587355575e-05,0.0749608258434942,0.0435734194468701,0.0522322086744335,0.0435734194468701,-0.0522322086744335,1.11402587383983e-12,1.65057257620598e-06,51,0,0,,7232.87652065344,2163378.68154001
PV1-024,B0 Closed-form,10mV_5mA,50,43024,8e-05,0.075,7.61682985089202e-05,0.0713580995650504,4.78962686384981,4.85586724659953,-4.78962686384981,-4.85586724659953,0.0816874972366032,0.000212911853320203,256,0,0,,7232.87652065344,2163378.68154001
PV1-024,B1 RLS,10mV_5mA,50,43024,8e-05,0.075,7.95861098196589e-05,0.0745428035751086,0.517362725426425,0.609595233188579,-0.517362725426425,-0.609595233188579,8.26023064426979e-09,0.0339319966388616,276,0,0,,7232.87652065344,2163378.68154001
PV1-024,B2 Augmented EKF,10mV_5mA,50,43024,8e-05,0.075,8.54510922832583e-05,0.0746214258489435,6.8138653540729,0.504765534741954,6.8138653540729,-0.504765534741954,6.6081859635625e-10,9.41026773629198e-06,1024,0,0,,7232.87652065344,2163378.68154001
PV1-024,B3 Dual EKF,10mV_5mA,50,43024,8e-05,0.075,8.02637112686443e-05,0.0747142057927302,0.329639085805313,0.381058943026443,0.329639085805313,-0.381058943026443,1.21924678235936e-12,1.56882548424754e-05,435,0,0,,7232.87652065344,2163378.68154001
PV1-024,B4 Cuk-adapted wavelet-KF,10mV_5mA,50,43024,8e-05,0.075,7.95584511661038e-05,0.0728576560194783,0.551936042370244,2.85645864069556,-0.551936042370244,-2.85645864069556,1.11573654730887e-12,7.31009269380821e-06,50,0,0,,7232.87652065344,2163378.68154001
PV1-024,TS-SLTVKE,10mV_5mA,50,43024,8e-05,0.075,7.87330313799916e-05,0.0748393436917944,1.58371077501054,0.21420841094083,-1.58371077501054,-0.21420841094083,1.04329334872128e-12,1.65057257620598e-06,48,0,0,,7232.87652065344,2163378.68154001
PV1-024,B0 Closed-form,10mV_5mA,100,53024,8e-05,0.075,7.99864169843299e-05,0.0710568853074383,0.0169787695875897,5.25748625674897,-0.0169787695875897,-5.25748625674897,0.0990709643960589,0.000279479834354857,256,0,0,,7232.87652065344,2163378.68154001
PV1-024,B1 RLS,10mV_5mA,100,53024,8e-05,0.075,8.04487926506572e-05,0.0758630018081955,0.56099081332151,1.15066907759398,0.56099081332151,1.15066907759398,8.62424706417786e-09,0.0339319966388616,78,0,0,,7232.87652065344,2163378.68154001
PV1-024,B2 Augmented EKF,10mV_5mA,100,53024,8e-05,0.075,8.13025681308021e-05,0.0743150910784666,1.62821016350264,0.913211895377889,1.62821016350264,-0.913211895377889,6.14243306034761e-10,9.33117035290551e-06,1024,0,0,,7232.87652065344,2163378.68154001
PV1-024,B3 Dual EKF,10mV_5mA,100,53024,8e-05,0.075,8.05230398854831e-05,0.075952225709153,0.653799856853885,1.26963427887059,0.653799856853885,1.26963427887059,1.23508065064754e-12,1.56882548424754e-05,135,0,0,,7232.87652065344,2163378.68154001
PV1-024,B4 Cuk-adapted wavelet-KF,10mV_5mA,100,53024,8e-05,0.075,8.01912411898578e-05,0.0722518534295556,0.23905148732218,3.66419542725915,0.23905148732218,-3.66419542725915,1.15165957341384e-12,7.31009269380821e-06,48,0,0,,7232.87652065344,2163378.68154001
PV1-024,TS-SLTVKE,10mV_5mA,100,53024,8e-05,0.075,8.03283510993949e-05,0.075737802109106,0.410438874243633,0.983736145474645,0.410438874243633,0.983736145474645,1.13045676176931e-12,1.65057257620598e-06,158,0,0,,7232.87652065344,2163378.68154001
PV1-024,B0 Closed-form,F28379D_device_realistic,0,24024,8e-05,0.075,7.97667794882952e-05,0.0735609463617451,0.291525639630981,1.91873818433983,-0.291525639630981,-1.91873818433983,0.0054245190206412,1.25576628322106e-05,256,0,0,,149439.597534162,44691937.6797404
PV1-024,B1 RLS,F28379D_device_realistic,0,24024,8e-05,0.075,7.97825042009345e-05,0.0750185698166094,0.271869748831944,0.0247597554791275,-0.271869748831944,0.0247597554791275,8.34206792237533e-09,0.0339319966388616,14,0,0,,149439.597534162,44691937.6797404
PV1-024,B2 Augmented EKF,F28379D_device_realistic,0,24024,8e-05,0.075,7.69413087279568e-05,0.0754075281456209,3.82336409005405,0.543370860827804,-3.82336409005405,0.543370860827804,4.48181433349058e-10,5.00757292475609e-06,1024,0,0,,149439.597534162,44691937.6797404
PV1-024,B3 Dual EKF,F28379D_device_realistic,0,24024,8e-05,0.075,7.98162395995937e-05,0.0753708666866092,0.229700500507864,0.49448891547893,-0.229700500507864,0.49448891547893,6.10998172927115e-14,3.3283261129165e-06,17,0,0,,149439.597534162,44691937.6797404
PV1-024,B4 Cuk-adapted wavelet-KF,F28379D_device_realistic,0,24024,8e-05,0.075,8.00863104026572e-05,0.0736633694088938,0.107888003321521,1.78217412147495,0.107888003321521,-1.78217412147495,1.14564357656401e-12,7.31009269380821e-06,44,0,0,,149439.597534162,44691937.6797404
PV1-024,TS-SLTVKE,F28379D_device_realistic,0,24024,8e-05,0.075,7.98614697349075e-05,0.0755297832502802,0.173162831365626,0.706377667040218,-0.173162831365626,0.706377667040218,5.57415409687914e-14,3.35824771871512e-07,3,0,0,,149439.597534162,44691937.6797404
PV1-024,B0 Closed-form,F28379D_device_realistic,20,34024,8e-05,0.075,8.00190570601119e-05,0.0731769151353749,0.0238213251399246,2.43077981950015,0.0238213251399246,-2.43077981950015,0.00480113103973107,1.21621161028604e-05,256,0,0,,149439.597534162,44691937.6797404
PV1-024,B1 RLS,F28379D_device_realistic,20,34024,8e-05,0.075,7.99732938139174e-05,0.0747055860083771,0.0333827326033119,0.392551988830573,-0.0333827326033119,-0.392551988830573,8.42215054810741e-09,0.0339319966388616,16,0,0,,149439.597534162,44691937.6797404
PV1-024,B2 Augmented EKF,F28379D_device_realistic,20,34024,8e-05,0.075,8.37936483303788e-05,0.0757480109125486,4.74206041297346,0.997347883398059,4.74206041297346,0.997347883398059,3.83127018578229e-10,4.98654413185133e-06,1024,0,0,,149439.597534162,44691937.6797404
PV1-024,B3 Dual EKF,F28379D_device_realistic,20,34024,8e-05,0.075,8.00428670471869e-05,0.0745698114303359,0.0535838089835826,0.573584759552196,0.0535838089835826,-0.573584759552196,6.17967171723868e-14,3.3283261129165e-06,16,0,0,,149439.597534162,44691937.6797404
PV1-024,B4 Cuk-adapted wavelet-KF,F28379D_device_realistic,20,34024,8e-05,0.075,8.02949051700577e-05,0.0730332869856246,0.368631462572096,2.62228401916722,0.368631462572096,-2.62228401916722,1.15762617572055e-12,7.31009269380821e-06,40,0,0,,149439.597534162,44691937.6797404
PV1-024,TS-SLTVKE,F28379D_device_realistic,20,34024,8e-05,0.075,8.00625511668554e-05,0.0746251621464563,0.0781889585692183,0.499783804724892,0.0781889585692183,-0.499783804724892,5.63050664238607e-14,3.35824771871512e-07,2,0,0,,149439.597534162,44691937.6797404
PV1-024,B0 Closed-form,F28379D_device_realistic,50,44024,8e-05,0.075,7.99192858545073e-05,0.0728025415477529,0.100892681865892,2.92994460299619,-0.100892681865892,-2.92994460299619,0.0045990541239535,1.99570588639386e-05,256,0,0,,149439.597534162,44691937.6797404
PV1-024,B1 RLS,F28379D_device_realistic,50,44024,8e-05,0.075,7.99205507818907e-05,0.0747052872816325,0.099311522636653,0.392950291156713,-0.099311522636653,-0.392950291156713,8.39995461302792e-09,0.0339319966388616,18,0,0,,149439.597534162,44691937.6797404
PV1-024,B2 Augmented EKF,F28379D_device_realistic,50,44024,8e-05,0.075,8.73242908048515e-05,0.0742939799305245,9.15536350606434,0.941360092633958,9.15536350606434,-0.941360092633958,4.02220522509294e-10,4.94746936011785e-06,1024,0,0,,149439.597534162,44691937.6797404
PV1-024,B3 Dual EKF,F28379D_device_realistic,50,44024,8e-05,0.075,7.99864037363523e-05,0.0745839432215227,0.0169953295595876,0.554742371303133,-0.0169953295595876,-0.554742371303133,6.16225326599037e-14,3.3283261129165e-06,19,0,0,,149439.597534162,44691937.6797404
PV1-024,B4 Cuk-adapted wavelet-KF,F28379D_device_realistic,50,44024,8e-05,0.075,8.02054791222936e-05,0.0729641271385332,0.25684890286705,2.71449714862241,0.25684890286705,-2.71449714862241,1.15247769860857e-12,7.31009269380821e-06,44,0,0,,149439.597534162,44691937.6797404
PV1-024,TS-SLTVKE,F28379D_device_realistic,50,44024,8e-05,0.075,8.00385617258232e-05,0.0744612552361067,0.0482021572789914,0.718326351857756,0.0482021572789914,-0.718326351857756,5.62376131595177e-14,3.35825773521911e-07,12,0,0,,149439.597534162,44691937.6797404
PV1-024,B0 Closed-form,F28379D_device_realistic,100,54024,8e-05,0.075,8.01671036485783e-05,0.0736643966444863,0.208879560722892,1.78080447401833,0.208879560722892,-1.78080447401833,0.00420627467188238,4.58957182100194e-05,256,0,0,,149439.597534162,44691937.6797404
PV1-024,B1 RLS,F28379D_device_realistic,100,54024,8e-05,0.075,8.00129048755862e-05,0.0746776082566691,0.0161310944827707,0.429855657774536,0.0161310944827707,-0.429855657774536,8.43884903572886e-09,0.0339319966388616,11,0,0,,149439.597534162,44691937.6797404
PV1-024,B2 Augmented EKF,F28379D_device_realistic,100,54024,8e-05,0.075,7.61146275741106e-05,0.0750708665105059,4.85671553236178,0.0944886806745019,-4.85671553236178,0.0944886806745019,3.75723181377688e-10,4.98865433925934e-06,1024,0,0,,149439.597534162,44691937.6797404
PV1-024,B3 Dual EKF,F28379D_device_realistic,100,54024,8e-05,0.075,8.00372383184564e-05,0.0739940852629701,0.0465478980704657,1.34121964937317,0.0465478980704657,-1.34121964937317,6.17793364722015e-14,3.3283261129165e-06,14,0,0,,149439.597534162,44691937.6797404
PV1-024,B4 Cuk-adapted wavelet-KF,F28379D_device_realistic,100,54024,8e-05,0.075,8.02763868258006e-05,0.0734077596128727,0.345483532250759,2.12298718283641,0.345483532250759,-2.12298718283641,1.15655861582833e-12,7.31009269380821e-06,44,0,0,,149439.597534162,44691937.6797404
PV1-024,TS-SLTVKE,F28379D_device_realistic,100,54024,8e-05,0.075,8.01384974030198e-05,0.0753209323801471,0.173121753774773,0.427909840196065,0.173121753774773,0.427909840196065,5.65190114513452e-14,3.37353092392488e-07,12,0,0,,149439.597534162,44691937.6797404
PV1-025,B0 Closed-form,nominal,0,21025,9e-05,0.05,9.00771214785653e-05,0.048643435315985,0.0856905317392574,2.71312936802998,0.0856905317392574,-2.71312936802998,0.000910048265946149,4.70297897679e-06,256,0,0,,723287.652065345,96147622.6899804
PV1-025,B1 RLS,nominal,0,21025,9e-05,0.05,9.00429251517405e-05,0.0500544937593524,0.0476946130449607,0.108987518704792,0.0476946130449607,0.108987518704792,1.35344730966702e-08,0.0763467429067266,15,0,0,,723287.652065345,96147622.6899804
PV1-025,B2 Augmented EKF,nominal,0,21025,9e-05,0.05,8.72775282176963e-05,0.0504507029298688,3.02496864700417,0.90140585973765,-3.02496864700417,0.90140585973765,4.88346180550604e-10,6.46266118802647e-06,75,0,0,,723287.652065345,96147622.6899804
PV1-025,B3 Dual EKF,nominal,0,21025,9e-05,0.05,9.00388376878886e-05,0.0502096917452888,0.0431529865428971,0.419383490577588,0.0431529865428971,0.419383490577588,2.10579206905531e-14,2.23923190665787e-06,15,0,0,,723287.652065345,96147622.6899804
PV1-025,B4 Cuk-adapted wavelet-KF,nominal,0,21025,9e-05,0.05,8.99578828808094e-05,0.0484844516721076,0.0467967991007016,3.03109665578487,-0.0467967991007016,-3.03109665578487,1.82378350723284e-12,1.10023583243959e-05,14,0,0,,723287.652065345,96147622.6899804
PV1-025,TS-SLTVKE,nominal,0,21025,9e-05,0.05,8.98975595788991e-05,0.0494518151635756,0.113822690112091,1.09636967284883,-0.113822690112091,-1.09636967284883,2.02226591194398e-14,2.2816622208325e-07,6,0,0,,723287.652065345,96147622.6899804
PV1-025,B0 Closed-form,nominal,20,31025,9e-05,0.05,8.99358499100306e-05,0.0486854468960406,0.0712778777438251,2.62910620791887,-0.0712778777438251,-2.62910620791887,0.00109219359182615,6.32780428965721e-06,256,0,0,,723287.652065345,96147622.6899804
PV1-025,B1 RLS,nominal,20,31025,9e-05,0.05,9.00040567827823e-05,0.0499720988855512,0.00450753642473444,0.0558022288975057,0.00450753642473444,-0.0558022288975057,1.351111879685e-08,0.0763467429067266,11,0,0,,723287.652065345,96147622.6899804
PV1-025,B2 Augmented EKF,nominal,20,31025,9e-05,0.05,9.44686978874014e-05,0.0497038424584982,4.9652198748904,0.592315083003531,4.9652198748904,-0.592315083003531,4.65563904681782e-10,6.42679939244867e-06,40,0,0,,723287.652065345,96147622.6899804
PV1-025,B3 Dual EKF,nominal,20,31025,9e-05,0.05,8.99961955954653e-05,0.0497094778252563,0.00422711614971359,0.581044349487442,-0.00422711614971359,-0.581044349487442,2.10180571773013e-14,2.23923190665787e-06,11,0,0,,723287.652065345,96147622.6899804
PV1-025,B4 Cuk-adapted wavelet-KF,nominal,20,31025,9e-05,0.05,8.99021303135515e-05,0.0487581400438191,0.108744096053878,2.48371991236189,-0.108744096053878,-2.48371991236189,1.81926645451325e-12,1.10023583243959e-05,8,0,0,,723287.652065345,96147622.6899804
PV1-025,TS-SLTVKE,nominal,20,31025,9e-05,0.05,8.98289545218475e-05,0.0497049833166742,0.190050531280604,0.590033366651546,-0.190050531280604,-0.590033366651546,2.01609982984638e-14,2.2816622208325e-07,10,0,0,,723287.652065345,96147622.6899804
PV1-025,B0 Closed-form,nominal,50,41025,9e-05,0.05,9.01186684445383e-05,0.0487270519881969,0.131853827264765,2.54589602360625,0.131853827264765,-2.54589602360625,0.00104326101798146,1.34983566386423e-05,256,0,0,,723287.652065345,96147622.6899804
PV1-025,B1 RLS,nominal,50,41025,9e-05,0.05,9.00139900330672e-05,0.0501059290444624,0.0155444811857704,0.21185808892471,0.0155444811857704,0.21185808892471,1.35170843743577e-08,0.0763467429067266,11,0,0,,723287.652065345,96147622.6899804
PV1-025,B2 Augmented EKF,nominal,50,41025,9e-05,0.05,8.87117781211428e-05,0.0503541805807483,1.43135764317472,0.708361161496668,-1.43135764317472,0.708361161496668,4.76153769926874e-10,6.41694982246035e-06,63,0,0,,723287.652065345,96147622.6899804
PV1-025,B3 Dual EKF,nominal,50,41025,9e-05,0.05,8.99786567055634e-05,0.0506891148236526,0.023714771596265,1.37822964730529,-0.023714771596265,1.37822964730529,2.10016775674396e-14,2.23923190665787e-06,11,0,0,,723287.652065345,96147622.6899804
PV1-025,B4 Cuk-adapted wavelet-KF,nominal,50,41025,9e-05,0.05,8.99493162300427e-05,0.0489392196841167,0.0563152999525657,2.12156063176658,-0.0563152999525657,-2.12156063176658,1.8230888939644e-12,1.10023583243959e-05,34,0,0,,723287.652065345,96147622.6899804
PV1-025,TS-SLTVKE,nominal,50,41025,9e-05,0.05,9.00830378138217e-05,0.0499400189003216,0.0922642375796521,0.119962199356713,0.0922642375796521,-0.119962199356713,2.03900713331814e-14,2.28166232465087e-07,12,0,0,,723287.652065345,96147622.6899804
PV1-025,B0 Closed-form,nominal,100,51025,9e-05,0.05,8.99014760869721e-05,0.0491528853425743,0.109471014475424,1.69422931485146,-0.109471014475424,-1.69422931485146,0.00098048752550867,4.10860377797636e-05,256,0,0,,723287.652065345,96147622.6899804
PV1-025,B1 RLS,nominal,100,51025,9e-05,0.05,8.99842145593372e-05,0.0501447530917735,0.0175393785142283,0.289506183546923,-0.0175393785142283,0.289506183546923,1.3499208133878e-08,0.0763467429067266,11,0,0,,723287.652065345,96147622.6899804
PV1-025,B2 Augmented EKF,nominal,100,51025,9e-05,0.05,8.9931369332064e-05,0.0504573325845456,0.0762562977066735,0.914665169091194,-0.0762562977066735,0.914665169091194,4.68199025175784e-10,6.42390548787187e-06,111,0,0,,723287.652065345,96147622.6899804
PV1-025,B3 Dual EKF,nominal,100,51025,9e-05,0.05,9.00841836093882e-05,0.0502716487543296,0.0935373437646059,0.543297508659155,0.0935373437646059,0.543297508659155,2.11003740339083e-14,2.23923190665787e-06,12,0,0,,723287.652065345,96147622.6899804
PV1-025,B4 Cuk-adapted wavelet-KF,nominal,100,51025,9e-05,0.05,9.00382653302282e-05,0.0492300113446872,0.0425170335868384,1.53997731062561,0.0425170335868384,-1.53997731062561,1.83031086386762e-12,1.10023583243959e-05,36,0,0,,723287.652065345,96147622.6899804
PV1-025,TS-SLTVKE,nominal,100,51025,9e-05,0.05,9.01535599119075e-05,0.0508147581328027,0.17062212434171,1.62951626560549,0.17062212434171,1.62951626560549,2.0453996355718e-14,2.45683681346675e-07,18,0,0,,723287.652065345,96147622.6899804
PV1-025,B0 Closed-form,5mV_2mA,0,22025,9e-05,0.05,8.9800318435317e-05,0.0490121598139598,0.221868405203353,1.97568037208043,-0.221868405203353,-1.97568037208043,0.027135734360404,0.000120590045504193,256,0,0,,28931.5060826138,3846337.48538576
PV1-025,B1 RLS,5mV_2mA,0,22025,9e-05,0.05,8.98845640192322e-05,0.0500773082060639,0.12826220085317,0.154616412127842,-0.12826220085317,0.154616412127842,1.3439510086849e-08,0.0763467429067266,16,0,0,,28931.5060826138,3846337.48538576
PV1-025,B2 Augmented EKF,5mV_2mA,0,22025,9e-05,0.05,8.63035928560476e-05,0.0494381291119799,4.10711904883601,1.12374177604012,-4.10711904883601,-1.12374177604012,5.78982323462802e-10,9.62391764935905e-06,1024,0,0,,28931.5060826138,3846337.48538576
PV1-025,B3 Dual EKF,5mV_2mA,0,22025,9e-05,0.05,8.98041850125659e-05,0.0503391747368472,0.217572208260111,0.67834947369437,-0.217572208260111,0.67834947369437,4.92809202007479e-13,1.16979715514968e-05,60,0,0,,28931.5060826138,3846337.48538576
PV1-025,B4 Cuk-adapted wavelet-KF,5mV_2mA,0,22025,9e-05,0.05,8.94612873268157e-05,0.0481899399341185,0.598569636871461,3.62012013176292,-0.598569636871461,-3.62012013176292,1.78384433405406e-12,1.10023583243959e-05,98,0,0,,28931.5060826138,3846337.48538576
PV1-025,TS-SLTVKE,5mV_2mA,0,22025,9e-05,0.05,8.95293445035244e-05,0.0494122540925053,0.52295055163961,1.17549181498949,-0.52295055163961,-1.17549181498949,4.43976109131476e-13,1.17907557951174e-06,26,0,0,,28931.5060826138,3846337.48538576
PV1-025,B0 Closed-form,5mV_2mA,20,32025,9e-05,0.05,9.00697207175711e-05,0.0495083703314689,0.0774674639678307,0.983259337062226,0.0774674639678307,-0.983259337062226,0.0241707950239536,0.000135429825003217,256,0,0,,28931.5060826138,3846337.48538576
PV1-025,B1 RLS,5mV_2mA,20,32025,9e-05,0.05,8.96401851076335e-05,0.0506322167745777,0.399794324851626,1.26443354915534,-0.399794324851626,1.26443354915534,1.32939472558406e-08,0.0763467429067266,24,0,0,,28931.5060826138,3846337.48538576
PV1-025,B2 Augmented EKF,5mV_2mA,20,32025,9e-05,0.05,8.16917319572233e-05,0.0473943194276591,9.2314089364186,5.21136114468183,-9.2314089364186,-5.21136114468183,6.29270293690987e-10,9.543716213563e-06,1024,0,0,,28931.5060826138,3846337.48538576
PV1-025,B3 Dual EKF,5mV_2mA,20,32025,9e-05,0.05,8.97095028472596e-05,0.0506660246785382,0.322774614156032,1.33204935707647,-0.322774614156032,1.33204935707647,4.90734176124075e-13,1.16979715514968e-05,37,0,0,,28931.5060826138,3846337.48538576
PV1-025,B4 Cuk-adapted wavelet-KF,5mV_2mA,20,32025,9e-05,0.05,8.96062012400348e-05,0.0491314749323011,0.437554177739083,1.73705013539779,-0.437554177739083,-1.73705013539779,1.79543069305956e-12,1.10023583243959e-05,68,0,0,,28931.5060826138,3846337.48538576
PV1-025,TS-SLTVKE,5mV_2mA,20,32025,9e-05,0.05,8.97113379962366e-05,0.0503954216043907,0.320735559737089,0.790843208781478,-0.320735559737089,0.790843208781478,4.47597155285236e-13,1.17907557951174e-06,64,0,0,,28931.5060826138,3846337.48538576
PV1-025,B0 Closed-form,5mV_2mA,50,42025,9e-05,0.05,8.86273088626138e-05,0.0489724136038002,1.52521237487362,2.05517279239967,-1.52521237487362,-2.05517279239967,0.0244160167317187,0.000131439698022734,256,0,0,,28931.5060826138,3846337.48538576
PV1-025,B1 RLS,5mV_2mA,50,42025,9e-05,0.05,8.9536522600894e-05,0.049008620180103,0.514974887895575,1.98275963979407,-0.514974887895575,-1.98275963979407,1.32325598210172e-08,0.0763467429067266,525,0,0,,28931.5060826138,3846337.48538576
PV1-025,B2 Augmented EKF,5mV_2mA,50,42025,9e-05,0.05,8.67952904022771e-05,0.0488638818339945,3.5607884419143,2.27223633201104,-3.5607884419143,-2.27223633201104,5.15624450611728e-10,9.56344473705024e-06,1024,0,0,,28931.5060826138,3846337.48538576
PV1-025,B3 Dual EKF,5mV_2mA,50,42025,9e-05,0.05,8.97733461144476e-05,0.0485996215639379,0.251837650613764,2.80075687212419,-0.251837650613764,-2.80075687212419,4.92132624799189e-13,1.16979715514968e-05,520,0,0,,28931.5060826138,3846337.48538576
PV1-025,B4 Cuk-adapted wavelet-KF,5mV_2mA,50,42025,9e-05,0.05,8.9584247420053e-05,0.0492793798592711,0.461947311052281,1.4412402814579,-0.461947311052281,-1.4412402814579,1.7936717934182e-12,1.10023583243959e-05,42,0,0,,28931.5060826138,3846337.48538576
PV1-025,TS-SLTVKE,5mV_2mA,50,42025,9e-05,0.05,9.01189548114523e-05,0.0505672275085755,0.132172012724811,1.13445501715106,0.132172012724811,1.13445501715106,4.55787663742206e-13,1.17907557951174e-06,238,0,0,,28931.5060826138,3846337.48538576
PV1-025,B0 Closed-form,5mV_2mA,100,52025,9e-05,0.05,8.91514271176206e-05,0.0493486540872604,0.942858758199374,1.30269182547926,-0.942858758199374,-1.30269182547926,0.0253808848120133,0.000157757242276788,256,0,0,,28931.5060826138,3846337.48538576
PV1-025,B1 RLS,5mV_2mA,100,52025,9e-05,0.05,8.99314400477358e-05,0.0504566475267754,0.0761777247379584,0.913295053550728,-0.0761777247379584,0.913295053550728,1.34675675785625e-08,0.0763467429067266,18,0,0,,28931.5060826138,3846337.48538576
PV1-025,B2 Augmented EKF,5mV_2mA,100,52025,9e-05,0.05,9.76237670817155e-05,0.0503420371578882,8.47085231301724,0.684074315776412,8.47085231301724,0.684074315776412,5.84793402441287e-10,9.55880631599862e-06,1024,0,0,,28931.5060826138,3846337.48538576
PV1-025,B3 Dual EKF,5mV_2mA,100,52025,9e-05,0.05,9.00367929532547e-05,0.0506132946579684,0.0408810591719244,1.2265893159368,0.0408810591719244,1.2265893159368,4.97934908557458e-13,1.16979715514968e-05,61,0,0,,28931.5060826138,3846337.48538576
PV1-025,B4 Cuk-adapted wavelet-KF,5mV_2mA,100,52025,9e-05,0.05,8.99546800832292e-05,0.048586479927631,0.0503554630786206,2.82704014473796,-0.0503554630786206,-2.82704014473796,1.82352379025087e-12,1.10023583243959e-05,88,0,0,,28931.5060826138,3846337.48538576
PV1-025,TS-SLTVKE,5mV_2mA,100,52025,9e-05,0.05,8.95697033534834e-05,0.0496527560125527,0.478107385018403,0.694487974894686,-0.478107385018403,-0.694487974894686,4.44777208928181e-13,1.17907557951174e-06,156,0,0,,28931.5060826138,3846337.48538576
PV1-025,B0 Closed-form,10mV_5mA,0,23025,9e-05,0.05,9.06533469889634e-05,0.0493779537265971,0.725941098848172,1.24409254680587,0.725941098848172,-1.24409254680587,0.105796533541373,0.00051437894890987,256,0,0,,7232.87652065344,961476.226899804
PV1-025,B1 RLS,10mV_5mA,0,23025,9e-05,0.05,8.95013690290599e-05,0.0486527197155708,0.554034412155707,2.69456056885842,-0.554034412155707,-2.69456056885842,1.32117907382418e-08,0.0763467429067266,170,0,0,,7232.87652065344,961476.226899804
PV1-025,B2 Augmented EKF,10mV_5mA,0,23025,9e-05,0.05,0.000105872146595263,0.0482652511996714,17.6357184391808,3.46949760065729,17.6357184391808,-3.46949760065729,7.20778255322941e-10,1.39659466576547e-05,1024,0,0,,7232.87652065344,961476.226899804
PV1-025,B3 Dual EKF,10mV_5mA,0,23025,9e-05,0.05,8.90124356481144e-05,0.0486563867874476,1.09729372431739,2.68722642510472,-1.09729372431739,-2.68722642510472,1.84070340057521e-12,2.42736662397447e-05,52,0,0,,7232.87652065344,961476.226899804
PV1-025,B4 Cuk-adapted wavelet-KF,10mV_5mA,0,23025,9e-05,0.05,8.91693626991865e-05,0.0493271769113894,0.922930334237266,1.34564617722123,-0.922930334237266,-1.34564617722123,1.76067432438071e-12,1.10023583243959e-05,154,0,0,,7232.87652065344,961476.226899804
PV1-025,TS-SLTVKE,10mV_5mA,0,23025,9e-05,0.05,8.85458290339902e-05,0.0511421208443554,1.61574551778868,2.28424168871084,-1.61574551778868,2.28424168871084,1.66897941711117e-12,2.86341618615229e-06,112,0,0,,7232.87652065344,961476.226899804
