method,mode,case_id,source_model,trajectory_type,trajectory_duration_s,shape,health_report_period_s,noise_profile,skew_ns,C_nRMSE,ESR_nRMSE,C_nIAE,ESR_nIAE,C_xcorr_lag_ms,ESR_xcorr_lag_ms,C_50pct_delay_ms,ESR_50pct_delay_ms,normalized_lag_percent,C_endpoint_error_percent,ESR_endpoint_error_percent,C_max_tracking_error_percent,ESR_max_tracking_error_percent,false_cross_coupling_percent,accepted_C_updates,accepted_R_updates,projection_activations,failure_flag,reliable_health_tracking,notes
M1 TS-D-RLS,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,0.02048,F28379D_device_realistic,50,0.0279889350057866,NaN,0.0128212611682905,NaN,0,NaN,-3339,NaN,3.339,0.511584832707506,0.444940859574569,1.3792172545843,1.74817146673635,1.6888360438768,2500000,2500000,0,0,1,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Native,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,2e-05,F28379D_device_realistic,50,0.0158686605435185,NaN,0.00751490213544365,NaN,0,NaN,-1713.6,NaN,1.7136,0.038878116675001,7.83034253300796,2.37190300146565,8.65306439236588,13.5218388456268,2460339,1458198,0,0,1,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,0.02048,F28379D_device_realistic,50,0.0157860955862229,NaN,0.00747863699721633,NaN,0,NaN,-1312.92,NaN,1.31292,0.038878116675001,7.83034253300796,0.631036081096806,8.58970504197024,13.4067526275916,2460339,1458198,0,0,1,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Native,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,2e-05,F28379D_device_realistic,50,0.00794173184219162,NaN,0.00396192323485746,NaN,0,NaN,-526.679999999999,NaN,0.526679999999999,0.0747492060401835,5.32708800494457,2.33287799070274,8.60805202818289,13.3689956621731,2500000,2500000,0,0,1,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Equal-Report,RAMP-007,TRACE_DERIVED_OBSERVATION,C_ramp,100,linear,0.02048,F28379D_device_realistic,50,0.00789603228659896,NaN,0.0039550044202273,NaN,0,NaN,-471.240000000002,NaN,0.471240000000002,0.0747492060401835,5.32708800494457,0.288031220203836,8.38770839670726,11.7169796457486,2500000,2500000,0,0,1,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Native,RAMP-008,TRACE_DERIVED_OBSERVATION,C_ramp,100,smooth,2e-05,F28379D_device_realistic,50,0.0266958053674898,NaN,0.0128912965430452,NaN,0,NaN,-1895.04,NaN,1.89504,0.275841531031898,0.437121649585703,2.41876939819871,6.24721477520114,8.53187134073774,2500000,2500000,0,0,1,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Equal-Report,RAMP-008,TRACE_DERIVED_OBSERVATION,C_ramp,100,smooth,0.02048,F28379D_device_realistic,50,0.0267454713485429,NaN,0.0129726346575849,NaN,0,NaN,-1454.04,NaN,1.45404,0.275841531031898,0.437121649585703,1.33594312306519,1.80354834322165,1.61603963561562,2500000,2500000,0,0,1,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Native,RAMP-008,TRACE_DERIVED_OBSERVATION,C_ramp,100,smooth,2e-05,F28379D_device_realistic,50,0.015235496421347,NaN,0.00769114001134857,NaN,0,NaN,-932.400000000001,NaN,0.932400000000001,0.0918175199680894,7.41220846279467,2.41198954475674,8.53802955850516,13.1820614992789,2462515,1461663,0,0,1,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Equal-Report,RAMP-008,TRACE_DERIVED_OBSERVATION,C_ramp,100,smooth,0.02048,F28379D_device_realistic,50,0.0152026227153529,NaN,0.00769642628778031,NaN,0,NaN,-881.999999999998,NaN,0.881999999999998,0.0918175199680894,7.41220846279467,0.719626721349876,8.53802955850516,13.7203741142486,2462515,1461663,0,0,1,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Native,RAMP-008,TRACE_DERIVED_OBSERVATION,C_ramp,100,smooth,2e-05,F28379D_device_realistic,50,0.00801500992424921,NaN,0.00416180804275985,NaN,0,NaN,-239.400000000003,NaN,0.239400000000003,0.160080564143405,4.80473095436702,2.36874296907928,8.3561589512349,13.0357569073101,2500000,2500000,0,0,1,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Equal-Report,RAMP-008,TRACE_DERIVED_OBSERVATION,C_ramp,100,smooth,0.02048,F28379D_device_realistic,50,0.00795961183918735,NaN,0.0041556037691155,NaN,0,NaN,-226.799999999997,NaN,0.226799999999997,0.160080564143405,4.80473095436702,0.35688496657322,8.1508949358069,11.3878386727847,2500000,2500000,0,0,1,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Native,RAMP-009,TRACE_DERIVED_OBSERVATION,ESR_ramp,0.1,linear,2e-05,F28379D_device_realistic,50,NaN,0.119132523712133,NaN,0.0665005396957692,NaN,0,NaN,7.72,7.72,0.179857090298839,3.85613591918567,3.10770203748707,7.13287381089419,5.78534425690599,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Equal-Report,RAMP-009,TRACE_DERIVED_OBSERVATION,ESR_ramp,0.1,linear,0.02048,F28379D_device_realistic,50,NaN,0.157938315305882,NaN,0.0924237758560356,NaN,0,NaN,38.56,38.56,0.179857090298839,3.85613591918567,0.583877599522409,5.15909329982229,1.02577984127962,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Native,RAMP-009,TRACE_DERIVED_OBSERVATION,ESR_ramp,0.1,linear,2e-05,F28379D_device_realistic,50,NaN,0.0270725247292407,NaN,0.0126388743378006,NaN,0,NaN,2.04,2.04,0.0237061289365149,1.39432634924305,2.22756789705599,7.1115453574111,4.4186641232722,2495,2016,0,0,1,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Equal-Report,RAMP-009,TRACE_DERIVED_OBSERVATION,ESR_ramp,0.1,linear,0.02048,F28379D_device_realistic,50,NaN,0.0412222340707943,NaN,0.0209278890520287,NaN,0,NaN,38.56,38.56,0.0237061289365149,1.39432634924305,0.328364367000494,2.05951713327564,0.59707957103537,2495,2016,0,0,0,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Native,RAMP-009,TRACE_DERIVED_OBSERVATION,ESR_ramp,0.1,linear,2e-05,F28379D_device_realistic,50,NaN,0.0524666926754206,NaN,0.0266389120788957,NaN,0,NaN,-4.68,4.68,0.0624371007195925,1.12444753070842,2.53131146755123,7.10388729595077,4.34714775619513,2500,2500,0,0,1,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Equal-Report,RAMP-009,TRACE_DERIVED_OBSERVATION,ESR_ramp,0.1,linear,0.02048,F28379D_device_realistic,50,NaN,0.0678164729477699,NaN,0.0340804898693914,NaN,0,NaN,20.48,20.48,0.0624371007195925,1.12444753070842,0.29781171321902,3.54350574356447,0.476830416129456,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Native,RAMP-010,TRACE_DERIVED_OBSERVATION,ESR_ramp,0.1,smooth,2e-05,F28379D_device_realistic,50,NaN,0.132331179963319,NaN,0.0724520238119411,NaN,0,NaN,7.72,7.72,0.710116793487003,1.38150871433504,3.90856532045428,7.39773982388132,4.42085275549389,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Equal-Report,RAMP-010,TRACE_DERIVED_OBSERVATION,ESR_ramp,0.1,smooth,0.02048,F28379D_device_realistic,50,NaN,0.150496850120484,NaN,0.0939285826717396,NaN,0,NaN,20.48,20.48,0.710116793487003,1.38150871433504,0.710116793487003,7.0368002069087,0.427298917635301,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Native,RAMP-010,TRACE_DERIVED_OBSERVATION,ESR_ramp,0.1,smooth,2e-05,F28379D_device_realistic,50,NaN,0.0466853598352283,NaN,0.0237639029545215,NaN,0,NaN,2.84,2.84,0.355032514989581,1.37708725248527,3.47172431379298,5.23422937572572,4.25912018975202,2492,1848,0,0,1,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Equal-Report,RAMP-010,TRACE_DERIVED_OBSERVATION,ESR_ramp,0.1,smooth,0.02048,F28379D_device_realistic,50,NaN,0.0404429782538754,NaN,0.0238211761136858,NaN,0,NaN,20.48,20.48,0.355032514989581,1.37708725248527,0.429713128022717,1.88711750105287,0.222059216827282,2492,1848,0,0,0,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Native,RAMP-010,TRACE_DERIVED_OBSERVATION,ESR_ramp,0.1,smooth,2e-05,F28379D_device_realistic,50,NaN,0.0507062081624395,NaN,0.0273156117577924,NaN,0,NaN,-2.48,2.48,0.300995853900584,1.95503095195482,3.30304765558931,6.30330899292467,4.20201904760973,2500,2500,0,0,1,Ramp is a health-tracking test; failures are retained.
M3 Dual EKF,Equal-Report,RAMP-010,TRACE_DERIVED_OBSERVATION,ESR_ramp,0.1,smooth,0.02048,F28379D_device_realistic,50,NaN,0.0504596387320474,NaN,0.029396500022041,NaN,0,NaN,20.48,20.48,0.300995853900584,1.95503095195482,0.416476661674843,3.22563517247199,0.190460183156606,2500,2500,0,0,0,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Native,RAMP-011,TRACE_DERIVED_OBSERVATION,ESR_ramp,1,linear,2e-05,F28379D_device_realistic,50,NaN,0.00856683272926112,NaN,0.00452019556098607,NaN,0,NaN,2.59999999999994,0.259999999999994,0.166138623554609,0.199310512734294,4.79823612232183,12.9090451767872,3.94993980526634,25000,25000,0,0,1,Ramp is a health-tracking test; failures are retained.
M1 TS-D-RLS,Equal-Report,RAMP-011,TRACE_DERIVED_OBSERVATION,ESR_ramp,1,linear,0.02048,F28379D_device_realistic,50,NaN,0.008393968408395,NaN,0.00461384231668091,NaN,0,NaN,40.96,4.096,0.166138623554609,0.199310512734294,0.818718045451201,0.605855950465499,0.719829075783793,25000,25000,0,0,1,Ramp is a health-tracking test; failures are retained.
M2 TS-SLTVKE,Native,RAMP-011,TRACE_DERIVED_OBSERVATION,ESR_ramp,1,linear,2e-05,F28379D_device_realistic,50,NaN,0.0258947031392628,NaN,0.0122003391239209,NaN,0,NaN,-24.84,2.484,0.185440578911189,1.40278287501389,4.138938475492,12.874487930622,3.81152440409715,24937,20188,0,0,1,Ramp is a health-tracking test; failures are retained.
