method,mode,case_id,source_model,trajectory_type,trajectory_duration_s,health_report_period_s,noise_profile,skew_ns,C_true,ESR_true,C_est,ESR_est,C_error,ESR_error,accepted_C_updates,accepted_R_updates,compute_count,failure_flag,notes
M1 TS-D-RLS,Equal-Report,PV1-022,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,nominal,100,9e-05,0.05,8.99245099107429e-05,0.0500743067908077,0.083877876952354,0.148613581615376,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-023,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,10mV_5mA,0,0.0001,0.1,9.93413645065285e-05,0.0998092782772035,0.65863549347146,0.190721722796539,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-023,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,10mV_5mA,20,0.0001,0.1,0.00010227851640296,0.100350578104452,2.27851640296033,0.350578104452359,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-023,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,10mV_5mA,50,0.0001,0.1,0.000100962236913488,0.0999340962506097,0.96223691348829,0.0659037493903503,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-023,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,10mV_5mA,100,0.0001,0.1,0.000101887980863897,0.100108093321835,1.88798086389728,0.108093321834568,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-023,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,5mV_2mA,0,0.0001,0.1,0.000100675217250471,0.100010631428885,0.675217250470794,0.010631428884933,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-023,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,5mV_2mA,20,0.0001,0.1,0.000101388931490918,0.100167300495134,1.38893149091766,0.167300495134159,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-023,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,5mV_2mA,50,0.0001,0.1,0.000100495594690035,0.100026499792376,0.495594690034973,0.0264997923757004,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-023,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,5mV_2mA,100,0.0001,0.1,9.89407541912611e-05,0.100082818240744,1.05924580873892,0.0828182407440758,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-023,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,F28379D_device_realistic,0,0.0001,0.1,0.00010004863912382,0.10000488351449,0.0486391238195161,0.00488351448975077,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-023,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,F28379D_device_realistic,20,0.0001,0.1,0.000100288132621935,0.100029230315621,0.288132621934745,0.029230315621076,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-023,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,F28379D_device_realistic,50,0.0001,0.1,0.00010010836711994,0.100119832673307,0.108367119940489,0.119832673306997,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-023,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,F28379D_device_realistic,100,0.0001,0.1,0.000100257119439175,0.100155640159046,0.25711943917528,0.155640159046322,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-023,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,nominal,0,0.0001,0.1,0.000100084344300983,0.0999836470624488,0.0843443009829636,0.0163529375512228,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-023,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,nominal,20,0.0001,0.1,9.98426490472127e-05,0.100043089762666,0.157350952787261,0.0430897626658266,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-023,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,nominal,50,0.0001,0.1,0.000100011300525987,0.10010097514566,0.0113005259873455,0.100975145660454,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-023,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,nominal,100,0.0001,0.1,0.000100041965549611,0.100147381904991,0.0419655496109783,0.14738190499064,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-024,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,10mV_5mA,0,8e-05,0.075,8.03626615587458e-05,0.0750672580166788,0.453326948432253,0.0896773555717489,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-024,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,10mV_5mA,20,8e-05,0.075,7.94665636328244e-05,0.0749205151224873,0.666795458969527,0.10597983668359,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-024,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,10mV_5mA,50,8e-05,0.075,7.80489296032017e-05,0.0749810066513327,2.43883799599784,0.0253244648897644,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-024,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,10mV_5mA,100,8e-05,0.075,8.00839019491991e-05,0.0751526213871325,0.104877436498807,0.203495182843261,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-024,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,5mV_2mA,0,8e-05,0.075,8.02612002641867e-05,0.0744345448674973,0.326500330233359,0.75394017667022,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-024,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,5mV_2mA,20,8e-05,0.075,8.0025717484603e-05,0.0752751220152614,0.0321468557537674,0.366829353681797,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-024,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,5mV_2mA,50,8e-05,0.075,8.04489840586877e-05,0.0749799818725107,0.561230073359642,0.0266908366524432,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-024,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,5mV_2mA,100,8e-05,0.075,8.03441570120607e-05,0.0754858307499684,0.430196265075877,0.64777433329124,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-024,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,F28379D_device_realistic,0,8e-05,0.075,7.97898897179006e-05,0.075162190776385,0.262637852624192,0.216254368513313,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-024,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,F28379D_device_realistic,20,8e-05,0.075,7.98743924670322e-05,0.0748929430579313,0.157009416209708,0.142742589424982,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-024,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,F28379D_device_realistic,50,8e-05,0.075,7.99256655992722e-05,0.0750592105545559,0.0929180009097141,0.078947406074481,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-024,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,F28379D_device_realistic,100,8e-05,0.075,8.02012336893776e-05,0.0752868426138188,0.251542111722025,0.382456818425081,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-024,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,nominal,0,8e-05,0.075,8.00504727678279e-05,0.0750075347736748,0.0630909597848284,0.010046364899674,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-024,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,nominal,20,8e-05,0.075,7.99390195478921e-05,0.0750017493028297,0.0762255651348354,0.00233240377285338,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-024,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,nominal,50,8e-05,0.075,7.99087760912911e-05,0.0751374103385771,0.114029885886069,0.183213784769398,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-024,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,nominal,100,8e-05,0.075,7.99561420793279e-05,0.0753090532551018,0.0548224008401932,0.412071006802339,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-025,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,10mV_5mA,0,9e-05,0.05,8.8837526882525e-05,0.0504537497563959,1.29163679719446,0.907499512791743,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-025,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,10mV_5mA,20,9e-05,0.05,9.12955115384399e-05,0.0492930535548795,1.4394572649332,1.41389289024099,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-025,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,10mV_5mA,50,9e-05,0.05,8.86314247395056e-05,0.0503930069799336,1.52063917832712,0.786013959867149,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-025,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,10mV_5mA,100,9e-05,0.05,8.89346471855378e-05,0.0501563092950914,1.18372534940243,0.312618590182767,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-025,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,5mV_2mA,0,9e-05,0.05,8.94277625722778e-05,0.0496910916578171,0.635819364135726,0.617816684365879,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-025,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,5mV_2mA,20,9e-05,0.05,8.94737170070141e-05,0.0502153351910216,0.58475888109546,0.430670382043274,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-025,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,5mV_2mA,50,9e-05,0.05,8.97574785633583e-05,0.0502928215644007,0.269468262935268,0.58564312880145,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-025,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,5mV_2mA,100,9e-05,0.05,8.95376458754328e-05,0.0499162944688694,0.513726805074688,0.167411062261213,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-025,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,F28379D_device_realistic,0,9e-05,0.05,9.06028058017881e-05,0.0500604866544852,0.669784224209002,0.120973308970407,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-025,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,F28379D_device_realistic,20,9e-05,0.05,9.00267993039448e-05,0.0501414892766055,0.0297770043831358,0.282978553210955,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-025,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,F28379D_device_realistic,50,9e-05,0.05,8.9775039105034e-05,0.0502687017876629,0.249956549962205,0.537403575325812,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-025,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,F28379D_device_realistic,100,9e-05,0.05,8.98941924241318e-05,0.0502729329703329,0.117563973186852,0.545865940665879,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-025,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,nominal,0,9e-05,0.05,8.98354694190203e-05,0.0498213116942379,0.182811756644097,0.357376611524152,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-025,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,nominal,20,9e-05,0.05,8.98083800901849e-05,0.0500359559913303,0.212911010905681,0.0719119826605219,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-025,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,nominal,50,9e-05,0.05,9.01546233364971e-05,0.0501551361686685,0.171803707218987,0.310272337336959,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-025,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,nominal,100,9e-05,0.05,9.00559669727915e-05,0.0503458032893555,0.0621855253239101,0.69160657871099,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-026,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,10mV_5mA,0,8e-05,0.1,7.88251225490491e-05,0.0999040820529692,1.46859681368866,0.0959179470307769,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-026,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,10mV_5mA,20,8e-05,0.1,7.98391167154388e-05,0.100029400504805,0.201104105701455,0.0294005048054213,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-026,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,10mV_5mA,50,8e-05,0.1,7.946430167945e-05,0.100124487891401,0.669622900687472,0.124487891401426,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-026,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,10mV_5mA,100,8e-05,0.1,8.01919777776277e-05,0.099917897872355,0.239972222034579,0.0821021276450007,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-026,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,5mV_2mA,0,8e-05,0.1,8.01118164403651e-05,0.10008075385211,0.139770550456331,0.0807538521096829,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-026,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,5mV_2mA,20,8e-05,0.1,8.03287347998584e-05,0.0999881888029219,0.410918499822954,0.0118111970781043,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-026,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,5mV_2mA,50,8e-05,0.1,8.01997596181056e-05,0.100049431000036,0.249699522631941,0.049431000035538,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-026,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,5mV_2mA,100,8e-05,0.1,8.00763451611661e-05,0.100011734938851,0.0954314514575838,0.0117349388511379,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-026,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,F28379D_device_realistic,0,8e-05,0.1,7.99871117855897e-05,0.100010431695171,0.0161102680129144,0.0104316951707206,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-026,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,F28379D_device_realistic,20,8e-05,0.1,8.01271992054738e-05,0.100013021342196,0.158999006842198,0.0130213421954961,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-026,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,F28379D_device_realistic,50,8e-05,0.1,8.00140340240744e-05,0.0999905314705477,0.0175425300929621,0.00946852945233889,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-026,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,F28379D_device_realistic,100,8e-05,0.1,8.00252104561984e-05,0.100071554067321,0.0315130702479349,0.0715540673210224,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-026,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,nominal,0,8e-05,0.1,8.00289142271369e-05,0.099996984202994,0.0361427839210782,0.00301579700600074,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-026,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,nominal,20,8e-05,0.1,8.00235891247612e-05,0.100015433938805,0.0294864059514399,0.015433938805387,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-026,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,nominal,50,8e-05,0.1,7.99347497359343e-05,0.100032761650641,0.0815628300821269,0.0327616506410777,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-026,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,nominal,100,8e-05,0.1,7.99959207321653e-05,0.100081436218051,0.00509908479336962,0.0814362180508565,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-027,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,10mV_5mA,0,9e-05,0.075,8.85455188695647e-05,0.0747874765724588,1.61609014492806,0.283364570054934,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-027,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,10mV_5mA,20,9e-05,0.075,9.03699988440442e-05,0.0751277424215946,0.411109826715728,0.170323228792846,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-027,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,10mV_5mA,50,9e-05,0.075,9.01208902730497e-05,0.0750542895361427,0.134322525610808,0.0723860481902205,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-027,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,10mV_5mA,100,9e-05,0.075,8.95772869983838e-05,0.0751646184190237,0.46968111290685,0.219491225364887,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-027,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,5mV_2mA,0,9e-05,0.075,9.03856606042213e-05,0.0749578201920637,0.428511782468122,0.0562397439150208,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-027,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,5mV_2mA,20,9e-05,0.075,9.03594477931028e-05,0.07484595244096,0.399386436780924,0.205396745386721,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-027,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,5mV_2mA,50,9e-05,0.075,8.988260063716e-05,0.0751905452070297,0.130443736488917,0.254060276039603,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-027,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,5mV_2mA,100,9e-05,0.075,8.97340213309038e-05,0.0751064105894903,0.29553185455139,0.141880785987003,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-027,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,F28379D_device_realistic,0,9e-05,0.075,9.00697074930765e-05,0.0750009088449918,0.0774527700849958,0.00121179332239763,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-027,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,F28379D_device_realistic,20,9e-05,0.075,9.00892066841492e-05,0.0750777094158292,0.0991185379435766,0.103612554438959,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-027,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,F28379D_device_realistic,50,9e-05,0.075,9.0058676551e-05,0.0750698628237631,0.0651961677778035,0.0931504316840526,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-027,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,F28379D_device_realistic,100,9e-05,0.075,8.98837683828783e-05,0.0751900375916064,0.129146241246314,0.253383455475209,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-027,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,nominal,0,9e-05,0.075,8.99370704974083e-05,0.0749961509451089,0.06992166954638,0.00513207318816322,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-027,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,nominal,20,9e-05,0.075,8.99796033508698e-05,0.0750438332276932,0.022662943477969,0.0584443035909432,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-027,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,nominal,50,9e-05,0.075,9.00166064856559e-05,0.0750825927529209,0.0184516507287791,0.110123670561202,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-027,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,nominal,100,9e-05,0.075,8.99618211256117e-05,0.0751206176983529,0.0424209715425117,0.160823597803872,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-028,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,10mV_5mA,0,0.0001,0.05,9.8712720652709e-05,0.0499775252810183,1.28727934729096,0.0449494379633708,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-028,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,10mV_5mA,20,0.0001,0.05,0.000102431054869728,0.0499892526667396,2.43105486972808,0.0214946665207605,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-028,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,10mV_5mA,50,0.0001,0.05,9.99941946852046e-05,0.0496253848219942,0.00580531479541513,0.749230356011588,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-028,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,10mV_5mA,100,0.0001,0.05,0.000100904399829159,0.0502909203924831,0.904399829158531,0.58184078496617,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-028,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,5mV_2mA,0,0.0001,0.05,0.000100101524536854,0.0500926352360488,0.101524536853614,0.18527047209751,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-028,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,5mV_2mA,20,0.0001,0.05,9.99122285610958e-05,0.0499059211346705,0.0877714389041939,0.188157730658944,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-028,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,5mV_2mA,50,0.0001,0.05,0.000100021664481849,0.0500112255599576,0.0216644818489931,0.0224511199151456,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-028,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,5mV_2mA,100,0.0001,0.05,0.000100236291928042,0.050349859132391,0.236291928041554,0.699718264782079,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
M1 TS-D-RLS,Equal-Report,PV1-028,FROZEN_PV12_RECALIBRATED_ANCHOR,static,0.02048,0.02048,F28379D_device_realistic,0,0.0001,0.05,9.99952745418577e-05,0.050032667813321,0.0047254581423406,0.0653356266419047,512,512,1024,0,"Recalibrated v1.2 O1 blind row; identical case/seed."
